date,Operating Cash Flow,Free Cash Flow,Investing Cash flow,Financing Cash Flow,Ticker
2012-07-28,3088000000.0,2792000000.0,2429000000.0,-2179000000.0,CSCO
2012-04-28,2969000000.0,2688000000.0,-4159000000.0,-910000000.0,CSCO
2012-01-28,3101000000.0,2817000000.0,1106000000.0,-393000000.0,CSCO
2011-10-29,2333000000.0,2068000000.0,-3191000000.0,-2057000000.0,CSCO
2011-07-30,2824000000.0,2580000000.0,-473000000.0,-1324000000.0,CSCO
2011-04-30,2979000000.0,2701000000.0,-1812000000.0,544000000.0,CSCO
2011-01-29,2609000000.0,2283000000.0,-482000000.0,-999000000.0,CSCO
2010-10-30,1667000000.0,1341000000.0,-167000000.0,-2285000000.0,CSCO
2010-07-31,3232000000.0,2923000000.0,-698000000.0,-1914000000.0,CSCO
2010-05-01,2967000000.0,2676000000.0,-3048000000.0,-668000000.0,CSCO
2010-01-23,2486000000.0,2238000000.0,-6932000000.0,4382000000.0,CSCO
2009-10-24,1488000000.0,1328000000.0,-1253000000.0,-1179000000.0,CSCO
2009-07-25,1985000000.0,1774000000.0,-3209000000.0,-417000000.0,CSCO
2009-04-25,1996000000.0,1787000000.0,-1086000000.0,2274000000.0,CSCO
2009-01-24,3198000000.0,2974000000.0,-2825000000.0,-395000000.0,CSCO
2008-10-25,2718000000.0,2357000000.0,-2839000000.0,-873000000.0,CSCO
2008-07-26,3529000000.0,3169000000.0,-3511000000.0,-981000000.0,CSCO
2008-04-26,3028000000.0,2711000000.0,-1147000000.0,-929000000.0,CSCO
2008-01-26,2443000000.0,2148000000.0,1725000000.0,-3379000000.0,CSCO
2007-10-27,3089000000.0,2793000000.0,-1260000000.0,-1144000000.0,CSCO
2007-07-28,2738000000.0,2399000000.0,-4971000000.0,504000000.0,CSCO
2007-04-28,2437000000.0,2073000000.0,868000000.0,-282000000.0,CSCO
2007-01-27,2658000000.0,2324000000.0,-3312000000.0,-1225000000.0,CSCO
2006-10-28,2271000000.0,2057000000.0,-927000000.0,-328000000.0,CSCO
2006-07-29,2317000000.0,2140000000.0,-873000000.0,-2384000000.0,CSCO
2006-04-29,2315000000.0,2114000000.0,-9447000000.0,6218000000.0,CSCO
2006-01-28,1865000000.0,1686000000.0,1799000000.0,-217000000.0,CSCO
2005-10-29,1402000000.0,1187000000.0,-1123000000.0,-3317000000.0,CSCO
2005-07-30,2436000000.0,2214000000.0,1713000000.0,-2048000000.0,CSCO
2005-04-30,1884000000.0,1704000000.0,170000000.0,-1886000000.0,CSCO
2005-01-29,1737000000.0,1606000000.0,-216000000.0,-2357000000.0,CSCO
2004-10-30,1511000000.0,1352000000.0,947000000.0,-2871000000.0,CSCO
2004-07-31,2082000000.0,1956000000.0,-636000000.0,-1673000000.0,CSCO
2004-05-01,2405000000.0,2311000000.0,218000000.0,-2899000000.0,CSCO
2004-01-24,1661000000.0,1441000000.0,-170000000.0,-1424000000.0,CSCO
2003-10-25,973000000.0,800000000.0,1054000000.0,-1794000000.0,CSCO
2003-07-26,1549000000.0,1336000000.0,-448000000.0,-1116000000.0,CSCO
2003-04-26,1265000000.0,1102000000.0,-399000000.0,-1939000000.0,CSCO
2003-01-25,1359000000.0,1140000000.0,-2072000000.0,-1260000000.0,CSCO
2022-03-31,306000000.0,186000000.0,700000000.0,-600000000.0,CTSH
2021-12-31,825000000.0,760000000.0,-498000000.0,-196000000.0,CTSH
2021-09-30,948000000.0,897000000.0,-407000000.0,-239000000.0,CTSH
2021-06-30,541000000.0,466000000.0,-721000000.0,-428000000.0,CTSH
2021-03-31,181000000.0,93000000.0,-538000000.0,-340000000.0,CTSH
2020-12-31,898000000.0,809000000.0,-49000000.0,-2626000000.0,CTSH
2020-09-30,925000000.0,821000000.0,-658000000.0,-347000000.0,CTSH
2020-06-30,979000000.0,886000000.0,-259000000.0,-171000000.0,CTSH
2020-03-31,497000000.0,385000000.0,-272000000.0,1135000000.0,CTSH
2019-12-31,938000000.0,845000000.0,-375000000.0,-253000000.0,CTSH
2019-09-30,717000000.0,620000000.0,340000000.0,-340000000.0,CTSH
2019-06-30,575000000.0,479000000.0,1267000000.0,-1137000000.0,CTSH
2019-03-31,269000000.0,163000000.0,356000000.0,-839000000.0,CTSH
2018-12-31,702000000.0,606000000.0,-550000000.0,-325000000.0,CTSH
2018-09-30,862000000.0,768000000.0,-266000000.0,-146000000.0,CTSH
2018-06-30,640000000.0,549000000.0,-584000000.0,-734000000.0,CTSH
2018-03-31,388000000.0,292000000.0,-227000000.0,-488000000.0,CTSH
2017-12-31,836000000.0,756000000.0,-160000000.0,-333000000.0,CTSH
2017-09-30,773000000.0,695000000.0,-124000000.0,-231000000.0,CTSH
2017-06-30,521000000.0,461000000.0,-389000000.0,-297000000.0,CTSH
2017-03-31,277000000.0,211000000.0,91000000.0,-1124000000.0,CTSH
2016-12-31,598600000.0,511400000.0,-90300000.0,10600000.0,CTSH
2016-09-30,594000000.0,519800000.0,-612400000.0,-118500000.0,CTSH
2016-06-30,359600000.0,284700000.0,-31900000.0,-143300000.0,CTSH
2016-03-31,68800000.0,5100000.0,-228400000.0,-467800000.0,CTSH
2015-12-31,690000000.0,615900000.0,-340200000.0,306800000.0,CTSH
2015-09-30,817900000.0,752800000.0,-176900000.0,-248500000.0,CTSH
2015-06-30,456100000.0,380500000.0,-489500000.0,-149100000.0,CTSH
2015-03-31,189300000.0,131300000.0,-364000000.0,-557300000.0,CTSH
2014-12-31,324196000.0,249540000.0,-2534058000.0,1611798000.0,CTSH
2014-09-30,583181000.0,527591000.0,64552000.0,-8400000.0,CTSH
2014-06-30,408313000.0,369612000.0,-257534000.0,-93415000.0,CTSH
2014-03-31,157320000.0,114064000.0,-433654000.0,-6573000.0,CTSH
2013-12-31,505873000.0,398593000.0,-352387000.0,30182000.0,CTSH
2013-09-30,478878000.0,447042000.0,-152602000.0,28332000.0,CTSH
2013-06-30,365557000.0,315232000.0,-39900000.0,-106313000.0,CTSH
2013-03-31,73468000.0,1283000.0,-185874000.0,16932000.0,CTSH
2012-12-31,361860000.0,236111000.0,-140712000.0,24064000.0,CTSH
2012-09-30,384860000.0,314916000.0,-86531000.0,-25649000.0,CTSH
2012-06-30,324100000.0,245779000.0,-247316000.0,-348520000.0,CTSH
2012-03-31,101763000.0,41312000.0,-95487000.0,7117000.0,CTSH
2011-12-31,285066000.0,160505000.0,-173232000.0,21276000.0,CTSH
2011-09-30,329344000.0,255234000.0,-180646000.0,-146924000.0,CTSH
2011-06-30,215113000.0,181378000.0,-243746000.0,-80763000.0,CTSH
2011-03-31,45629000.0,-10186000.0,-252657000.0,-49044000.0,CTSH
2010-12-31,392294000.0,317743000.0,-154305000.0,-14468000.0,CTSH
2010-09-30,234738000.0,189942000.0,-34600000.0,61026000.0,CTSH
2010-06-30,135294000.0,93348000.0,-200844000.0,29904000.0,CTSH
2010-03-31,2328000.0,-21891000.0,-57141000.0,43541000.0,CTSH
2009-12-31,237522000.0,222896000.0,-175085000.0,45351000.0,CTSH
2009-09-30,208455000.0,176467000.0,-99245000.0,21464000.0,CTSH
2009-06-30,151258000.0,141705000.0,-76889000.0,12432000.0,CTSH
2009-03-31,75090000.0,54618000.0,-43545000.0,-2299000.0,CTSH
2008-12-31,192913000.0,169828000.0,-21553000.0,6797000.0,CTSH
2008-09-30,139766000.0,78651000.0,-59143000.0,-18212000.0,CTSH
2008-06-30,74765000.0,42978000.0,-40466000.0,38573000.0,CTSH
2008-03-31,22261000.0,-31162000.0,66156000.0,16876000.0,CTSH
2007-12-31,149896000.0,77862000.0,-26133000.0,-80317000.0,CTSH
2007-09-30,129903000.0,90341000.0,-122312000.0,17936000.0,CTSH
2007-06-30,52038000.0,9842000.0,-82549000.0,25789000.0,CTSH
2007-03-31,12483000.0,-16192000.0,-46345000.0,40600000.0,CTSH
2006-12-31,118458000.0,84936000.0,-76102000.0,24500000.0,CTSH
2006-09-30,86746000.0,60523000.0,-113215000.0,20960000.0,CTSH
2006-06-30,51599000.0,27197000.0,-32312000.0,14768000.0,CTSH
2006-03-31,-3927000.0,-24514000.0,-50709000.0,22667000.0,CTSH
2005-12-31,66200000.0,44003000.0,-95673000.0,12964000.0,CTSH
2005-09-30,62899000.0,35678000.0,-38564000.0,11476000.0,CTSH
2005-06-30,31055000.0,17343000.0,-35783000.0,11829000.0,CTSH
2005-03-31,-394000.0,-9034000.0,-34526000.0,11182000.0,CTSH
2004-12-31,51797000.0,27007000.0,-24790000.0,13069000.0,CTSH
2004-09-30,41972000.0,26498000.0,1082000.0,10804000.0,CTSH
2004-06-30,30805000.0,27179000.0,-3626000.0,8352000.0,CTSH
2004-03-31,2759000.0,68000.0,-41060000.0,4543000.0,CTSH
2003-12-31,37902000.0,28173000.0,-13736000.0,6543000.0,CTSH
2003-09-30,18962000.0,12400000.0,-6562000.0,9318000.0,CTSH
2003-06-30,16271000.0,8625000.0,-11462000.0,6143000.0,CTSH
2003-03-31,6727000.0,673000.0,-6054000.0,-227000.0,CTSH
2022-04-02,5891000000.0,1094000000.0,-2640000000.0,-1863000000.0,INTC
2021-12-25,5797000000.0,-1835000000.0,-5034000000.0,-3806000000.0,INTC
2021-09-25,9900000000.0,5459000000.0,-10682000000.0,3906000000.0,INTC
2021-06-26,8746000000.0,4878000000.0,-6904000000.0,-2288000000.0,INTC
2021-03-31,5548000000.0,1160000000.0,-2547000000.0,-3674000000.0,INTC
2020-12-26,9890000000.0,5829000000.0,-5684000000.0,-1697000000.0,INTC
2020-09-26,8179000000.0,4463000000.0,-766000000.0,-12793000000.0,INTC
2020-06-27,11157000000.0,7749000000.0,-10610000000.0,-3191000000.0,INTC
2020-03-28,6158000000.0,2890000000.0,-3736000000.0,4764000000.0,INTC
2019-12-28,9888000000.0,5222000000.0,-4485000000.0,-5144000000.0,INTC
2019-09-28,10711000000.0,6039000000.0,-3910000000.0,-5733000000.0,INTC
2019-06-29,7587000000.0,4033000000.0,-3288000000.0,-4586000000.0,INTC
2019-03-30,4959000000.0,1638000000.0,-2722000000.0,-2102000000.0,INTC
2018-12-29,6900000000.0,3010000000.0,-1820000000.0,-5468000000.0,INTC
2018-09-29,8835000000.0,4984000000.0,-3435000000.0,-4607000000.0,INTC
2018-06-30,7413000000.0,2883000000.0,-1193000000.0,-7160000000.0,INTC
2018-03-31,6284000000.0,3374000000.0,-4791000000.0,-1372000000.0,INTC
2017-12-30,7241000000.0,3172000000.0,-5230000000.0,-7653000000.0,INTC
2017-09-30,6264000000.0,3285000000.0,-6316000000.0,-2560000000.0,INTC
2017-07-01,4707000000.0,2044000000.0,-1438000000.0,3484000000.0,INTC
2017-04-01,3898000000.0,1831000000.0,-2778000000.0,-1746000000.0,INTC
2016-12-31,8150000000.0,4620000000.0,-3444000000.0,-3898000000.0,INTC
2016-10-01,5758000000.0,3295000000.0,-2683000000.0,-2208000000.0,INTC
2016-07-02,3845000000.0,1559000000.0,-4170000000.0,1149000000.0,INTC
2016-04-02,4055000000.0,2709000000.0,-15520000000.0,-782000000.0,INTC
2015-12-26,5427000000.0,2979000000.0,2728000000.0,88000000.0,INTC
2015-09-26,5735000000.0,4529000000.0,-9167000000.0,6043000000.0,INTC
2015-06-27,3440000000.0,1673000000.0,-1295000000.0,-1945000000.0,INTC
2015-03-28,4415000000.0,2390000000.0,-449000000.0,-2274000000.0,INTC
2014-12-27,5771000000.0,3536000000.0,-1904000000.0,-4439000000.0,INTC
2014-09-27,5693000000.0,3248000000.0,-986000000.0,-4607000000.0,INTC
2014-06-28,5453000000.0,2625000000.0,-4266000000.0,-2915000000.0,INTC
2014-03-29,3501000000.0,812000000.0,-2749000000.0,-1650000000.0,INTC
2013-12-28,6038000000.0,3090000000.0,-3921000000.0,-1322000000.0,INTC
2013-09-28,5731000000.0,2863000000.0,-3323000000.0,-1306000000.0,INTC
2013-06-29,4722000000.0,1998000000.0,-5512000000.0,-1132000000.0,INTC
2013-03-30,4285000000.0,2078000000.0,-5317000000.0,-1738000000.0,INTC
2012-12-29,6026000000.0,3272000000.0,-5332000000.0,4267000000.0,INTC
2012-09-29,5147000000.0,1695000000.0,-4852000000.0,-2004000000.0,INTC
2012-06-30,4739000000.0,2077000000.0,-1765000000.0,-2176000000.0,INTC
2012-03-31,2972000000.0,-2000000.0,-2111000000.0,-1495000000.0,INTC
2011-12-31,6630000000.0,3786000000.0,-4767000000.0,-3850000000.0,INTC
2011-10-01,6349000000.0,3636000000.0,-4107000000.0,183000000.0,INTC
2011-07-02,3971000000.0,1487000000.0,-783000000.0,-2745000000.0,INTC
2011-04-02,4013000000.0,1290000000.0,-644000000.0,-4688000000.0,INTC
2010-12-25,5550000000.0,3681000000.0,-2972000000.0,-2597000000.0,INTC
2010-09-25,3577000000.0,2215000000.0,-2925000000.0,-649000000.0,INTC
2010-06-26,3486000000.0,2438000000.0,-1970000000.0,-990000000.0,INTC
2010-03-27,4079000000.0,3151000000.0,-2672000000.0,-406000000.0,INTC
2009-12-26,3405000000.0,2324000000.0,-2769000000.0,-758000000.0,INTC
2009-09-26,4003000000.0,3059000000.0,-3380000000.0,-340000000.0,INTC
2009-06-27,3384000000.0,2403000000.0,-2225000000.0,-869000000.0,INTC
2009-03-28,378000000.0,-1131000000.0,409000000.0,-601000000.0,INTC
2008-12-27,2596000000.0,831000000.0,-1989000000.0,-961000000.0,INTC
2008-09-27,3287000000.0,3239000000.0,-1332000000.0,-2330000000.0,INTC
2008-06-28,2828000000.0,351000000.0,-1623000000.0,-3009000000.0,INTC
2008-03-29,2215000000.0,1308000000.0,-921000000.0,-2718000000.0,INTC
2007-12-29,4772000000.0,3499000000.0,-2162000000.0,-1147000000.0,INTC
2007-09-29,3884000000.0,2796000000.0,-2168000000.0,-581000000.0,INTC
2007-06-30,2417000000.0,1139000000.0,-2380000000.0,200000000.0,INTC
2007-03-31,1552000000.0,191000000.0,-3216000000.0,-462000000.0,INTC
2006-12-30,4202000000.0,3086000000.0,-1633000000.0,-440000000.0,INTC
2006-09-30,2790000000.0,1623000000.0,-289000000.0,-1468000000.0,INTC
2006-07-01,1532000000.0,-206000000.0,-688000000.0,-1356000000.0,INTC
2006-04-01,2096000000.0,338000000.0,-2297000000.0,-3175000000.0,INTC
2005-12-31,3729000000.0,2370000000.0,-3572000000.0,-1690000000.0,INTC
2005-10-01,4366000000.0,3084000000.0,-1789000000.0,-2695000000.0,INTC
2005-07-02,2972000000.0,1583000000.0,-670000000.0,-2606000000.0,INTC
2005-04-02,3756000000.0,1968000000.0,-331000000.0,-2553000000.0,INTC
2004-12-25,4115000000.0,3084000000.0,-60000000.0,-2181000000.0,INTC
2004-09-25,3170000000.0,2064000000.0,-1276000000.0,-2514000000.0,INTC
2004-06-26,4065000000.0,3039000000.0,-2767000000.0,-1684000000.0,INTC
2004-03-27,1769000000.0,1089000000.0,-929000000.0,-1272000000.0,INTC
2003-12-27,3968000000.0,3261000000.0,-3442000000.0,-1961000000.0,INTC
2003-09-27,3188000000.0,2116000000.0,-2369000000.0,205000000.0,INTC
2003-06-28,2649000000.0,1726000000.0,-352000000.0,-1049000000.0,INTC
2003-03-29,1710000000.0,756000000.0,-927000000.0,-1053000000.0,INTC
2022-01-31,85000000.0,20000000.0,-5478000000.0,3858000000.0,INTU
2021-10-31,145000000.0,103000000.0,796000000.0,-786000000.0,INTU
2021-07-31,542000000.0,518000000.0,-437000000.0,-597000000.0,INTU
2021-04-30,2384000000.0,2354000000.0,-262000000.0,-992000000.0,INTU
2021-01-31,279000000.0,246000000.0,-3136000000.0,-434000000.0,INTU
2020-10-31,45000000.0,7000000.0,-130000000.0,-1153000000.0,INTU
2020-07-31,287000000.0,257000000.0,14000000.0,2830000000.0,INTU
2020-04-30,1937000000.0,1898000000.0,-15000000.0,-254000000.0,INTU
2020-01-31,317000000.0,287000000.0,-39000000.0,-217000000.0,INTU
2019-10-31,-127000000.0,-165000000.0,-57000000.0,-325000000.0,INTU
2019-07-31,-122000000.0,-148000000.0,-265000000.0,-393000000.0,INTU
2019-04-30,2248000000.0,2199000000.0,-260000000.0,-164000000.0,INTU
2019-01-31,341000000.0,296000000.0,-61000000.0,-295000000.0,INTU
2018-10-31,-143000000.0,-178000000.0,20000000.0,-182000000.0,INTU
2018-07-31,-37000000.0,-64000000.0,56000000.0,-165000000.0,INTU
2018-04-30,1975000000.0,1955000000.0,-102000000.0,-727000000.0,INTU
2018-01-31,252000000.0,225000000.0,-411000000.0,100000000.0,INTU
2017-10-31,-78000000.0,-128000000.0,-75000000.0,158000000.0,INTU
2017-07-31,-290000000.0,-342000000.0,-63000000.0,-483000000.0,INTU
2017-04-30,1802000000.0,1756000000.0,-65000000.0,-774000000.0,INTU
2017-01-31,292000000.0,246000000.0,-55000000.0,-209000000.0,INTU
2016-10-31,-205000000.0,-291000000.0,98000000.0,-166000000.0,INTU
2016-07-31,-310000000.0,-383000000.0,-207000000.0,-126000000.0,INTU
2016-04-30,1602000000.0,1547000000.0,85000000.0,-749000000.0,INTU
2016-01-31,306000000.0,-18000000.0,-323000000.0,-113000000.0,INTU
2015-10-31,-197000000.0,-267000000.0,816000000.0,-952000000.0,INTU
2015-07-31,-218000000.0,-296000000.0,-87000000.0,-71000000.0,INTU
2015-04-30,1475000000.0,1408000000.0,-60000000.0,-708000000.0,INTU
2015-01-31,365000000.0,304000000.0,26000000.0,-435000000.0,INTU
2014-10-31,-118000000.0,-173000000.0,-61000000.0,-123000000.0,INTU
2014-07-31,-84000000.0,-154000000.0,-468000000.0,-174000000.0,INTU
2014-04-30,1388000000.0,1350000000.0,-409000000.0,-32000000.0,INTU
2014-01-31,332000000.0,286000000.0,-121000000.0,5000000.0,INTU
2013-10-31,-190000000.0,-237000000.0,949000000.0,-1350000000.0,INTU
2013-07-31,-194000000.0,-256000000.0,-138000000.0,-68000000.0,INTU
2013-04-30,1449000000.0,1417000000.0,-345000000.0,-90000000.0,INTU
2013-01-31,256000000.0,211000000.0,-2000000.0,-71000000.0,INTU
2012-10-31,-145000000.0,-215000000.0,0.0,-33000000.0,INTU
2012-07-31,-182000000.0,-253000000.0,-143000000.0,-139000000.0,INTU
2012-04-30,1278000000.0,1245000000.0,-17000000.0,-679000000.0,INTU
2012-01-31,260000000.0,212000000.0,-15000000.0,-300000000.0,INTU
2011-10-31,-110000000.0,-154000000.0,-50000000.0,-226000000.0,INTU
2011-07-31,-172000000.0,-231000000.0,-283000000.0,-190000000.0,INTU
2011-04-30,1138000000.0,1107000000.0,-24000000.0,-184000000.0,INTU
2011-01-31,258000000.0,174000000.0,519000000.0,-455000000.0,INTU
2010-10-31,-211000000.0,-265000000.0,285000000.0,-177000000.0,INTU
2010-07-31,-151000000.0,-194000000.0,-31000000.0,-32000000.0,INTU
2010-04-30,1044000000.0,1010000000.0,-934000000.0,-19000000.0,INTU
2010-01-31,245000000.0,211000000.0,-54000000.0,-168000000.0,INTU
2009-10-31,-140000000.0,-172000000.0,22000000.0,-248000000.0,INTU
2009-07-31,-122665000.0,-273630000.0,-350172000.0,-140674000.0,INTU
2009-04-30,877891000.0,729520000.0,25365000.0,-84354000.0,INTU
2009-01-31,-57138000.0,-174022000.0,107634000.0,-114714000.0,INTU
2008-10-31,-199681000.0,-266891000.0,57697000.0,-94229000.0,INTU
2008-07-31,-39303000.0,-128176000.0,-67515000.0,49546000.0,INTU
2008-04-30,869493000.0,652239000.0,-19290000.0,-636055000.0,INTU
2008-01-31,37544000.0,-84375000.0,305251000.0,-370204000.0,INTU
2007-10-31,-161363000.0,-226638000.0,233595000.0,-187154000.0,INTU
2007-07-31,-87905000.0,-151854000.0,-6576000.0,81319000.0,INTU
2007-04-30,708234000.0,671832000.0,-1453100000.0,718312000.0,INTU
2007-01-31,243137000.0,219454000.0,35942000.0,-156981000.0,INTU
2006-10-31,-136706000.0,-165929000.0,31107000.0,91210000.0,INTU
2006-07-31,-135535000.0,-158158000.0,1156000.0,61389000.0,INTU
2006-04-30,574869000.0,538273000.0,-77414000.0,-378543000.0,INTU
2006-01-31,253995000.0,256197000.0,-208972000.0,11359000.0,INTU
2005-10-31,-83779000.0,-108836000.0,247066000.0,-173027000.0,INTU
2005-07-31,-120676000.0,-102531000.0,225568000.0,-141788000.0,INTU
2005-04-30,586810000.0,568045000.0,-318426000.0,-182226000.0,INTU
2005-01-31,220254000.0,207096000.0,-150607000.0,-85076000.0,INTU
2004-10-31,-88684000.0,-113091000.0,251526000.0,-139009000.0,INTU
2004-07-31,-23770000.0,10176000.0,121165000.0,-88781000.0,INTU
2004-04-30,469738000.0,431194000.0,-306224000.0,-232627000.0,INTU
2004-01-31,203739000.0,177182000.0,-149799000.0,-115784000.0,INTU
2003-10-31,-75132000.0,-96237000.0,123853000.0,-69344000.0,INTU
2003-07-31,-353298000.0,-333105000.0,23972000.0,55315000.0,INTU
2003-04-30,491591000.0,475969000.0,-379900000.0,-41685000.0,INTU
2003-01-31,389195000.0,361972000.0,-219297000.0,-76874000.0,INTU
2022-03-31,818878000.0,718574000.0,-569494000.0,-486403000.0,KLAC
2021-12-31,810798000.0,745897000.0,-106264000.0,-557846000.0,KLAC
2021-09-30,863797000.0,794842000.0,-175306000.0,-609030000.0,KLAC
2021-06-30,465624000.0,410248000.0,-93604000.0,-392845000.0,KLAC
2021-03-31,646150000.0,584967000.0,-176588000.0,-439453000.0,KLAC
2020-12-31,561081000.0,501937000.0,-95892000.0,-261377000.0,KLAC
2020-09-30,512171000.0,456246000.0,-134320000.0,-404206000.0,KLAC
2020-06-30,452846000.0,411056000.0,-105821000.0,-61355000.0,KLAC
2020-03-31,442028000.0,398583000.0,1788000.0,-432637000.0,KLAC
2019-12-31,387731000.0,352857000.0,-8148000.0,-432030000.0,KLAC
2019-09-30,496245000.0,463679000.0,-146693000.0,-373613000.0,KLAC
2019-06-30,325461000.0,269615000.0,30439000.0,-432146000.0,KLAC
2019-03-31,163594000.0,137638000.0,-1734903000.0,869285000.0,KLAC
2018-12-31,282172000.0,255806000.0,208611000.0,-347452000.0,KLAC
2018-09-30,381405000.0,359075000.0,314871000.0,-449692000.0,KLAC
2018-06-30,373513000.0,350671000.0,126775000.0,-341386000.0,KLAC
2018-03-31,352607000.0,337613000.0,25894000.0,-202288000.0,KLAC
2017-12-31,129371000.0,116002000.0,25955000.0,-406297000.0,KLAC
2017-09-30,373629000.0,357873000.0,112994000.0,-320132000.0,KLAC
2017-06-30,462637000.0,451969000.0,-154359000.0,-112974000.0,KLAC
2017-03-31,224838000.0,215424000.0,-98371000.0,-112228000.0,KLAC
2016-12-31,222413000.0,213784000.0,-140333000.0,-100914000.0,KLAC
2016-09-30,169777000.0,159894000.0,-167823000.0,-146689000.0,KLAC
2016-06-30,354093000.0,346585000.0,-69253000.0,-105191000.0,KLAC
2016-03-31,111497000.0,102543000.0,40872000.0,-118174000.0,KLAC
2015-12-31,100324000.0,92386000.0,141168000.0,-117704000.0,KLAC
2015-09-30,193782000.0,186441000.0,31900000.0,-295633000.0,KLAC
2015-06-30,317479000.0,308242000.0,157841000.0,-259678000.0,KLAC
2015-03-31,242417000.0,232091000.0,59065000.0,-261712000.0,KLAC
2014-12-31,11084000.0,-1699000.0,475767000.0,-566062000.0,KLAC
2014-09-30,34926000.0,21481000.0,225548000.0,-215520000.0,KLAC
2014-06-30,248640000.0,235574000.0,-280724000.0,-114527000.0,KLAC
2014-03-31,237727000.0,219507000.0,-132597000.0,-123041000.0,KLAC
2013-12-31,115271000.0,100806000.0,-126120000.0,-97586000.0,KLAC
2013-09-30,177248000.0,155497000.0,-136668000.0,-123733000.0,KLAC
2013-06-30,175569000.0,156659000.0,-16408000.0,-104202000.0,KLAC
2013-03-31,414783000.0,396483000.0,-155637000.0,-86075000.0,KLAC
2012-12-31,77443000.0,60352000.0,97719000.0,-114602000.0,KLAC
2012-09-30,245393000.0,225121000.0,-167121000.0,-123631000.0,KLAC
2012-06-30,273306000.0,257034000.0,-199111000.0,-86012000.0,KLAC
2012-03-31,262094000.0,247816000.0,-269132000.0,-51182000.0,KLAC
2011-12-31,187232000.0,172314000.0,-11940000.0,-93829000.0,KLAC
2011-09-30,218985000.0,206857000.0,-48708000.0,-133080000.0,KLAC
2011-06-30,289802000.0,275195000.0,-138866000.0,-82322000.0,KLAC
2011-03-31,243911000.0,230082000.0,-177256000.0,-26538000.0,KLAC
2010-12-31,193925000.0,182373000.0,-57543000.0,-80790000.0,KLAC
2010-09-30,95528000.0,84365000.0,14155000.0,-110505000.0,KLAC
2010-06-30,83278000.0,77487000.0,976000.0,-95578000.0,KLAC
2010-03-31,127672000.0,117631000.0,-32211000.0,-80719000.0,KLAC
2009-12-31,163601000.0,152866000.0,-156608000.0,-15512000.0,KLAC
2009-09-30,73249000.0,69614000.0,-40121000.0,-24522000.0,KLAC
2009-06-30,73438000.0,71458000.0,-207088000.0,-13068000.0,KLAC
2009-03-31,76489000.0,73342000.0,-23670000.0,-26793000.0,KLAC
2008-12-31,-35600000.0,-42567000.0,2925000.0,-53261000.0,KLAC
2008-09-30,81357000.0,71225000.0,-257067000.0,-205995000.0,KLAC
2008-06-30,188374000.0,178745000.0,-230339000.0,614316000.0,KLAC
2008-03-31,148212000.0,138010000.0,49099000.0,-199416000.0,KLAC
2007-12-31,126427000.0,103818000.0,29312000.0,-121340000.0,KLAC
2007-09-30,205162000.0,190279000.0,204427000.0,-612498000.0,KLAC
2007-06-30,155470000.0,126329000.0,-121308000.0,75757000.0,KLAC
2007-03-31,198608000.0,175774000.0,223805000.0,-680502000.0,KLAC
2006-12-31,149640000.0,130146000.0,-467598000.0,-23967000.0,KLAC
2006-09-30,106968000.0,94655000.0,-34167000.0,-4515000.0,KLAC
2006-06-30,133786000.0,119100000.0,105481000.0,-72085000.0,KLAC
2006-03-31,110377000.0,90038000.0,125091000.0,-29772000.0,KLAC
2005-12-31,59044000.0,38308000.0,20973000.0,13356000.0,KLAC
2005-09-30,11962000.0,-6087000.0,-26475000.0,3542000.0,KLAC
2005-06-30,153676000.0,148332000.0,-25451000.0,-58930000.0,KLAC
2005-03-31,181576000.0,174331000.0,-175541000.0,8107000.0,KLAC
2004-12-31,78350000.0,49060000.0,-72571000.0,31993000.0,KLAC
2004-09-30,93133000.0,75337000.0,115495000.0,-62239000.0,KLAC
2004-06-30,196622000.0,178992000.0,-158776000.0,-9095000.0,KLAC
2004-03-31,89814000.0,75109000.0,5576000.0,19017000.0,KLAC
2003-12-31,33507000.0,20232000.0,-66486000.0,44890000.0,KLAC
2003-09-30,29734000.0,19816000.0,-54190000.0,58194000.0,KLAC
2003-06-30,59116000.0,51272000.0,-60612000.0,38382000.0,KLAC
2003-03-31,89232000.0,89465000.0,-54034000.0,2738000.0,KLAC
2022-03-27,757710000.0,612342000.0,-94564000.0,-1549708000.0,LRCX
2021-12-26,1440506000.0,1302013000.0,186083000.0,-578103000.0,LRCX
2021-09-26,457524000.0,321097000.0,596693000.0,-1427592000.0,LRCX
2021-06-30,1435935000.0,1331313000.0,689061000.0,-1381774000.0,LRCX
2021-03-28,1165080000.0,1075484000.0,115936000.0,-1288406000.0,LRCX
2020-12-27,344637000.0,252565000.0,69940000.0,-865317000.0,LRCX
2020-09-27,642511000.0,579705000.0,-801666000.0,-631485000.0,LRCX
2020-06-28,813048000.0,762494000.0,-430209000.0,563400000.0,LRCX
2020-03-29,541428000.0,490053000.0,169772000.0,225462000.0,LRCX
2019-12-29,307928000.0,245874000.0,-734329000.0,-1150696000.0,LRCX
2019-09-29,464047000.0,424791000.0,750682000.0,-262096000.0,LRCX
2019-06-30,880487000.0,814539000.0,-623483000.0,-1527856000.0,LRCX
2019-03-31,932821000.0,857299000.0,-1008171000.0,1643522000.0,LRCX
2018-12-23,642419000.0,536496000.0,666931000.0,-515553000.0,LRCX
