,Price,Open,High,Low
2014-03-04,80.183,80.1,80.22,79.925
2014-03-05,80.117,80.14,80.285,80.06
2014-03-06,79.665,80.12,80.21,79.59
2014-03-07,79.722,79.675,79.855,79.44
2014-03-10,79.769,79.685,79.83,79.635
2014-03-11,79.735,79.77,79.94,79.71
2014-03-12,79.612,79.8,79.85,79.55
2014-03-13,79.626,79.64,79.695,79.275
2014-03-14,79.438,79.605,79.695,79.325
2014-03-17,79.311,79.425,79.555,79.33
2014-03-18,79.544,79.515,79.675,79.425
2014-03-19,80.133,79.52,80.25,79.49
2014-03-20,80.353,80.18,80.505,80.055
2014-03-21,80.261,80.335,80.385,80.195
2014-03-24,80.079,80.27,80.45,79.9
2014-03-25,80.088,80.085,80.42,80.005
2014-03-26,80.169,80.12,80.29,80.06
2014-03-27,80.252,80.165,80.35,80.1
2014-03-28,80.335,80.295,80.4,80.205
2014-03-31,80.254,80.35,80.575,80.115
2014-04-01,80.249,80.255,80.285,80.125
2014-04-02,80.372,80.245,80.435,80.15
2014-04-03,80.64,80.38,80.685,80.24
2014-04-04,80.571,80.6,80.77,80.485
2014-04-07,80.355,80.57,80.595,80.31
2014-04-08,79.835,80.345,80.35,79.8
2014-04-09,79.553,79.875,79.955,79.535
2014-04-10,79.45,79.615,79.645,79.385
2014-04-11,79.523,79.48,79.63,79.43
2014-04-14,79.805,79.63,79.905,79.62
2014-04-15,79.888,79.85,79.985,79.76
2014-04-16,79.883,79.895,79.955,79.715
2014-04-17,79.903,79.87,79.95,79.65
2014-04-21,80.03,79.94,80.06,79.865
2014-04-22,79.995,80.065,80.065,79.865
2014-04-23,79.935,79.98,80.005,79.77
2014-04-24,79.877,79.925,80.055,79.81
2014-04-25,79.818,79.845,79.88,79.735
2014-04-28,79.762,79.805,79.91,79.615
2014-04-29,79.881,79.76,79.92,79.66
2014-04-30,79.532,79.865,80.02,79.51
2014-05-01,79.579,79.57,79.605,79.48
2014-05-02,79.563,79.56,79.935,79.515
2014-05-05,79.53,79.56,79.58,79.485
2014-05-06,79.126,79.55,79.565,79.09
2014-05-07,79.243,79.165,79.29,79.125
2014-05-08,79.402,79.27,79.505,78.93
2014-05-09,79.961,79.46,79.97,79.46
2014-05-12,79.965,79.915,79.97,79.84
2014-05-13,80.213,79.955,80.285,79.92
2014-05-14,80.135,80.17,80.185,80.05
2014-05-15,80.064,80.115,80.405,79.985
2014-05-16,80.107,80.06,80.18,80.03
2014-05-19,80.048,80.11,80.11,79.935
2014-05-20,80.093,80.08,80.17,80.055
2014-05-21,80.15,80.075,80.37,79.94
2014-05-22,80.305,80.135,80.335,80.125
2014-05-23,80.45,80.295,80.49,80.285
2014-05-27,80.405,80.335,80.52,80.225
2014-05-28,80.62,80.4,80.63,80.38
2014-05-29,80.54,80.61,80.61,80.4
2014-05-30,80.404,80.535,80.545,80.35
2014-06-02,80.69,80.405,80.73,80.405
2014-06-03,80.593,80.69,80.715,80.475
2014-06-04,80.706,80.6,80.715,80.51
2014-06-05,80.403,80.685,81.065,80.345
2014-06-06,80.427,80.4,80.555,80.265
2014-06-09,80.682,80.445,80.705,80.33
2014-06-10,80.846,80.645,80.885,80.575
2014-06-11,80.809,80.835,80.915,80.695
2014-06-12,80.59,80.78,80.84,80.54
2014-06-13,80.656,80.595,80.715,80.455
2014-06-16,80.468,80.64,80.71,80.505
2014-06-17,80.716,80.555,80.76,80.485
2014-06-18,80.67,80.7,80.97,80.47
2014-06-19,80.396,80.47,80.52,80.24
2014-06-20,80.441,80.37,80.575,80.28
2014-06-23,80.338,80.445,80.465,80.315
2014-06-24,80.393,80.355,80.505,80.255
2014-06-25,80.265,80.385,80.41,80.14
2014-06-26,80.279,80.255,80.44,80.19
2014-06-27,80.086,80.255,80.27,80.06
2014-06-30,79.811,80.075,80.125,79.8
2014-07-01,79.845,79.84,79.895,79.77
2014-07-02,79.985,79.86,80.025,79.835
2014-07-03,80.281,79.99,80.6,79.975
2014-07-07,80.267,80.33,80.405,80.24
2014-07-08,80.221,80.265,80.345,80.19
2014-07-09,80.042,80.195,80.275,80.025
2014-07-10,80.17,80.055,80.245,80.02
2014-07-11,80.229,80.185,80.28,80.07
2014-07-14,80.23,80.22,80.285,80.12
2014-07-15,80.446,80.21,80.47,80.175
2014-07-16,80.625,80.42,80.655,80.42
2014-07-17,80.57,80.595,80.665,80.54
2014-07-18,80.595,80.605,80.755,80.545
2014-07-21,80.627,80.58,80.665,80.49
2014-07-22,80.865,80.64,80.925,80.61
2014-07-23,80.915,80.87,80.92,80.805
2014-07-24,80.962,80.89,80.985,80.815
2014-07-25,81.125,80.945,81.2,80.9
2014-07-28,81.122,81.15,81.16,81.065
2014-07-29,81.315,81.09,81.34,81.085
2014-07-30,81.516,81.29,81.645,81.28
2014-07-31,81.523,81.5,81.66,81.465
2014-08-01,81.377,81.53,81.615,81.265
2014-08-04,81.405,81.395,81.46,81.36
2014-08-05,81.611,81.4,81.705,81.37
2014-08-06,81.507,81.615,81.775,81.465
2014-08-07,81.605,81.5,81.72,81.45
2014-08-08,81.454,81.625,81.67,81.315
2014-08-11,81.535,81.47,81.55,81.465
2014-08-12,81.555,81.535,81.745,81.53
2014-08-13,81.657,81.575,81.735,81.415
2014-08-14,81.647,81.665,81.76,81.45
2014-08-15,81.469,81.65,81.675,81.42
2014-08-18,81.631,81.5,81.66,81.43
2014-08-19,81.937,81.65,81.955,81.64
2014-08-20,82.28,81.94,82.33,81.93
2014-08-21,82.208,82.29,82.42,82.16
2014-08-22,82.377,82.235,82.51,82.125
2014-08-25,82.593,82.62,82.69,82.49
2014-08-26,82.679,82.64,82.735,82.48
2014-08-27,82.449,82.69,82.755,82.425
2014-08-28,82.516,82.49,82.625,82.34
2014-08-29,82.783,82.495,82.79,82.445
2014-09-02,83.01,82.78,83.06,82.78
2014-09-03,82.888,83.005,83.075,82.86
2014-09-04,83.834,82.89,83.895,82.865
2014-09-05,83.757,83.935,83.965,83.585
2014-09-08,84.241,83.885,84.38,83.82
2014-09-09,84.284,84.35,84.525,84.05
2014-09-10,84.293,84.12,84.435,84.065
2014-09-11,84.304,84.255,84.355,84.08
2014-09-12,84.24,84.295,84.425,84.09
2014-09-15,84.25,84.17,84.37,84.15
2014-09-16,84.231,84.375,84.495,84.005
2014-09-17,84.486,84.235,84.86,84.075
2014-09-18,84.43,84.865,84.9,84.34
2014-09-19,84.865,84.37,84.935,84.335
2014-09-22,84.863,84.93,84.975,84.645
2014-09-23,84.779,84.805,84.875,84.46
2014-09-24,85.155,84.775,85.22,84.705
2014-09-25,85.303,85.2,85.615,85.165
2014-09-26,85.767,85.275,85.825,85.235
2014-09-29,85.716,85.81,85.93,85.59
2014-09-30,86.047,85.74,86.335,85.62
2014-10-01,86.076,86.05,86.295,85.89
2014-10-02,85.69,85.965,86.02,85.545
2014-10-03,86.823,85.725,86.87,85.715
2014-10-06,86.044,86.8,86.845,85.735
2014-10-07,85.778,85.93,86.225,85.645
2014-10-08,85.407,85.755,86.03,85.29
2014-10-09,85.655,85.365,85.785,85.015
2014-10-10,86.031,85.655,86.105,85.515
2014-10-13,85.727,85.9,85.935,85.205
2014-10-14,85.941,85.42,86.005,85.385
2014-10-15,85.241,86.035,86.13,84.525
2014-10-16,85.041,85.0,85.53,84.835
2014-10-17,85.213,85.025,85.355,84.855
2014-10-20,85.038,85.33,85.47,84.99
2014-10-21,85.404,85.13,85.46,84.795
2014-10-22,85.854,85.47,85.895,85.325
2014-10-23,85.946,85.87,86.05,85.755
2014-10-24,85.818,85.925,86.015,85.615
2014-10-27,85.561,85.8,85.8,85.475
2014-10-28,85.473,85.615,85.75,85.29
2014-10-29,86.036,85.435,86.13,85.245
2014-10-30,86.232,86.095,86.585,86.075
2014-10-31,87.016,86.25,87.245,86.23
2014-11-03,87.407,87.13,87.54,87.125
2014-11-04,87.092,87.365,87.385,86.975
2014-11-05,87.567,87.105,87.72,87.05
2014-11-06,88.134,87.58,88.27,87.23
2014-11-07,87.726,88.175,88.315,87.545
2014-11-10,87.911,87.63,87.93,87.21
2014-11-11,87.719,87.83,88.155,87.43
2014-11-12,87.906,87.765,87.98,87.47
2014-11-13,87.752,87.9,87.96,87.7
2014-11-14,87.593,87.95,88.365,87.455
2014-11-17,88.01,87.65,88.055,87.23
2014-11-18,87.645,87.95,87.97,87.565
2014-11-19,87.711,87.74,87.85,87.365
2014-11-20,87.667,87.78,88.01,87.54
2014-11-21,88.405,87.72,88.48,87.505
2014-11-24,88.206,88.445,88.515,88.145
2014-11-25,87.962,88.225,88.4,87.87
2014-11-26,87.649,87.925,88.105,87.56
2014-11-28,88.413,88.135,88.455,87.995
2014-12-01,87.982,88.37,88.505,87.805
2014-12-02,88.703,88.025,88.73,87.995
2014-12-03,88.993,88.675,89.06,88.63
2014-12-04,88.735,88.97,89.2,88.23
2014-12-05,89.36,88.665,89.495,88.65
2014-12-08,89.047,89.435,89.565,88.91
2014-12-09,88.692,89.21,89.28,88.155
2014-12-10,88.287,88.685,88.82,88.195
2014-12-11,88.682,87.97,88.795,87.935
2014-12-12,88.345,88.59,88.64,88.12
2014-12-15,88.57,88.145,88.6,88.145
2014-12-16,88.297,88.68,88.735,87.83
2014-12-17,89.326,88.19,89.365,88.085
2014-12-18,89.477,89.25,89.615,89.12
2014-12-19,89.841,89.51,89.88,89.38
2014-12-22,89.949,89.92,89.985,89.58
2014-12-23,90.326,89.945,90.405,89.845
2014-12-24,90.223,90.245,90.315,90.08
2014-12-26,90.31,90.12,90.37,90.07
2014-12-29,90.496,90.31,90.605,90.08
2014-12-30,90.279,90.515,90.66,90.115
2014-12-31,90.647,90.255,90.665,90.155
2015-01-02,91.383,90.81,91.49,90.8
2015-01-05,91.622,91.73,92.05,91.55
2015-01-06,91.738,91.57,91.93,91.415
2015-01-07,92.115,92.0,92.51,91.9
2015-01-08,92.602,92.235,92.76,92.22
2015-01-09,92.147,92.515,92.745,92.105
2015-01-12,92.184,92.04,92.53,91.865
2015-01-13,92.502,92.15,92.63,92.02
2015-01-14,92.345,92.46,92.635,91.8
2015-01-15,92.608,92.37,93.3,91.495
2015-01-16,92.89,92.565,93.565,92.38
2015-01-20,93.349,93.05,93.385,92.84
2015-01-21,93.14,93.3,93.325,92.36
2015-01-22,94.362,93.08,94.765,92.67
2015-01-23,95.053,94.42,95.775,94.35
2015-01-26,95.115,95.5,95.85,94.95
2015-01-27,94.25,95.325,95.325,93.955
2015-01-28,94.727,94.365,94.9,94.195
2015-01-29,95.011,94.875,95.26,94.52
2015-01-30,94.998,94.895,95.135,94.675
2015-02-02,94.734,94.905,95.1,94.615
2015-02-03,93.724,94.71,94.925,93.385
2015-02-04,94.165,93.95,94.7,93.77
2015-02-05,93.732,94.66,94.665,93.56
2015-02-06,94.851,93.73,94.92,93.68
2015-02-09,94.582,94.9,95.035,94.47
2015-02-10,94.853,94.63,94.98,94.45
2015-02-11,95.09,94.805,95.23,94.75
2015-02-12,94.198,95.015,95.1,94.075
2015-02-13,94.279,94.32,94.415,93.975
2015-02-17,94.147,94.515,94.54,93.835
2015-02-18,94.257,94.195,94.625,94.045
2015-02-19,94.492,94.165,94.535,93.9
2015-02-20,94.34,94.475,94.89,94.11
2015-02-23,94.657,94.415,95.025,94.38
2015-02-24,94.561,94.66,95.07,94.5
2015-02-25,94.235,94.445,94.475,94.165
2015-02-26,95.336,94.26,95.41,94.075
2015-02-27,95.321,95.23,95.44,94.855
2015-03-02,95.479,95.375,95.555,95.1
2015-03-03,95.408,95.505,95.595,95.135
2015-03-04,95.986,95.385,96.07,95.365
2015-03-05,96.394,95.98,96.615,95.86
2015-03-06,97.604,96.39,97.755,96.32
2015-03-09,97.58,97.77,97.845,97.31
2015-03-10,98.615,97.765,98.655,97.765
2015-03-11,99.785,98.565,99.97,98.465
2015-03-12,99.411,99.66,100.065,98.64
2015-03-13,100.314,99.18,100.38,99.18
2015-03-16,99.482,100.23,100.29,99.44
2015-03-17,99.949,100.1,100.265,99.58
2015-03-18,98.781,99.99,100.12,94.765
2015-03-19,99.584,97.85,99.765,97.365
2015-03-20,98.171,99.3,99.46,97.695
2015-03-23,97.298,97.8,98.55,97.06
2015-03-24,97.446,97.255,97.665,96.575
2015-03-25,97.197,97.53,97.56,96.675
2015-03-26,97.682,97.14,97.795,96.315
2015-03-27,97.52,97.575,98.21,97.19
2015-03-30,98.281,97.62,98.375,97.575
2015-03-31,98.661,98.25,99.005,98.14
2015-04-01,98.475,98.73,98.975,98.255
2015-04-02,97.673,98.435,98.565,97.555
2015-04-06,96.961,96.835,97.455,96.49
2015-04-07,98.056,97.25,98.255,97.11
2015-04-08,98.131,98.115,98.42,97.46
2015-04-09,99.395,98.26,99.415,98.235
2015-04-10,99.596,99.215,99.97,99.085
2015-04-13,99.768,99.66,100.27,99.455
2015-04-14,98.94,99.775,99.985,98.575
2015-04-15,98.525,99.005,99.58,98.41
2015-04-16,97.614,98.58,98.925,97.47
2015-04-17,97.707,97.89,98.03,97.17
2015-04-20,98.16,97.6,98.305,97.515
2015-04-21,98.205,98.08,98.695,97.825
2015-04-22,98.138,98.18,98.35,97.615
2015-04-23,97.454,98.23,98.645,97.335
2015-04-24,97.099,97.535,97.74,96.9
2015-04-27,96.941,97.125,97.46,96.62
2015-04-28,96.619,97.435,97.525,96.58
2015-04-29,95.695,96.655,96.705,95.175
2015-04-30,95.092,95.675,95.9,94.83
2015-05-01,95.82,95.365,95.9,95.0
2015-05-04,96.042,95.805,96.155,95.6
2015-05-05,95.625,95.975,96.48,95.41
2015-05-06,94.533,95.685,95.76,94.35
2015-05-07,95.062,94.605,95.295,94.35
2015-05-08,95.27,95.08,95.54,94.66
2015-05-11,95.43,95.345,95.725,95.27
2015-05-12,94.976,95.525,95.595,94.665
2015-05-13,93.978,95.0,95.035,93.84
2015-05-14,93.81,94.055,94.13,93.44
2015-05-15,93.465,93.75,94.38,93.475
2015-05-18,94.574,93.6,94.61,93.57
2015-05-19,95.677,94.46,95.9,94.46
2015-05-20,95.845,95.77,96.305,95.68
2015-05-21,95.669,95.965,96.1,95.415
2015-05-22,96.473,95.75,96.725,95.21
2015-05-26,97.782,96.92,97.855,96.92
2015-05-27,97.847,97.7,98.29,97.405
2015-05-28,97.434,97.76,98.135,97.4
2015-05-29,97.369,97.39,97.655,97.25
2015-06-01,97.868,97.365,98.165,97.365
2015-06-02,96.253,97.93,98.005,96.105
2015-06-03,95.889,96.38,96.955,95.645
2015-06-04,95.878,95.805,96.01,95.07
2015-06-05,96.736,96.09,97.345,95.615
2015-06-08,95.721,96.915,96.985,95.465
2015-06-09,95.552,95.665,96.005,95.26
2015-06-10,95.031,95.465,95.625,94.66
2015-06-11,95.336,95.095,96.02,95.015
2015-06-12,95.237,95.43,96.015,94.97
2015-06-15,95.102,95.415,95.66,95.01
2015-06-16,95.655,95.52,95.89,95.195
2015-06-17,94.87,95.575,95.885,94.7
2015-06-18,94.611,94.75,94.78,94.09
2015-06-19,94.645,94.53,94.98,94.525
2015-06-22,94.875,94.585,94.965,94.37
2015-06-23,96.013,94.87,96.2,94.86
2015-06-24,95.786,95.9,96.055,95.48
2015-06-25,95.722,95.78,96.005,95.615
2015-06-26,95.989,95.805,96.13,95.635
2015-06-29,95.308,96.36,97.015,95.195
2015-06-30,96.011,95.52,96.23,95.4
2015-07-01,96.859,96.125,96.9,96.0
2015-07-02,96.665,96.935,96.99,96.425
2015-07-06,96.832,96.98,97.21,96.585
2015-07-07,97.441,96.9,97.82,96.86
2015-07-08,96.842,97.3,97.45,96.665
2015-07-09,97.153,96.785,97.3,96.555
2015-07-10,96.522,96.89,96.9,95.945
2015-07-13,97.338,96.5,97.37,96.1
2015-07-14,97.122,97.42,97.52,96.765
2015-07-15,97.617,97.205,97.765,97.03
2015-07-16,98.144,97.735,98.23,97.69
2015-07-17,98.329,98.155,98.445,97.88
2015-07-20,98.476,98.375,98.585,98.205
2015-07-21,97.741,98.49,98.62,97.555
2015-07-22,98.04,97.775,98.225,97.54
2015-07-23,97.539,97.925,97.925,97.115
2015-07-24,97.664,97.6,98.035,97.57
2015-07-27,96.938,97.705,97.72,96.71
2015-07-28,97.186,96.97,97.4,96.895
2015-07-29,97.402,97.035,97.69,96.915
2015-07-30,97.999,97.64,98.2,97.6
2015-07-31,97.761,97.79,98.01,96.72
2015-08-03,97.941,97.67,98.035,97.615
2015-08-04,98.344,97.945,98.42,97.635
2015-08-05,98.358,98.415,98.63,98.015
2015-08-06,98.229,98.29,98.585,98.1
2015-08-07,97.949,98.215,98.74,97.65
2015-08-10,97.517,97.985,98.295,97.4
2015-08-11,97.663,97.54,97.925,97.25
2015-08-12,96.61,97.495,97.7,96.275
2015-08-13,96.774,96.69,97.13,96.475
2015-08-14,96.853,96.655,97.005,96.445
2015-08-17,97.135,96.885,97.28,96.86
2015-08-18,97.388,97.2,97.4,97.06
2015-08-19,96.687,97.265,97.4,96.67
2015-08-20,96.325,96.805,96.9,96.035
2015-08-21,95.33,96.125,96.125,95.15
2015-08-24,93.676,95.235,95.27,92.85
2015-08-25,94.869,93.88,95.04,93.83
2015-08-26,95.446,94.105,95.8,94.045
2015-08-27,95.97,95.505,96.375,95.355
2015-08-28,96.408,96.1,96.635,95.69
2015-08-31,96.135,96.42,96.55,95.925
2015-09-01,95.729,96.16,96.16,95.5
2015-09-02,96.127,95.74,96.24,95.74
2015-09-03,96.706,96.3,96.92,96.07
2015-09-04,96.525,96.68,96.895,95.81
2015-09-08,96.233,96.49,96.53,96.04
2015-09-09,96.215,96.14,96.64,96.12
2015-09-10,95.632,96.095,96.43,95.575
2015-09-11,95.379,95.685,95.87,95.29
2015-09-14,95.412,95.29,95.625,95.065
2015-09-15,96.005,95.75,95.99,95.6
2015-09-16,95.761,95.985,96.175,95.575
2015-09-17,94.862,95.565,95.705,94.69
2015-09-18,95.174,94.89,95.54,94.395
2015-09-21,96.204,95.6,96.295,95.395
2015-09-22,96.629,96.25,96.755,96.125
2015-09-23,96.394,96.75,96.875,96.45
2015-09-24,96.337,96.445,96.49,95.77
2015-09-25,96.622,96.58,97.03,96.52
2015-09-28,96.382,96.58,96.835,96.3
2015-09-29,96.186,96.23,96.55,96.06
2015-09-30,96.685,96.235,96.85,96.235
2015-10-01,96.526,96.65,96.75,96.29
2015-10-02,96.165,96.47,96.7,95.505
2015-10-05,96.447,96.035,96.485,95.845
2015-10-06,95.771,96.385,96.49,95.74
2015-10-07,95.79,95.835,96.01,95.65
2015-10-08,95.615,95.77,95.88,95.27
2015-10-09,95.086,95.55,95.56,94.955
2015-10-12,94.97,95.035,95.115,94.88
2015-10-13,94.993,95.12,95.24,94.785
2015-10-14,94.167,94.98,94.98,94.065
2015-10-15,94.635,94.21,94.81,94.05
2015-10-16,94.801,94.835,94.965,94.685
2015-10-19,95.167,94.85,95.245,94.81
2015-10-20,95.152,95.16,95.17,94.85
2015-10-21,95.278,95.075,95.23,94.97
2015-10-22,96.659,95.23,96.65,95.205
2015-10-23,97.448,96.81,97.51,96.43
2015-10-26,97.158,97.46,97.46,97.0
2015-10-27,97.195,97.085,97.24,96.855
2015-10-28,98.074,97.26,98.075,96.755
2015-10-29,97.577,97.935,98.01,97.575
2015-10-30,97.237,97.5,97.625,96.875
2015-11-02,97.213,97.055,97.215,96.93
2015-11-03,97.458,97.21,97.76,97.075
2015-11-04,98.237,97.58,98.345,97.53
2015-11-05,98.248,98.205,98.44,98.08
2015-11-06,99.457,98.25,99.65,98.2
2015-11-09,99.269,99.59,99.645,99.135
2015-11-10,99.585,99.285,99.79,99.26
2015-11-11,99.353,99.38,99.495,99.075
2015-11-12,98.905,99.085,99.585,98.69
2015-11-13,99.29,98.86,99.5,98.815
2015-11-16,99.731,99.29,99.73,99.185
2015-11-17,99.89,99.69,100.02,99.69
2015-11-18,99.928,99.925,100.1,99.575
2015-11-19,99.222,99.66,99.69,98.98
2015-11-20,99.772,99.35,99.855,99.22
2015-11-23,100.0,99.84,100.205,99.76
2015-11-24,99.718,99.95,99.985,99.665
2015-11-25,99.96,99.76,100.36,99.5
2015-11-27,100.211,100.075,100.405,99.845
2015-11-30,100.33,100.275,100.475,100.23
2015-12-01,99.955,100.36,100.37,99.89
2015-12-02,100.145,99.98,100.65,99.96
2015-12-03,97.754,100.19,100.7,97.705
2015-12-04,98.453,98.11,98.74,97.66
2015-12-07,98.784,98.455,99.02,98.38
2015-12-08,98.583,98.86,98.885,98.47
2015-12-09,97.426,98.615,98.63,97.305
2015-12-10,98.044,97.45,98.07,97.45
2015-12-11,97.606,98.05,98.155,97.375
2015-12-14,97.653,97.77,97.99,97.31
2015-12-15,98.386,97.74,98.39,97.335
2015-12-16,97.979,98.3,98.8,97.865
2015-12-17,99.405,98.89,99.4,98.75
2015-12-18,98.826,99.15,99.375,98.815
2015-12-21,98.459,98.805,98.865,98.405
2015-12-22,98.334,98.56,98.585,98.095
2015-12-23,98.457,98.37,98.715,98.37
2015-12-24,98.111,98.43,98.43,98.02
2015-12-28,98.04,98.02,98.12,97.955
2015-12-29,98.258,98.04,98.51,97.95
2015-12-30,98.449,98.41,98.55,98.305
2015-12-31,98.84,98.425,98.885,98.405
2016-01-04,99.066,98.92,99.36,98.24
2016-01-05,99.599,98.975,99.835,98.975
2016-01-06,99.364,99.6,99.81,99.285
2016-01-07,98.365,99.465,99.48,98.36
2016-01-08,98.689,98.5,99.365,98.5
2016-01-11,98.882,98.405,99.035,98.25
2016-01-12,99.122,99.125,99.42,98.755
2016-01-13,99.068,99.325,99.485,98.99
2016-01-14,99.248,99.0,99.395,98.745
2016-01-15,99.115,99.205,99.29,98.545
2016-01-19,99.131,99.35,99.48,99.055
2016-01-20,99.269,99.145,99.35,98.8
2016-01-21,99.223,99.39,99.985,99.09
2016-01-22,99.746,99.39,99.75,99.315
2016-01-25,99.506,99.725,99.725,99.395
2016-01-26,99.23,99.415,99.575,99.18
2016-01-27,99.049,99.28,99.285,98.865
2016-01-28,98.644,99.16,99.235,98.555
2016-01-29,99.737,98.735,99.955,98.72
2016-02-01,99.128,99.8,99.8,99.07
2016-02-02,98.991,99.065,99.19,98.9
2016-02-03,97.406,98.93,99.0,96.99
2016-02-04,96.59,97.3,97.555,96.405
2016-02-05,97.149,96.685,97.4,96.255
2016-02-08,96.676,97.15,97.575,96.675
2016-02-09,96.189,96.67,96.91,95.82
2016-02-10,96.026,96.04,96.83,95.9
2016-02-11,95.714,95.715,95.99,95.405
2016-02-12,96.087,95.79,96.36,95.68
2016-02-16,96.98,96.77,97.1,96.5
2016-02-17,96.903,97.07,97.205,96.805
2016-02-18,97.07,96.925,97.195,96.81
2016-02-19,96.724,96.88,97.29,96.71
2016-02-22,97.508,96.8,97.72,96.8
2016-02-23,97.605,97.43,97.68,97.335
2016-02-24,97.594,97.59,98.035,97.375
2016-02-25,97.41,97.65,97.85,97.365
2016-02-26,98.293,97.47,98.385,97.27
2016-02-29,98.334,98.345,98.49,97.94
2016-03-01,98.475,98.335,98.7,98.24
2016-03-02,98.325,98.44,98.7,98.255
2016-03-03,97.686,98.335,98.44,97.56
2016-03-04,97.438,97.735,98.14,97.13
2016-03-07,97.144,97.415,97.785,97.11
2016-03-08,97.266,97.145,97.335,96.945
2016-03-09,97.219,97.32,97.63,96.98
2016-03-10,96.12,97.35,98.5,95.985
2016-03-11,96.227,96.24,96.76,95.975
2016-03-14,96.665,96.31,96.74,96.135
2016-03-15,96.723,96.71,96.89,96.61
2016-03-16,95.98,96.9,97.1,95.735
2016-03-17,94.851,95.865,95.89,94.75
2016-03-18,95.165,94.76,95.185,94.655
2016-03-21,95.339,95.13,95.43,95.08
2016-03-22,95.694,95.475,95.76,95.34
2016-03-23,96.117,95.705,96.2,95.705
2016-03-24,96.226,96.13,96.41,96.13
2016-03-28,96.01,96.445,96.445,95.955
2016-03-29,95.216,96.1,96.2,95.165
2016-03-30,94.904,95.275,95.285,94.68
2016-03-31,94.661,94.86,95.09,94.45
2016-04-01,94.688,94.67,95.135,94.47
2016-04-04,94.589,94.68,94.895,94.5
2016-04-05,94.712,94.565,95.055,94.565
2016-04-06,94.524,94.715,95.11,94.36
2016-04-07,94.597,94.52,94.765,94.15
2016-04-08,94.36,94.745,94.77,94.24
2016-04-11,94.05,94.31,94.435,93.88
2016-04-12,94.06,93.98,94.385,93.62
2016-04-13,94.855,94.155,94.92,94.11
2016-04-14,95.018,95.015,95.27,94.815
2016-04-15,94.799,95.055,95.15,94.6
2016-04-18,94.573,94.765,94.895,94.485
2016-04-19,94.062,94.61,94.62,94.015
2016-04-20,94.579,94.195,94.665,94.02
2016-04-21,94.674,94.62,94.76,93.975
2016-04-22,95.18,94.61,95.25,94.595
2016-04-25,94.899,95.18,95.18,94.77
2016-04-26,94.618,94.83,94.86,94.275
2016-04-27,94.447,94.505,94.975,94.2
2016-04-28,93.817,94.515,94.615,93.78
2016-04-29,93.147,93.78,93.78,93.065
2016-05-02,92.713,93.0,93.09,92.52
2016-05-03,93.029,92.565,93.08,92.0
2016-05-04,93.285,93.055,93.45,92.96
2016-05-05,93.873,93.36,93.935,93.275
2016-05-06,93.973,93.845,94.005,93.2
2016-05-09,94.21,93.96,94.28,93.88
2016-05-10,94.352,94.165,94.385,94.14
2016-05-11,93.88,94.3,94.305,93.75
2016-05-12,94.213,93.92,94.21,93.89
2016-05-13,94.673,94.215,94.91,94.185
2016-05-16,94.625,94.68,94.735,94.49
2016-05-17,94.606,94.59,94.76,94.4
2016-05-18,95.123,94.62,95.295,94.62
2016-05-19,95.344,95.21,95.58,95.2
2016-05-20,95.383,95.37,95.515,95.24
2016-05-23,95.261,95.385,95.5,95.16
2016-05-24,95.611,95.335,95.685,95.27
2016-05-25,95.37,95.65,95.675,95.375
2016-05-26,95.18,95.35,95.35,94.955
2016-05-27,95.505,95.165,95.77,95.125
2016-05-31,95.893,95.605,95.895,95.48
2016-06-01,95.471,95.81,95.91,95.36
2016-06-02,95.571,95.4,95.575,95.18
2016-06-03,93.988,95.545,95.64,93.83
2016-06-06,93.855,93.885,94.27,93.73
2016-06-07,93.797,93.945,94.05,93.735
2016-06-08,93.596,93.835,93.84,93.385
2016-06-09,93.987,93.535,94.15,93.43
2016-06-10,94.631,94.18,94.79,94.085
2016-06-13,94.421,94.735,94.835,94.29
2016-06-14,95.1,94.475,95.2,94.45
2016-06-15,94.735,95.125,95.13,94.47
2016-06-16,94.751,94.515,95.545,94.32
2016-06-17,94.385,94.56,94.695,94.22
2016-06-20,93.739,94.115,94.115,93.6
2016-06-21,94.106,93.6,94.205,93.54
2016-06-22,93.803,94.165,94.165,93.565
2016-06-23,93.577,93.63,93.63,93.1
2016-06-24,95.677,93.82,96.7,93.82
2016-06-27,96.793,96.165,96.94,96.065
2016-06-28,96.401,96.57,96.62,96.015
2016-06-29,95.837,96.165,96.32,95.675
2016-06-30,96.228,95.84,96.49,95.53
2016-07-01,95.754,95.905,96.065,95.57
2016-07-05,96.299,95.745,96.34,95.465
2016-07-06,96.176,96.405,96.63,96.11
2016-07-07,96.428,96.195,96.42,96.045
2016-07-08,96.372,96.32,96.755,95.865
2016-07-11,96.625,96.41,96.845,96.34
2016-07-12,96.502,96.66,96.66,96.15
2016-07-13,96.223,96.595,96.63,96.12
2016-07-14,96.11,96.3,96.415,95.88
2016-07-15,96.558,96.13,96.725,95.95
2016-07-18,96.567,96.54,96.625,96.455
2016-07-19,97.088,96.55,97.145,96.55
2016-07-20,97.253,97.125,97.32,97.01
2016-07-21,97.036,97.1,97.26,96.79
2016-07-22,97.496,96.89,97.565,96.88
2016-07-25,97.311,97.46,97.61,97.25
2016-07-26,97.143,97.23,97.23,96.9
2016-07-27,97.012,97.075,97.42,96.725
2016-07-28,96.696,96.55,96.705,96.245
2016-07-29,95.461,96.45,96.525,95.31
