"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2018","264.18","266.34","269.45","263.08","","-0.79%"
"11/13/2018","266.28","266.12","270.30","265.51","","0.04%"
"11/12/2018","266.17","275.01","275.02","265.67","","-3.24%"
"11/09/2018","275.08","279.66","279.68","272.87","","-1.68%"
"11/08/2018","279.79","280.90","281.25","278.34","","-0.42%"
"11/07/2018","280.98","274.04","280.98","274.04","","2.53%"
"11/06/2018","274.04","272.23","275.27","271.96","","0.66%"
"11/05/2018","272.23","273.96","273.98","269.11","","-0.62%"
"11/02/2018","273.94","277.56","278.58","271.95","","-1.29%"
"11/01/2018","277.53","274.64","277.61","272.97","","1.04%"
"10/31/2018","274.67","267.47","276.72","267.46","","2.67%"
"10/30/2018","267.54","263.76","267.62","262.27","","1.43%"
"10/29/2018","263.77","269.14","274.00","259.21","","-2.00%"
"10/26/2018","269.15","274.33","274.53","265.04","","-1.88%"
"10/25/2018","274.32","266.78","275.81","265.88","","2.84%"
"10/24/2018","266.74","278.33","278.46","266.51","","-4.17%"
"10/23/2018","278.35","280.09","280.10","271.73","","-0.62%"
"10/22/2018","280.10","278.36","281.73","278.00","","0.64%"
"10/19/2018","278.33","278.89","282.57","277.49","","-0.21%"
"10/18/2018","278.91","284.97","285.00","277.44","","-2.17%"
"10/17/2018","285.09","285.76","286.81","282.70","","-0.24%"
"10/16/2018","285.78","277.70","286.25","277.60","","2.91%"
"10/15/2018","277.70","281.48","281.49","277.33","","-1.35%"
"10/12/2018","281.51","274.10","282.22","274.02","","2.73%"
"10/11/2018","274.04","277.11","280.17","272.16","","-1.09%"
"10/10/2018","277.07","289.97","290.13","276.98","","-4.43%"
"10/09/2018","289.90","289.84","291.78","288.52","","0.03%"
"10/08/2018","289.80","293.26","293.26","286.97","","-1.17%"
"10/05/2018","293.24","296.71","297.22","290.76","","-1.23%"
"10/04/2018","296.89","302.18","302.25","294.94","","-1.77%"
"10/03/2018","302.23","301.32","303.14","301.11","","0.30%"
"10/02/2018","301.33","301.86","303.05","300.38","","-0.13%"
"10/01/2018","301.73","300.83","303.45","300.80","","0.31%"
"09/28/2018","300.81","300.40","301.47","299.45","","0.11%"
"09/27/2018","300.48","299.20","301.53","298.66","","0.43%"
"09/26/2018","299.20","299.82","301.77","299.02","","-0.20%"
"09/25/2018","299.79","299.09","300.07","298.50","","0.21%"
"09/24/2018","299.17","298.02","299.25","295.40","","0.38%"
"09/21/2018","298.04","298.76","300.13","297.69","","-0.21%"
"09/20/2018","298.66","295.65","299.15","295.57","","1.04%"
"09/19/2018","295.59","296.00","296.94","293.88","","-0.08%"
"09/18/2018","295.84","293.91","297.24","293.82","","0.64%"
"09/17/2018","293.96","297.79","297.84","293.73","","-1.30%"
"09/14/2018","297.83","297.28","299.03","296.54","","0.21%"
"09/13/2018","297.21","294.32","298.08","294.19","","0.98%"
"09/12/2018","294.32","295.85","295.85","291.70","","-0.49%"
"09/11/2018","295.77","293.63","296.33","292.13","","0.73%"
"09/10/2018","293.63","292.60","294.07","292.15","","0.35%"
"09/07/2018","292.62","293.52","294.84","291.39","","-0.33%"
"09/06/2018","293.59","295.86","295.97","291.74","","-0.79%"
"09/05/2018","295.94","300.79","300.79","294.77","","-1.60%"
"09/04/2018","300.76","301.84","301.85","298.71","","-0.36%"
"09/03/2018","301.84","301.87","301.88","301.68","","-0.06%"
"08/31/2018","302.01","301.66","302.67","301.12","","0.10%"
"08/30/2018","301.72","302.68","303.57","301.08","","-0.25%"
"08/29/2018","302.49","299.84","302.64","299.78","","0.89%"
"08/28/2018","299.82","299.33","300.43","299.12","","0.21%"
"08/27/2018","299.20","296.25","299.38","296.23","","1.03%"
"08/24/2018","296.15","292.79","296.25","292.71","","1.15%"
"08/23/2018","292.79","292.32","294.32","292.15","","0.17%"
"08/22/2018","292.28","290.89","292.73","290.22","","0.55%"
"08/21/2018","290.69","290.35","292.47","290.33","","0.16%"
"08/20/2018","290.22","290.27","291.19","289.02","","-0.02%"
"08/17/2018","290.29","289.68","290.86","288.02","","0.22%"
"08/16/2018","289.66","288.53","291.28","288.32","","0.35%"
"08/15/2018","288.64","291.91","291.91","286.66","","-1.14%"
"08/14/2018","291.98","290.35","292.17","289.74","","0.60%"
"08/13/2018","290.23","290.92","293.03","290.13","","-0.30%"
"08/10/2018","291.11","293.59","293.59","290.25","","-0.89%"
"08/09/2018","293.73","293.61","294.84","293.45","","0.04%"
"08/08/2018","293.61","292.66","294.15","292.09","","0.34%"
"08/07/2018","292.62","291.68","293.92","291.66","","0.34%"
"08/06/2018","291.63","290.19","291.64","289.33","","0.48%"
"08/03/2018","290.25","289.46","290.25","288.21","","0.27%"
"08/02/2018","289.47","286.01","289.72","283.70","","1.22%"
"08/01/2018","285.99","283.67","286.95","283.64","","0.85%"
"07/31/2018","283.58","283.07","285.28","281.99","","0.14%"
"07/30/2018","283.17","288.01","288.06","281.60","","-1.69%"
"07/27/2018","288.03","293.13","293.70","286.58","","-1.74%"
"07/26/2018","293.13","297.12","297.17","291.95","","-1.25%"
"07/25/2018","296.85","293.14","296.99","293.01","","1.26%"
"07/24/2018","293.17","292.03","295.91","292.00","","0.39%"
"07/23/2018","292.04","291.13","292.17","289.13","","0.33%"
"07/20/2018","291.09","290.87","292.57","290.69","","0.12%"
"07/19/2018","290.74","291.81","291.93","290.33","","-0.33%"
"07/18/2018","291.71","291.49","292.06","290.68","","0.10%"
"07/17/2018","291.42","289.35","291.84","287.36","","0.73%"
"07/16/2018","289.31","290.13","290.74","288.91","","-0.27%"
"07/13/2018","290.10","290.01","290.73","289.13","","0.04%"
"07/12/2018","289.98","285.21","290.04","285.11","","1.60%"
"07/11/2018","285.41","287.04","287.06","284.53","","-0.61%"
"07/10/2018","287.15","286.26","287.91","286.25","","0.32%"
"07/09/2018","286.23","283.79","286.24","283.79","","0.87%"
"07/06/2018","283.75","280.32","284.12","280.17","","1.25%"
"07/05/2018","280.26","276.60","280.34","276.43","","1.31%"
"07/04/2018","276.63","277.12","277.12","276.56","","-0.18%"
"07/03/2018","277.14","280.18","281.12","277.01","","-1.05%"
"07/02/2018","280.09","278.14","280.15","275.27","","0.69%"
"06/29/2018","278.16","277.68","280.45","277.55","","0.18%"
"06/28/2018","277.65","275.39","278.48","274.66","","0.78%"
"06/27/2018","275.50","279.13","281.05","275.44","","-1.32%"
"06/26/2018","279.19","278.00","280.82","277.91","","0.40%"
"06/25/2018","278.09","284.51","284.54","276.06","","-2.25%"
"06/22/2018","284.49","285.35","286.15","283.42","","-0.36%"
"06/21/2018","285.52","287.68","288.73","285.03","","-0.76%"
"06/20/2018","287.71","286.64","289.00","286.44","","0.37%"
"06/19/2018","286.64","289.02","289.11","283.44","","-0.82%"
"06/18/2018","289.00","288.69","289.15","285.67","","0.09%"
"06/15/2018","288.75","289.68","289.98","287.19","","-0.37%"
"06/14/2018","289.81","288.41","290.50","288.10","","0.51%"
"06/13/2018","288.33","288.62","290.62","287.99","","-0.13%"
"06/12/2018","288.70","287.20","288.80","286.98","","0.52%"
"06/11/2018","287.20","287.08","287.98","286.47","","0.03%"
"06/08/2018","287.10","286.96","287.42","284.88","","0.04%"
"06/07/2018","286.98","289.61","289.98","285.50","","-0.88%"
"06/06/2018","289.54","288.09","289.54","287.14","","0.53%"
"06/05/2018","288.00","286.56","288.33","286.47","","0.52%"
"06/04/2018","286.51","284.39","286.77","284.37","","0.79%"
"06/01/2018","284.27","279.47","284.28","279.40","","1.70%"
"05/31/2018","279.53","279.48","281.52","279.39","","0.09%"
"05/30/2018","279.27","277.43","279.75","277.22","","0.63%"
"05/29/2018","277.52","279.40","279.47","276.06","","-0.68%"
"05/28/2018","279.43","279.56","279.73","279.40","","-0.04%"
"05/25/2018","279.55","279.39","280.29","278.79","","0.04%"
"05/24/2018","279.44","279.55","279.95","276.82","","-0.07%"
"05/23/2018","279.63","277.79","279.64","275.83","","0.67%"
"05/22/2018","277.78","278.61","280.07","277.44","","-0.25%"
"05/21/2018","278.47","276.48","279.93","276.36","","0.70%"
"05/18/2018","276.54","277.52","277.80","276.17","","-0.36%"
"05/17/2018","277.53","278.64","279.47","276.42","","-0.37%"
"05/16/2018","278.56","277.62","279.17","277.34","","0.32%"
"05/15/2018","277.67","280.28","280.32","276.43","","-0.95%"
"05/14/2018","280.33","280.29","282.26","279.96","","0.01%"
"05/11/2018","280.30","280.74","281.21","279.45","","-0.13%"
"05/10/2018","280.66","277.45","280.87","277.45","","1.15%"
"05/09/2018","277.47","274.29","277.51","274.02","","1.19%"
"05/08/2018","274.21","273.41","274.33","271.97","","0.32%"
"05/07/2018","273.34","271.42","274.37","271.25","","0.74%"
"05/04/2018","271.34","266.73","271.74","265.63","","1.75%"
"05/03/2018","266.68","265.96","267.60","262.92","","0.28%"
"05/02/2018","265.94","265.88","268.64","265.68","","0.05%"
"05/01/2018","265.81","262.98","265.87","261.86","","1.08%"
"04/30/2018","262.98","264.04","266.23","262.48","","-0.39%"
"04/27/2018","264.01","264.54","267.17","262.77","","-0.19%"
"04/26/2018","264.51","259.36","265.33","259.33","","2.01%"
"04/25/2018","259.31","260.04","260.37","256.60","","-0.30%"
"04/24/2018","260.10","264.39","266.27","258.58","","-1.62%"
"04/23/2018","264.38","265.49","266.89","263.27","","-0.43%"
"04/20/2018","265.51","269.04","269.10","264.68","","-1.34%"
"04/19/2018","269.11","272.16","272.18","268.17","","-1.12%"
"04/18/2018","272.15","272.53","272.98","270.37","","-0.10%"
"04/17/2018","272.42","267.39","273.23","267.36","","1.89%"
"04/16/2018","267.36","265.76","268.32","265.74","","0.62%"
"04/13/2018","265.72","266.61","268.35","264.73","","-0.29%"
"04/12/2018","266.49","263.67","267.55","263.46","","1.06%"
"04/11/2018","263.70","264.88","265.78","263.26","","-0.42%"
"04/10/2018","264.82","259.04","265.76","258.97","","2.25%"
"04/09/2018","258.98","257.03","263.47","257.03","","0.75%"
"04/06/2018","257.05","262.86","262.93","256.21","","-2.21%"
"04/05/2018","262.85","261.57","264.54","261.34","","0.52%"
"04/04/2018","261.48","259.09","262.03","254.16","","0.95%"
"04/03/2018","259.01","257.17","259.50","255.35","","0.67%"
"04/02/2018","257.28","262.89","263.02","254.94","","-2.12%"
"03/30/2018","262.85","262.73","262.92","262.72","","0.09%"
"03/29/2018","262.61","257.63","264.84","257.56","","1.87%"
"03/28/2018","257.79","260.56","261.27","256.44","","-1.04%"
"03/27/2018","260.49","267.91","269.94","258.83","","-2.78%"
"03/26/2018","267.95","259.35","268.13","258.98","","3.32%"
"03/23/2018","259.34","266.43","266.48","259.34","","-2.63%"
"03/22/2018","266.34","272.85","273.11","266.33","","-2.32%"
"03/21/2018","272.67","273.92","275.82","272.19","","-0.47%"
"03/20/2018","273.97","274.06","274.75","272.57","","-0.04%"
"03/19/2018","274.08","279.61","279.63","272.05","","-1.97%"
"03/16/2018","279.60","280.01","281.06","279.16","","-0.17%"
"03/15/2018","280.07","279.79","281.54","278.90","","0.10%"
"03/14/2018","279.80","279.99","281.19","278.59","","-0.06%"
"03/13/2018","279.98","282.86","285.03","279.18","","-1.00%"
"03/12/2018","282.82","281.64","283.81","281.63","","0.42%"
"03/09/2018","281.64","276.65","281.66","276.61","","1.79%"
"03/08/2018","276.69","275.18","276.99","275.17","","0.55%"
"03/07/2018","275.18","273.96","275.42","272.07","","0.49%"
"03/06/2018","273.84","272.50","274.95","272.49","","0.47%"
"03/05/2018","272.55","270.23","273.35","268.40","","0.86%"
"03/02/2018","270.22","268.38","270.52","264.33","","0.79%"
"03/01/2018","268.10","272.68","273.50","266.34","","-1.68%"
"02/28/2018","272.67","274.37","276.67","272.66","","-0.61%"
"02/27/2018","274.35","276.35","277.97","274.35","","-0.72%"
"02/26/2018","276.33","272.49","276.40","272.46","","1.38%"
"02/23/2018","272.56","267.51","272.56","267.47","","1.91%"
"02/22/2018","267.46","267.41","269.56","267.05","","-0.01%"
"02/21/2018","267.49","268.73","271.74","267.43","","-0.48%"
"02/20/2018","268.77","268.20","270.53","266.82","","0.21%"
"02/19/2018","268.21","268.09","268.38","268.08","","0.02%"
"02/16/2018","268.16","268.51","270.62","267.87","","-0.11%"
"02/15/2018","268.45","263.50","268.53","263.50","","1.90%"
"02/14/2018","263.44","258.68","263.75","257.51","","1.82%"
"02/13/2018","258.72","257.85","259.13","256.44","","0.34%"
"02/12/2018","257.84","253.62","259.20","253.61","","1.66%"
"02/09/2018","253.64","248.90","254.97","244.76","","1.93%"
"02/08/2018","248.84","258.38","259.19","248.84","","-3.72%"
"02/07/2018","258.46","260.99","262.99","258.35","","-0.97%"
"02/06/2018","261.00","256.46","261.31","251.00","","1.80%"
"02/05/2018","256.39","266.12","267.43","256.39","","-3.66%"
"02/02/2018","266.12","273.68","273.71","266.11","","-2.75%"
"02/01/2018","273.64","273.18","275.31","272.59","","0.14%"
"01/31/2018","273.26","271.74","273.72","271.53","","0.56%"
"01/30/2018","271.75","274.56","274.58","271.10","","-1.01%"
"01/29/2018","274.52","276.72","276.81","274.12","","-0.81%"
"01/26/2018","276.76","272.64","276.76","272.59","","1.40%"
"01/25/2018","272.93","273.66","275.28","272.15","","-0.26%"
"01/24/2018","273.64","275.96","276.69","272.88","","-0.83%"
"01/23/2018","275.94","274.05","276.24","274.04","","0.68%"
"01/22/2018","274.07","272.19","274.07","271.40","","0.70%"
"01/19/2018","272.16","271.35","272.68","271.06","","0.30%"
"01/18/2018","271.35","270.45","271.94","270.40","","0.26%"
"01/17/2018","270.65","266.99","270.68","266.91","","1.40%"
"01/16/2018","266.92","267.62","270.16","266.36","","-0.27%"
"01/15/2018","267.65","267.33","267.70","267.30","","0.16%"
"01/12/2018","267.21","265.71","267.49","265.10","","0.57%"
"01/11/2018","265.70","264.63","265.73","264.40","","0.38%"
"01/10/2018","264.69","265.28","265.44","263.47","","-0.23%"
"01/09/2018","265.30","265.62","266.28","264.70","","-0.14%"
"01/08/2018","265.66","264.80","265.94","264.31","","0.33%"
"01/05/2018","264.79","261.99","264.84","261.98","","1.07%"
"01/04/2018","261.99","260.00","262.72","259.99","","0.75%"
"01/03/2018","260.04","257.39","260.13","257.33","","1.03%"
"01/02/2018","257.38","254.18","257.42","254.10","","1.26%"
"01/01/2018","254.18","254.15","254.18","254.15","","0.00%"
"12/29/2017","254.18","255.50","255.64","254.15","","-0.52%"
"12/28/2017","255.50","255.36","255.97","255.13","","0.06%"
"12/27/2017","255.34","255.00","255.60","254.71","","0.13%"
"12/26/2017","255.00","256.53","256.55","254.07","","-0.59%"
"12/25/2017","256.52","256.50","256.61","256.44","","0.02%"
"12/22/2017","256.46","256.72","256.74","256.00","","-0.09%"
"12/21/2017","256.68","257.22","258.12","256.60","","-0.22%"
"12/20/2017","257.24","257.60","258.40","256.12","","-0.12%"
"12/19/2017","257.54","258.78","258.86","256.83","","-0.51%"
"12/18/2017","258.85","256.39","259.09","256.37","","0.95%"
"12/15/2017","256.42","253.91","256.62","253.75","","1.00%"
"12/14/2017","253.88","254.16","255.30","253.88","","-0.05%"
"12/13/2017","254.00","253.85","255.14","253.64","","0.07%"
"12/12/2017","253.82","254.39","254.86","253.30","","-0.25%"
"12/11/2017","254.45","252.63","254.51","252.55","","0.72%"
"12/08/2017","252.62","251.48","253.97","251.46","","0.43%"
"12/07/2017","251.55","249.77","251.98","249.76","","0.72%"
"12/06/2017","249.75","248.56","250.22","246.80","","0.49%"
"12/05/2017","248.52","248.26","251.03","246.67","","0.13%"
"12/04/2017","248.20","252.65","253.80","248.09","","-1.75%"
"12/01/2017","252.63","254.16","254.38","249.76","","-0.66%"
"11/30/2017","254.32","252.41","254.55","252.00","","0.75%"
"11/29/2017","252.43","258.74","258.81","250.89","","-2.45%"
"11/28/2017","258.78","258.53","259.23","257.67","","0.09%"
"11/27/2017","258.56","258.66","258.94","257.93","","-0.05%"
"11/24/2017","258.68","257.28","258.79","257.14","","0.55%"
"11/23/2017","257.26","257.21","257.36","257.13","","0.07%"
"11/22/2017","257.09","257.54","257.84","256.81","","-0.17%"
"11/21/2017","257.53","254.55","257.62","254.54","","1.15%"
"11/20/2017","254.60","253.95","254.82","253.76","","0.26%"
"11/17/2017","253.95","255.02","255.41","253.80","","-0.44%"
"11/16/2017","255.07","251.67","255.58","251.59","","1.36%"
"11/15/2017","251.66","253.73","253.74","251.03","","-0.79%"
"11/14/2017","253.67","253.80","254.09","252.43","","-0.06%"
"11/13/2017","253.81","254.05","254.05","252.88","","-0.12%"
"11/10/2017","254.11","254.21","254.24","253.25","","-0.02%"
"11/09/2017","254.15","256.28","256.63","251.99","","-0.84%"
"11/08/2017","256.30","255.10","256.35","254.56","","0.49%"
"11/07/2017","255.04","254.76","255.28","254.14","","0.15%"
"11/06/2017","254.66","253.78","254.90","253.66","","0.35%"
"11/03/2017","253.76","251.90","253.90","251.83","","0.72%"
"11/02/2017","251.95","251.75","252.05","250.23","","0.08%"
"11/01/2017","251.76","251.38","252.77","250.64","","0.15%"
"10/31/2017","251.38","250.41","251.83","250.40","","0.40%"
"10/30/2017","250.37","249.50","250.86","249.20","","0.37%"
"10/27/2017","249.45","243.45","250.04","243.39","","2.42%"
"10/26/2017","243.55","242.97","244.36","242.68","","0.24%"
"10/25/2017","242.96","243.62","244.19","241.49","","-0.27%"
"10/24/2017","243.61","242.92","243.92","242.73","","0.30%"
"10/23/2017","242.87","243.34","244.19","242.72","","-0.23%"
"10/20/2017","243.43","242.10","243.81","241.91","","0.54%"
"10/19/2017","242.12","242.52","242.70","240.41","","-0.16%"
"10/18/2017","242.50","242.00","242.90","241.86","","0.23%"
"10/17/2017","241.94","242.03","242.12","241.37","","-0.07%"
"10/16/2017","242.10","241.34","242.15","241.33","","0.30%"
"10/13/2017","241.37","240.04","241.84","240.03","","0.55%"
"10/12/2017","240.04","239.93","240.80","239.70","","0.05%"
"10/11/2017","239.92","238.89","239.97","238.82","","0.40%"
"10/10/2017","238.96","238.57","239.67","237.99","","0.17%"
"10/09/2017","238.56","238.02","239.08","237.99","","0.25%"
"10/06/2017","237.97","237.28","238.00","236.55","","0.27%"
"10/05/2017","237.32","235.27","237.36","235.23","","0.87%"
"10/04/2017","235.28","235.58","235.67","234.40","","-0.14%"
"10/03/2017","235.60","234.98","235.67","234.95","","0.27%"
"10/02/2017","234.97","234.63","235.67","234.04","","0.14%"
"09/29/2017","234.65","233.07","234.69","233.03","","0.70%"
"09/28/2017","233.03","232.50","233.09","231.92","","0.27%"
"09/27/2017","232.41","230.19","233.04","230.04","","1.00%"
"09/26/2017","230.10","229.71","231.05","229.42","","0.13%"
"09/25/2017","229.80","232.69","232.77","228.88","","-1.26%"
"09/22/2017","232.73","232.49","232.84","231.70","","0.12%"
"09/21/2017","232.45","233.77","233.77","231.74","","-0.69%"
"09/20/2017","234.06","234.95","235.11","232.30","","-0.39%"
"09/19/2017","234.97","234.00","235.36","233.99","","0.47%"
"09/18/2017","233.87","233.74","234.78","233.29","","0.03%"
"09/15/2017","233.79","233.14","234.13","232.66","","0.34%"
"09/14/2017","232.99","233.74","233.82","232.36","","-0.33%"
"09/13/2017","233.75","234.15","234.21","232.95","","-0.14%"
"09/12/2017","234.07","233.75","234.53","233.11","","0.16%"
"09/11/2017","233.70","230.50","233.91","230.50","","1.41%"
"09/08/2017","230.44","232.01","232.23","230.38","","-0.68%"
"09/07/2017","232.01","230.63","232.23","230.57","","0.60%"
"09/06/2017","230.63","230.17","231.18","229.58","","0.16%"
"09/05/2017","230.26","232.02","232.03","228.88","","-0.78%"
"09/04/2017","232.06","232.21","232.22","232.04","","-0.07%"
"09/01/2017","232.22","232.29","233.10","231.85","","0.02%"
"08/31/2017","232.18","230.42","232.51","230.41","","0.77%"
"08/30/2017","230.41","228.73","230.51","228.66","","0.69%"
"08/29/2017","228.84","228.08","228.96","226.27","","0.32%"
"08/28/2017","228.10","227.57","228.43","227.42","","0.27%"
"08/25/2017","227.48","227.52","228.95","227.25","","-0.03%"
"08/24/2017","227.54","227.93","228.45","226.56","","-0.18%"
"08/23/2017","227.95","228.22","228.40","227.24","","-0.07%"
"08/22/2017","228.11","225.17","228.25","225.16","","1.30%"
"08/21/2017","225.18","225.28","225.50","223.77","","-0.06%"
"08/18/2017","225.31","225.38","226.55","224.51","","-0.10%"
"08/17/2017","225.53","229.46","229.56","225.53","","-1.62%"
"08/16/2017","229.25","228.61","230.06","228.55","","0.30%"
"08/15/2017","228.57","228.08","228.95","227.89","","0.24%"
"08/14/2017","228.02","224.74","228.23","224.68","","1.41%"
"08/11/2017","224.85","223.52","225.47","223.28","","0.62%"
"08/10/2017","223.47","227.75","227.79","223.38","","-1.86%"
"08/09/2017","227.70","227.96","227.99","226.26","","-0.09%"
"08/08/2017","227.91","228.29","229.51","227.49","","-0.15%"
"08/07/2017","228.26","227.23","228.29","227.11","","0.51%"
"08/04/2017","227.11","226.79","227.73","226.63","","0.11%"
"08/03/2017","226.85","227.35","227.41","226.24","","-0.26%"
"08/02/2017","227.43","226.55","228.71","225.96","","0.41%"
"08/01/2017","226.50","225.40","226.54","225.31","","0.50%"
"07/31/2017","225.38","226.37","227.13","225.09","","-0.42%"
"07/28/2017","226.32","226.81","226.82","225.33","","-0.17%"
"07/27/2017","226.70","228.22","229.59","224.47","","-0.56%"
"07/26/2017","227.98","227.49","228.26","227.38","","0.20%"
"07/25/2017","227.53","227.84","227.94","226.76","","-0.14%"
"07/24/2017","227.86","227.46","228.20","226.94","","0.15%"
"07/21/2017","227.53","227.78","227.89","226.70","","-0.13%"
"07/20/2017","227.83","227.49","228.12","226.84","","0.16%"
"07/19/2017","227.47","226.04","227.68","226.03","","0.60%"
"07/18/2017","226.12","225.06","226.12","224.15","","0.48%"
"07/17/2017","225.04","225.04","225.67","224.61","","0.02%"
"07/14/2017","224.99","223.19","225.27","223.12","","0.82%"
"07/13/2017","223.16","222.56","223.86","222.56","","0.29%"
"07/12/2017","222.51","219.80","222.72","219.80","","1.29%"
"07/11/2017","219.68","219.00","220.02","218.34","","0.33%"
"07/10/2017","218.95","217.34","219.47","217.30","","0.82%"
"07/07/2017","217.16","214.83","217.85","214.74","","1.03%"
"07/06/2017","214.94","216.65","216.68","214.33","","-0.76%"
"07/05/2017","216.58","214.50","216.98","214.48","","0.95%"
"07/04/2017","214.54","214.78","214.78","214.45","","-0.08%"
"07/03/2017","214.72","216.46","217.40","214.48","","-0.79%"
"06/30/2017","216.44","216.72","217.78","216.38","","-0.15%"
"06/29/2017","216.76","220.57","220.72","215.30","","-1.67%"
"06/28/2017","220.44","218.17","220.63","217.34","","1.02%"
"06/27/2017","218.22","221.52","221.61","218.22","","-1.50%"
"06/26/2017","221.54","222.66","224.33","221.36","","-0.49%"
"06/23/2017","222.63","221.21","223.19","220.84","","0.66%"
"06/22/2017","221.17","220.90","221.76","220.47","","0.16%"
"06/21/2017","220.82","219.53","220.95","219.40","","0.61%"
"06/20/2017","219.48","221.03","221.20","219.48","","-0.67%"
"06/19/2017","220.97","217.67","221.00","217.65","","1.51%"
"06/16/2017","217.69","217.78","218.08","216.87","","-0.04%"
"06/15/2017","217.78","219.05","219.09","215.39","","-0.64%"
"06/14/2017","219.19","219.98","220.98","217.46","","-0.33%"
"06/13/2017","219.91","218.12","220.53","218.09","","0.80%"
"06/12/2017","218.17","220.19","220.19","214.65","","-0.94%"
"06/09/2017","220.23","225.61","226.08","217.52","","-2.40%"
"06/08/2017","225.64","225.13","225.71","224.38","","0.23%"
"06/07/2017","225.13","224.56","225.52","224.19","","0.26%"
"06/06/2017","224.54","224.98","225.52","224.26","","-0.20%"
"06/05/2017","224.99","224.85","225.57","224.56","","0.07%"
"06/02/2017","224.84","222.53","224.86","222.52","","1.06%"
"06/01/2017","222.48","221.60","222.48","221.13","","0.40%"
"05/31/2017","221.59","221.93","222.77","221.01","","-0.16%"
"05/30/2017","221.94","221.26","222.08","221.08","","0.28%"
"05/29/2017","221.32","221.34","221.39","221.28","","-0.02%"
"05/26/2017","221.37","221.35","221.49","220.78","","0.01%"
"05/25/2017","221.34","219.87","221.75","219.79","","0.74%"
"05/24/2017","219.72","218.69","219.89","218.69","","0.44%"
"05/23/2017","218.76","218.49","219.32","218.15","","0.12%"
"05/22/2017","218.50","216.65","218.53","216.54","","0.90%"
"05/19/2017","216.55","215.40","217.19","215.37","","0.52%"
"05/18/2017","215.43","214.55","215.89","213.48","","0.37%"
"05/17/2017","214.63","219.87","219.98","214.62","","-2.38%"
"05/16/2017","219.86","218.65","219.86","218.61","","0.59%"
"05/15/2017","218.57","217.20","218.57","217.19","","0.59%"
"05/12/2017","217.28","216.52","217.28","216.44","","0.33%"
"05/11/2017","216.57","216.78","216.81","215.44","","-0.10%"
"05/10/2017","216.78","216.12","216.88","215.91","","0.34%"
"05/09/2017","216.04","215.85","216.60","215.70","","0.07%"
"05/08/2017","215.89","214.92","215.93","214.91","","0.49%"
"05/05/2017","214.84","214.04","214.88","213.91","","0.40%"
"05/04/2017","213.99","213.62","214.27","213.38","","0.14%"
"05/03/2017","213.70","214.06","214.06","212.83","","-0.14%"
"05/02/2017","214.00","213.28","214.30","213.27","","0.32%"
"05/01/2017","213.31","211.46","213.58","211.46","","0.90%"
"04/28/2017","211.40","210.86","211.71","210.81","","0.26%"
"04/27/2017","210.86","209.70","210.93","209.63","","0.59%"
"04/26/2017","209.63","210.12","210.42","209.62","","-0.19%"
"04/25/2017","210.03","208.78","210.35","208.76","","0.61%"
"04/24/2017","208.75","206.19","208.87","206.10","","1.37%"
"04/21/2017","205.93","206.07","206.34","205.64","","-0.05%"
"04/20/2017","206.03","204.25","206.33","204.23","","0.90%"
"04/19/2017","204.20","204.27","205.19","203.91","","-0.02%"
"04/18/2017","204.25","204.40","204.64","203.67","","-0.08%"
"04/17/2017","204.41","202.55","204.41","202.55","","0.94%"
"04/14/2017","202.51","202.54","202.60","202.49","","-0.03%"
"04/13/2017","202.57","203.38","204.25","202.56","","-0.39%"
"04/12/2017","203.36","204.01","204.12","203.03","","-0.38%"
"04/11/2017","204.14","204.84","204.85","202.57","","-0.35%"
"04/10/2017","204.86","205.04","205.69","204.56","","-0.11%"
"04/07/2017","205.08","205.26","205.47","204.43","","-0.06%"
"04/06/2017","205.21","205.43","205.72","204.78","","-0.10%"
"04/05/2017","205.41","206.14","207.45","205.25","","-0.33%"
"04/04/2017","206.10","206.20","206.21","205.35","","-0.03%"
"04/03/2017","206.16","206.47","206.97","205.13","","-0.12%"
"03/31/2017","206.41","206.54","206.98","206.06","","-0.12%"
"03/30/2017","206.66","206.50","206.99","206.31","","0.08%"
"03/29/2017","206.49","206.05","206.66","205.70","","0.13%"
"03/28/2017","206.22","204.65","206.54","204.56","","0.74%"
"03/27/2017","204.70","204.66","204.98","202.76","","0.07%"
"03/24/2017","204.56","204.23","205.71","204.03","","0.17%"
"03/23/2017","204.22","204.73","204.92","203.84","","-0.26%"
"03/22/2017","204.75","203.56","204.89","203.18","","0.60%"
"03/21/2017","203.52","206.24","207.30","203.43","","-1.33%"
"03/20/2017","206.26","206.08","206.73","205.79","","0.09%"
"03/17/2017","206.08","205.93","206.69","205.82","","0.07%"
"03/16/2017","205.94","205.32","206.29","205.24","","0.44%"
"03/15/2017","205.04","203.96","205.59","203.64","","0.50%"
"03/14/2017","204.01","204.45","204.47","203.26","","-0.24%"
"03/13/2017","204.50","204.06","204.57","204.04","","0.23%"
"03/10/2017","204.03","202.81","204.36","202.81","","0.58%"
"03/09/2017","202.86","202.82","203.10","201.97","","0.02%"
"03/08/2017","202.82","202.74","203.36","202.59","","0.03%"
"03/07/2017","202.76","202.49","203.33","202.32","","0.11%"
"03/06/2017","202.53","202.94","202.97","201.77","","-0.15%"
"03/03/2017","202.83","202.51","202.97","201.91","","0.14%"
