"Date","Price","Open","High","Low","Vol.","Change %"
"May 19, 2008","73.175","72.960","73.310","72.665","6.01K","0.29%"
"May 16, 2008","72.960","73.435","73.520","72.800","10.77K","-0.72%"
"May 15, 2008","73.490","73.535","73.570","73.170","5.36K","-0.10%"
"May 14, 2008","73.565","73.435","74.000","73.395","7.74K","0.18%"
"May 13, 2008","73.435","73.130","73.585","73.040","5.92K","0.43%"
"May 12, 2008","73.120","73.210","73.710","72.945","4.38K","-0.14%"
"May 09, 2008","73.225","73.595","73.635","73.175","5.63K","-0.60%"
"May 08, 2008","73.665","73.900","74.065","73.430","4.78K","-0.03%"
"May 07, 2008","73.690","73.215","73.840","73.215","6.65K","0.70%"
"May 06, 2008","73.175","73.310","73.500","72.900","3.02K","-0.27%"
"May 05, 2008","73.375","73.615","73.720","73.290","3.35K","-0.43%"
"May 02, 2008","73.690","73.405","73.900","73.300","9.73K","0.29%"
"May 01, 2008","73.480","72.750","73.585","72.690","6.62K","1.05%"
"Apr 30, 2008","72.720","73.060","73.300","72.670","8.47K","-0.53%"
"Apr 29, 2008","73.105","72.715","73.200","72.710","6.62K","0.42%"
"Apr 28, 2008","72.800","72.905","72.995","72.655","2.47K","-0.31%"
"Apr 25, 2008","73.030","72.790","73.250","72.700","7.06K","0.35%"
"Apr 24, 2008","72.775","72.055","72.945","72.050","8.02K","1.01%"
"Apr 23, 2008","72.050","71.580","72.175","71.535","6.04K","0.71%"
"Apr 22, 2008","71.540","71.880","72.150","71.050","12.72K","-0.47%"
"Apr 21, 2008","71.880","72.230","72.270","71.705","6.48K","-0.52%"
"Apr 18, 2008","72.255","71.840","74.500","71.625","12.15K","0.46%"
"Apr 17, 2008","71.925","71.695","72.040","71.560","4.76K","0.39%"
"Apr 16, 2008","71.645","72.325","72.325","71.510","8.10K","-0.89%"
"Apr 15, 2008","72.290","72.105","72.550","71.940","3.31K","0.22%"
"Apr 14, 2008","72.130","72.535","72.660","71.760","3.31K","0.09%"
"Apr 11, 2008","72.065","72.365","72.400","71.975","2.94K","-0.49%"
"Apr 10, 2008","72.420","72.190","72.495","71.680","6.59K","0.42%"
"Apr 09, 2008","72.120","72.630","72.665","71.955","5.39K","-0.57%"
"Apr 08, 2008","72.530","72.515","72.680","72.145","1.70K","0.04%"
"Apr 07, 2008","72.500","72.260","72.750","72.250","1.69K","0.19%"
"Apr 04, 2008","72.360","72.585","72.640","72.095","2.62K","-0.17%"
"Apr 03, 2008","72.485","72.575","73.160","72.470","2.60K","-0.25%"
"Apr 02, 2008","72.670","72.860","73.160","72.520","4.52K","-0.40%"
"Apr 01, 2008","72.965","72.230","73.130","72.130","6.51K","1.11%"
"Mar 31, 2008","72.165","72.120","72.250","71.700","5.49K","0.08%"
"Mar 28, 2008","72.105","71.920","72.220","71.880","1.33K","0.09%"
"Mar 27, 2008","72.040","72.085","72.230","71.750","3.57K","0.22%"
"Mar 26, 2008","71.880","72.665","72.705","71.750","6.46K","-1.11%"
"Mar 25, 2008","72.690","73.325","73.385","72.470","4.70K","-1.01%"
"Mar 24, 2008","73.430","73.350","73.670","73.265","5.50K","0.27%"
"Mar 20, 2008","73.230","72.500","73.500","72.460","5.28K","1.65%"
"Mar 19, 2008","72.040","72.345","72.735","71.700","4.91K","0.00%"
"Mar 18, 2008","72.040","71.920","72.590","71.575","4.93K","1.03%"
"Mar 17, 2008","71.304","71.220","71.480","70.805","2.60K","-0.52%"
"Mar 14, 2008","71.675","72.010","72.260","71.590","3.00K","-0.56%"
"Mar 13, 2008","72.080","72.340","72.360","71.805","20.99K","-0.48%"
"Mar 12, 2008","72.430","73.160","73.160","72.235","11.17K","-1.17%"
"Mar 11, 2008","73.290","73.000","73.410","72.485","12.50K","0.37%"
"Mar 10, 2008","73.020","72.860","73.130","72.815","12.28K","-0.03%"
"Mar 07, 2008","73.045","72.985","73.220","72.455","13.88K","0.01%"
"Mar 06, 2008","73.040","73.470","73.485","72.875","7.47K","-0.61%"
"Mar 05, 2008","73.490","73.730","74.000","73.380","6.05K","-0.28%"
"Mar 04, 2008","73.695","73.680","73.810","73.510","4.30K","-0.05%"
"Mar 03, 2008","73.735","73.650","73.900","73.400","3.37K","-0.02%"
"Feb 29, 2008","73.750","73.875","73.935","73.630","2.51K","-0.03%"
"Feb 28, 2008","73.775","74.270","74.410","73.690","4.28K","-0.66%"
"Feb 27, 2008","74.265","74.740","74.775","74.125","5.11K","-0.70%"
"Feb 26, 2008","74.790","75.555","75.765","74.400","6.50K","-1.05%"
"Feb 25, 2008","75.585","75.590","75.740","75.505","1.26K","0.01%"
"Feb 22, 2008","75.575","75.695","75.785","75.435","3.90K","-0.10%"
"Feb 21, 2008","75.650","76.180","76.225","75.550","7.00K","-0.75%"
"Feb 20, 2008","76.220","76.100","76.640","76.095","4.34K","0.19%"
"Feb 19, 2008","76.075","76.380","76.400","75.880","2.09K","-0.40%"
"Feb 18, 2008","76.380","76.165","76.500","76.165","0.74K","0.22%"
"Feb 15, 2008","76.210","76.230","76.275","75.935","2.27K","-0.04%"
"Feb 14, 2008","76.240","76.540","76.580","76.150","5.01K","-0.38%"
"Feb 13, 2008","76.530","76.495","76.730","76.415","0.94K","0.10%"
"Feb 12, 2008","76.450","76.725","76.810","76.315","2.05K","-0.37%"
"Feb 11, 2008","76.735","76.720","76.860","76.455","2.45K","-0.11%"
"Feb 08, 2008","76.820","77.000","77.100","76.650","1.84K","-0.39%"
"Feb 07, 2008","77.120","76.260","77.195","76.250","6.62K","1.07%"
"Feb 06, 2008","76.300","76.250","76.480","76.125","3.04K","0.02%"
"Feb 05, 2008","76.285","75.480","76.355","75.480","6.91K","1.08%"
"Feb 04, 2008","75.470","75.585","75.685","75.390","3.15K","-0.13%"
"Feb 01, 2008","75.565","75.350","75.700","74.950","2.49K","0.37%"
"Jan 31, 2008","75.285","75.375","75.585","75.100","3.87K","0.19%"
"Jan 30, 2008","75.140","75.685","75.720","74.660","6.81K","-0.69%"
"Jan 29, 2008","75.665","75.770","75.825","75.615","1.29K","-0.05%"
"Jan 28, 2008","75.700","76.215","76.215","75.630","1.94K","-0.55%"
"Jan 25, 2008","76.115","75.915","76.200","75.820","1.05K","0.32%"
"Jan 24, 2008","75.870","76.680","76.680","75.770","4.78K","-0.92%"
"Jan 23, 2008","76.575","76.465","76.860","76.415","2.70K","0.05%"
"Jan 22, 2008","76.540","77.500","77.500","76.340","5.84K","-0.57%"
"Jan 21, 2008","76.980","76.785","77.170","76.660","1.79K","0.63%"
"Jan 18, 2008","76.500","76.440","76.620","76.220","1.61K","0.26%"
"Jan 17, 2008","76.300","76.295","76.615","76.055","2.73K","-0.08%"
"Jan 16, 2008","76.360","75.785","76.565","75.490","9.65K","0.93%"
"Jan 15, 2008","75.660","75.660","76.020","75.270","4.75K","-0.05%"
"Jan 14, 2008","75.700","75.975","75.980","75.410","3.43K","-0.45%"
"Jan 11, 2008","76.040","76.035","76.105","75.870","0.91K","0.05%"
"Jan 10, 2008","76.000","76.500","76.580","75.860","2.71K","-0.60%"
"Jan 09, 2008","76.460","76.120","76.540","76.095","1.65K","0.45%"
"Jan 08, 2008","76.120","76.285","76.290","75.990","1.64K","-0.10%"
"Jan 07, 2008","76.200","75.995","76.350","75.915","2.05K","0.50%"
"Jan 04, 2008","75.820","75.915","76.090","75.450","3.92K","-0.13%"
"Jan 03, 2008","75.920","76.040","76.155","75.715","1.80K","-0.12%"
"Jan 02, 2008","76.010","76.740","76.740","75.900","2.56K","-0.90%"
"Dec 31, 2007","76.700","76.095","76.750","75.950","1.90K","0.61%"
"Dec 28, 2007","76.235","76.755","76.755","76.150","2.40K","-0.48%"
"Dec 27, 2007","76.600","77.235","77.250","76.550","3.05K","-0.75%"
"Dec 26, 2007","77.180","77.590","77.590","77.135","2.52K","-0.49%"
"Dec 24, 2007","77.560","77.585","77.660","77.545","0.29K","-0.23%"
"Dec 21, 2007","77.740","77.710","77.770","77.445","0.82K","-0.09%"
"Dec 20, 2007","77.810","77.595","77.860","77.515","1.54K","0.24%"
"Dec 19, 2007","77.620","77.415","77.800","77.350","2.32K","0.25%"
"Dec 18, 2007","77.430","77.420","77.570","77.290","1.72K","-0.05%"
"Dec 17, 2007","77.465","77.345","77.800","77.295","0.30K","0.03%"
"Dec 14, 2007","77.440","76.580","77.480","76.490","2.52K","1.12%"
"Dec 13, 2007","76.585","76.130","76.750","76.055","4.43K","0.56%"
"Dec 12, 2007","76.160","76.265","76.330","75.930","5.91K","-0.13%"
"Dec 11, 2007","76.260","76.085","76.330","75.955","6.94K","0.21%"
"Dec 10, 2007","76.100","76.365","76.380","75.980","1.59K","-0.31%"
"Dec 07, 2007","76.340","76.410","76.540","76.230","0.90K","-0.10%"
"Dec 06, 2007","76.420","76.450","76.815","76.300","3.17K","-0.04%"
"Dec 05, 2007","76.450","75.735","76.525","75.710","4.49K","0.96%"
"Dec 04, 2007","75.725","75.990","76.105","75.615","2.26K","-0.27%"
"Dec 03, 2007","75.930","76.100","76.185","75.825","2.49K","-0.32%"
"Nov 30, 2007","76.170","75.585","76.215","75.545","5.71K","0.73%"
"Nov 29, 2007","75.620","75.270","75.695","75.180","1.61K","0.69%"
"Nov 28, 2007","75.105","75.145","75.735","75.075","1.97K","0.03%"
"Nov 27, 2007","75.080","74.875","75.335","74.760","1.74K","0.29%"
"Nov 26, 2007","74.860","75.065","75.200","74.765","1.86K","0.00%"
"Nov 23, 2007","74.860","74.860","75.200","74.765","1.86K","-0.31%"
"Nov 21, 2007","75.090","75.155","75.325","74.820","1.51K","-0.16%"
"Nov 20, 2007","75.210","75.805","75.920","75.055","2.43K","-0.78%"
"Nov 19, 2007","75.800","75.755","75.955","75.690","1.59K","-0.05%"
"Nov 16, 2007","75.840","76.040","76.175","75.510","1.89K","-0.30%"
"Nov 15, 2007","76.070","75.825","76.120","75.635","1.54K","0.34%"
"Nov 14, 2007","75.810","75.800","75.890","75.410","1.68K","-0.12%"
"Nov 13, 2007","75.900","76.080","76.080","75.695","2.10K","-0.02%"
"Nov 12, 2007","75.915","75.585","76.230","75.480","3.12K","0.70%"
"Nov 09, 2007","75.390","75.365","75.550","75.080","2.48K","-0.09%"
"Nov 08, 2007","75.455","75.495","75.630","75.280","1.95K","0.06%"
"Nov 07, 2007","75.410","76.000","76.000","75.080","9.19K","-0.82%"
"Nov 06, 2007","76.030","76.350","76.425","75.965","4.39K","-0.47%"
"Nov 05, 2007","76.390","76.315","76.470","76.255","1.20K","0.12%"
"Nov 02, 2007","76.300","76.700","76.725","76.210","4.32K","-0.34%"
"Nov 01, 2007","76.560","76.570","76.820","76.480","2.26K","0.13%"
"Oct 31, 2007","76.460","76.710","76.835","76.430","3.52K","-0.35%"
"Oct 30, 2007","76.730","76.860","76.975","76.690","0.72K","-0.08%"
"Oct 29, 2007","76.790","76.790","77.065","76.770","1.16K","-0.25%"
"Oct 26, 2007","76.980","77.245","77.255","76.950","2.58K","-0.32%"
"Oct 25, 2007","77.230","77.475","77.530","77.115","1.18K","-0.39%"
"Oct 24, 2007","77.530","77.505","77.775","77.445","1.94K","0.01%"
"Oct 23, 2007","77.525","77.955","77.955","77.420","1.94K","-0.64%"
"Oct 22, 2007","78.025","77.290","78.170","77.075","3.02K","0.85%"
"Oct 19, 2007","77.370","77.480","77.600","77.310","1.92K","-0.19%"
"Oct 18, 2007","77.520","77.910","77.930","77.400","3.23K","-0.67%"
"Oct 17, 2007","78.040","78.100","78.165","77.860","2.22K","-0.19%"
"Oct 16, 2007","78.190","77.960","78.270","77.970","1.06K","0.21%"
"Oct 15, 2007","78.025","78.115","78.130","77.860","2.75K","-0.17%"
"Oct 12, 2007","78.160","78.095","78.260","78.010","0.98K","0.21%"
"Oct 11, 2007","78.000","78.155","78.250","77.880","3.74K","-0.38%"
"Oct 10, 2007","78.300","78.385","78.420","78.100","2.26K","-0.14%"
"Oct 09, 2007","78.410","78.710","78.800","78.370","2.25K","-0.18%"
"Oct 08, 2007","78.550","78.220","78.570","78.255","3.30K","0.40%"
"Oct 05, 2007","78.235","78.370","78.750","78.130","4.49K","-0.18%"
"Oct 04, 2007","78.380","78.560","78.650","78.220","2.15K","-0.10%"
"Oct 03, 2007","78.460","78.140","78.510","78.020","1.62K","0.33%"
"Oct 02, 2007","78.200","77.860","78.300","77.900","3.20K","0.50%"
"Oct 01, 2007","77.810","77.670","77.940","77.710","4.51K","0.24%"
"Sep 28, 2007","77.625","78.180","78.210","77.580","7.18K","-0.79%"
"Sep 27, 2007","78.245","78.345","78.390","78.050","2.23K","-0.20%"
"Sep 26, 2007","78.400","78.260","78.520","78.260","1.34K","0.26%"
"Sep 25, 2007","78.195","78.455","78.565","78.100","4.64K","-0.29%"
"Sep 24, 2007","78.420","78.265","78.550","78.240","4.38K","-0.08%"
"Sep 21, 2007","78.480","78.420","78.730","78.340","4.54K","0.00%"
"Sep 20, 2007","78.480","79.090","79.140","78.360","6.05K","-0.90%"
"Sep 19, 2007","79.190","79.020","79.350","79.010","2.89K","0.16%"
"Sep 18, 2007","79.060","79.580","79.700","79.020","3.43K","-0.74%"
"Sep 17, 2007","79.652","79.590","79.660","79.560","0.61K","0.04%"
"Sep 14, 2007","79.620","79.600","79.750","79.460","0.85K","0.18%"
"Sep 13, 2007","79.480","79.415","79.620","79.410","3.19K","0.18%"
"Sep 12, 2007","79.340","79.500","79.530","79.290","4.73K","-0.41%"
"Sep 11, 2007","79.670","79.870","79.870","79.600","10.77K","-0.18%"
"Sep 10, 2007","79.810","79.870","79.935","79.750","9.20K","-0.13%"
"Sep 07, 2007","79.910","80.460","80.480","79.810","7.80K","-0.67%"
"Sep 06, 2007","80.450","80.625","80.660","80.330","6.58K","-0.15%"
"Sep 05, 2007","80.570","80.980","81.010","80.500","3.11K","-0.35%"
"Sep 04, 2007","80.850","80.755","81.100","80.770","2.96K","0.13%"
"Aug 31, 2007","80.745","80.665","80.820","80.390","0.93K","-0.02%"
"Aug 30, 2007","80.760","80.635","80.960","80.590","0.80K","0.15%"
"Aug 29, 2007","80.640","80.915","80.950","80.550","1.04K","-0.10%"
"Aug 28, 2007","80.720","80.800","80.820","80.530","2.05K","0.01%"
"Aug 27, 2007","80.710","80.630","80.740","80.610","1.51K","0.12%"
"Aug 24, 2007","80.610","81.060","81.130","80.540","5.08K","-0.62%"
"Aug 23, 2007","81.110","81.190","81.200","81.030","2.19K","-0.14%"
"Aug 22, 2007","81.220","81.385","81.480","81.140","1.99K","-0.31%"
"Aug 21, 2007","81.470","81.370","81.510","81.225","0.78K","0.11%"
"Aug 20, 2007","81.380","81.270","81.420","81.260","1.52K","0.02%"
"Aug 17, 2007","81.360","81.610","81.710","80.980","12.26K","-0.44%"
"Aug 16, 2007","81.720","81.930","82.000","81.610","5.38K","-0.05%"
"Aug 15, 2007","81.760","81.640","81.820","81.565","4.49K","0.41%"
"Aug 14, 2007","81.430","80.955","81.450","80.950","5.85K","0.57%"
"Aug 13, 2007","80.970","80.625","81.040","80.650","5.45K","0.47%"
"Aug 10, 2007","80.595","80.730","80.760","80.545","2.43K","-0.08%"
"Aug 09, 2007","80.660","80.170","80.840","80.125","8.41K","0.54%"
"Aug 08, 2007","80.225","80.460","80.615","80.050","1.35K","-0.18%"
"Aug 07, 2007","80.370","80.125","80.480","80.150","2.41K","0.29%"
"Aug 06, 2007","80.140","79.970","80.200","79.855","4.15K","0.10%"
"Aug 03, 2007","80.060","80.530","80.650","80.050","4.72K","-0.68%"
"Aug 02, 2007","80.605","80.710","80.800","80.520","4.55K","-0.18%"
"Aug 01, 2007","80.750","80.770","80.830","80.530","3.15K","0.11%"
"Jul 31, 2007","80.660","80.630","80.760","80.540","1.83K","-0.07%"
"Jul 30, 2007","80.720","80.840","80.890","80.680","3.03K","-0.11%"
"Jul 27, 2007","80.810","80.390","80.890","80.390","9.29K","0.64%"
"Jul 26, 2007","80.300","80.440","80.615","80.180","3.57K","-0.27%"
"Jul 25, 2007","80.520","79.970","80.580","79.960","4.76K","0.74%"
"Jul 24, 2007","79.930","80.020","80.090","79.870","3.27K","-0.36%"
"Jul 23, 2007","80.220","79.970","80.250","79.970","2.00K","0.09%"
"Jul 20, 2007","80.150","80.280","80.380","79.960","2.89K","-0.15%"
"Jul 19, 2007","80.270","80.300","80.320","80.140","0.74K","0.02%"
"Jul 18, 2007","80.250","80.150","80.490","80.125","2.49K","-0.15%"
"Jul 17, 2007","80.370","80.350","80.430","80.300","1.84K","0.04%"
"Jul 16, 2007","80.340","80.340","80.420","80.260","2.53K","-0.06%"
"Jul 13, 2007","80.390","80.450","80.540","80.280","2.50K","-0.07%"
"Jul 12, 2007","80.450","80.570","80.570","80.370","3.92K","-0.09%"
"Jul 11, 2007","80.525","80.490","80.640","80.440","4.68K","-0.15%"
"Jul 10, 2007","80.650","81.330","81.360","80.650","7.14K","-0.69%"
"Jul 09, 2007","81.210","81.245","81.320","81.130","2.25K","-0.06%"
"Jul 06, 2007","81.260","81.425","81.530","81.130","5.04K","-0.06%"
"Jul 05, 2007","81.310","81.230","81.450","81.080","3.57K","0.10%"
"Jul 04, 2007","81.230","81.230","81.210","81.180","1.02K","0.04%"
"Jul 03, 2007","81.200","81.180","81.370","81.175","5.96K","0.04%"
"Jul 02, 2007","81.170","81.655","81.680","81.100","10.94K","-0.64%"
"Jun 29, 2007","81.690","82.090","82.100","81.660","6.32K","-0.50%"
"Jun 28, 2007","82.100","82.090","82.130","81.910","1.71K","0.05%"
"Jun 27, 2007","82.060","82.110","82.250","82.050","1.06K","0.01%"
"Jun 26, 2007","82.050","82.120","82.230","81.960","2.73K","-0.07%"
"Jun 25, 2007","82.110","82.120","82.230","82.060","1.72K","0.00%"
"Jun 22, 2007","82.110","82.500","82.530","82.080","10.79K","-0.46%"
"Jun 21, 2007","82.490","82.410","82.510","82.360","1.13K","0.27%"
"Jun 20, 2007","82.270","82.300","82.310","82.210","2.19K","-0.05%"
"Jun 19, 2007","82.310","82.430","82.520","82.290","3.14K","-0.57%"
"Jun 18, 2007","82.784","82.780","82.750","82.720","0.27K","-0.09%"
"Jun 15, 2007","82.860","83.080","83.120","82.780","1.42K","-0.35%"
"Jun 14, 2007","83.150","83.000","83.240","83.040","2.68K","0.17%"
"Jun 13, 2007","83.010","82.950","83.260","82.940","4.09K","0.14%"
"Jun 12, 2007","82.890","82.720","82.900","82.630","4.77K","0.22%"
"Jun 11, 2007","82.710","82.700","82.810","82.670","6.72K","0.02%"
"Jun 08, 2007","82.690","82.290","82.880","82.280","5.75K","0.49%"
"Jun 07, 2007","82.290","81.890","82.320","81.820","4.17K","0.55%"
"Jun 06, 2007","81.840","81.840","81.950","81.800","5.80K","-0.02%"
"Jun 05, 2007","81.860","82.010","82.010","81.660","4.15K","-0.17%"
"Jun 04, 2007","82.000","82.260","82.260","81.940","4.64K","-0.35%"
"Jun 01, 2007","82.290","82.230","82.560","82.210","5.75K","0.05%"
"May 31, 2007","82.250","82.400","82.410","82.120","3.47K","-0.12%"
"May 30, 2007","82.350","82.300","82.460","82.220","1.36K","0.13%"
"May 29, 2007","82.240","82.300","82.320","81.970","1.49K","-0.04%"
"May 25, 2007","82.270","82.320","82.360","82.150","0.31K","-0.09%"
"May 24, 2007","82.340","82.210","82.450","82.160","0.71K","0.15%"
"May 23, 2007","82.220","82.330","82.500","82.020","1.70K","-0.11%"
"May 22, 2007","82.310","82.300","82.380","82.220","0.49K","0.06%"
"May 21, 2007","82.260","82.050","82.430","82.050","2.15K","0.18%"
"May 18, 2007","82.110","82.245","82.290","82.000","0.76K","-0.15%"
"May 17, 2007","82.230","82.090","82.320","82.000","3.91K","0.22%"
"May 16, 2007","82.050","81.660","82.150","81.570","2.39K","0.48%"
"May 15, 2007","81.660","81.965","81.980","81.540","3.91K","-0.38%"
"May 14, 2007","81.970","82.010","82.010","81.870","0.68K","-0.06%"
"May 11, 2007","82.020","82.145","82.220","81.980","1.61K","-0.19%"
"May 10, 2007","82.180","81.900","82.290","81.750","2.21K","0.35%"
"May 09, 2007","81.890","81.850","81.900","81.650","2.59K","0.10%"
"May 08, 2007","81.810","81.520","81.920","81.430","3.79K","0.33%"
"May 07, 2007","81.540","81.460","81.550","81.400","1.79K","-0.10%"
"May 04, 2007","81.620","81.830","81.880","81.490","3.11K","-0.24%"
"May 03, 2007","81.820","81.680","81.860","81.470","2.19K","0.28%"
"May 02, 2007","81.590","81.570","81.800","81.500","3.23K","0.20%"
"May 01, 2007","81.430","81.250","81.580","81.100","2.20K","0.16%"
"Apr 30, 2007","81.300","81.360","81.650","81.130","1.51K","-0.06%"
"Apr 27, 2007","81.350","81.635","81.680","81.100","1.28K","-0.27%"
"Apr 26, 2007","81.570","81.260","81.650","81.200","3.18K","0.39%"
"Apr 25, 2007","81.250","81.330","81.380","81.100","2.70K","-0.14%"
"Apr 24, 2007","81.360","81.510","81.620","81.260","2.01K","-0.23%"
"Apr 23, 2007","81.550","81.410","81.750","81.410","3.48K","0.12%"
"Apr 20, 2007","81.450","81.355","81.560","81.350","3.49K","-0.02%"
"Apr 19, 2007","81.470","81.400","81.570","81.310","2.26K","-0.06%"
"Apr 18, 2007","81.520","81.600","81.640","81.370","3.81K","-0.13%"
"Apr 17, 2007","81.630","82.000","82.000","81.540","1.46K","-0.29%"
"Apr 16, 2007","81.870","81.790","81.920","81.780","1.99K","-0.07%"
"Apr 13, 2007","81.925","82.070","82.220","81.760","2.60K","-0.29%"
"Apr 12, 2007","82.160","82.430","82.430","82.040","1.35K","-0.34%"
"Apr 11, 2007","82.440","82.460","82.550","82.350","1.52K","-0.05%"
"Apr 10, 2007","82.480","82.850","82.850","82.320","1.99K","-0.49%"
"Apr 09, 2007","82.885","82.780","82.970","82.780","1.52K","0.15%"
"Apr 06, 2007","82.760","82.520","82.810","82.500","0.88K","0.38%"
"Apr 05, 2007","82.450","82.730","82.780","82.370","2.49K","-0.31%"
"Apr 04, 2007","82.710","82.920","82.940","82.630","0.63K","-0.24%"
"Apr 03, 2007","82.910","82.580","82.970","82.570","2.89K","0.35%"
"Apr 02, 2007","82.620","82.640","82.750","82.500","1.36K","-0.05%"
"Mar 30, 2007","82.660","82.800","83.080","82.380","3.15K","-0.18%"
"Mar 29, 2007","82.810","82.800","82.900","82.710","0.75K","0.06%"
"Mar 28, 2007","82.760","82.600","82.780","82.480","1.00K","0.05%"
"Mar 27, 2007","82.720","82.830","82.880","82.650","0.84K","-0.10%"
"Mar 26, 2007","82.800","83.150","83.200","82.670","1.50K","-0.24%"
"Mar 23, 2007","83.000","82.860","83.030","82.680","1.24K","0.23%"
"Mar 22, 2007","82.810","82.460","82.930","82.400","1.66K","0.39%"
"Mar 21, 2007","82.490","82.770","83.000","82.450","3.08K","-0.39%"
"Mar 20, 2007","82.810","83.050","83.160","82.740","1.31K","-0.59%"
"Mar 19, 2007","83.298","83.130","83.400","83.300","2.34K","0.08%"
"Mar 16, 2007","83.230","83.570","83.620","83.040","0.87K","-0.51%"
"Mar 15, 2007","83.660","83.680","83.750","83.530","3.39K","0.10%"
"Mar 14, 2007","83.580","83.690","83.850","83.470","2.82K","-0.17%"
"Mar 13, 2007","83.720","83.830","83.930","83.590","5.97K","-0.16%"
"Mar 12, 2007","83.850","84.220","84.230","83.790","7.40K","-0.43%"
"Mar 09, 2007","84.210","84.060","84.360","83.960","8.25K","0.18%"
"Mar 08, 2007","84.060","83.720","84.210","83.690","3.96K","0.39%"
"Mar 07, 2007","83.730","83.960","84.040","83.690","4.15K","-0.33%"
"Mar 06, 2007","84.010","84.160","84.200","83.960","3.31K","-0.12%"
"Mar 05, 2007","84.110","83.660","84.220","83.660","4.27K","0.56%"
"Mar 02, 2007","83.640","83.750","83.920","83.600","0.82K","0.06%"
"Mar 01, 2007","83.590","83.530","83.800","83.410","2.55K","0.11%"
"Feb 28, 2007","83.500","83.420","83.750","83.420","3.67K","0.14%"
"Feb 27, 2007","83.380","83.790","83.900","83.320","6.50K","-0.55%"
"Feb 26, 2007","83.840","83.860","84.030","83.810","5.15K","-0.18%"
"Feb 23, 2007","83.990","84.280","84.320","83.850","4.99K","-0.27%"
"Feb 22, 2007","84.220","84.150","84.440","84.130","4.62K","0.13%"
"Feb 21, 2007","84.110","84.060","84.320","84.010","0.86K","0.04%"
"Feb 20, 2007","84.080","83.940","84.160","83.810","1.29K","0.11%"
"Feb 16, 2007","83.990","83.980","84.200","83.940","3.71K","0.10%"
"Feb 15, 2007","83.910","83.960","84.110","83.820","3.47K","-0.18%"
"Feb 14, 2007","84.060","84.590","84.620","83.930","8.67K","-0.63%"
"Feb 13, 2007","84.590","85.020","85.020","84.560","3.46K","-0.48%"
"Feb 12, 2007","85.000","84.720","85.090","84.610","4.96K","0.29%"
"Feb 09, 2007","84.750","84.550","84.910","84.550","0.88K","0.25%"
"Feb 08, 2007","84.540","84.490","84.900","84.490","2.42K","-0.08%"
"Feb 07, 2007","84.610","84.600","84.690","84.500","0.74K","-0.04%"
"Feb 06, 2007","84.640","84.920","84.990","84.550","3.12K","-0.33%"
"Feb 05, 2007","84.920","84.850","85.050","84.780","1.90K","0.15%"
"Feb 02, 2007","84.790","84.550","84.890","84.280","3.91K","0.39%"
"Feb 01, 2007","84.460","84.480","84.550","84.250","2.92K","0.04%"
"Jan 31, 2007","84.430","84.820","85.110","84.400","5.79K","-0.51%"
"Jan 30, 2007","84.860","84.890","84.940","84.770","2.18K","-0.09%"
"Jan 29, 2007","84.940","85.100","85.190","84.860","1.70K","-0.20%"
"Jan 26, 2007","85.110","85.010","85.250","84.950","1.85K","0.19%"
"Jan 25, 2007","84.950","84.770","85.020","84.530","2.92K","0.25%"
"Jan 24, 2007","84.740","84.490","84.850","84.430","3.06K","0.31%"
"Jan 23, 2007","84.480","84.860","84.900","84.280","3.13K","-0.42%"
"Jan 22, 2007","84.840","84.730","84.910","84.650","0.68K","0.19%"
"Jan 19, 2007","84.680","84.750","84.970","84.580","0.91K","-0.06%"
"Jan 18, 2007","84.730","84.760","85.050","84.640","0.85K","-0.04%"
"Jan 17, 2007","84.760","84.910","84.960","84.650","1.01K","-0.11%"
"Jan 16, 2007","84.850","84.750","84.910","84.450","2.58K","0.04%"
"Jan 12, 2007","84.820","85.100","85.170","84.710","0.37K","-0.32%"
"Jan 11, 2007","85.090","84.860","85.160","84.500","4.94K","0.28%"
"Jan 10, 2007","84.850","84.560","84.910","84.510","3.11K","0.39%"
"Jan 09, 2007","84.520","84.230","84.620","84.230","1.79K","0.18%"
"Jan 08, 2007","84.370","84.430","84.620","84.270","2.72K","-0.04%"
"Jan 05, 2007","84.400","84.080","84.590","83.950","3.97K","0.37%"
"Jan 04, 2007","84.090","83.640","84.140","83.630","5.20K","0.49%"
"Jan 03, 2007","83.680","83.050","83.800","82.920","3.79K","0.86%"
"Jan 02, 2007","82.970","83.190","83.200","82.900","3.92K","-0.55%"
"Dec 29, 2006","83.430","83.540","83.630","83.380","0.62K","-0.16%"
"Dec 28, 2006","83.560","83.700","83.790","83.270","0.98K","-0.16%"
"Dec 27, 2006","83.690","83.780","83.780","83.410","2.90K","-0.16%"
"Dec 26, 2006","83.820","83.570","83.870","83.570","0.86K","0.18%"
"Dec 22, 2006","83.670","83.280","83.720","83.150","0.79K","0.49%"
"Dec 21, 2006","83.260","83.170","83.490","83.050","0.97K","0.01%"
"Dec 20, 2006","83.250","83.040","83.350","82.940","1.09K","0.11%"
"Dec 19, 2006","83.160","83.690","83.690","83.030","3.61K","-1.22%"
"Dec 18, 2006","84.190","83.980","84.190","83.860","-","0.14%"
"Dec 15, 2006","84.070","83.620","84.120","83.500","0.85K","0.48%"
"Dec 14, 2006","83.670","83.250","83.720","83.190","3.60K","0.35%"
"Dec 13, 2006","83.380","82.860","83.430","82.880","5.31K","0.51%"
