,date,Revenue,Operating Income,Net Income,EBITDA,Ticker
713,2017-04-29,11940000000.0,3169000000.0,2515000000.0,3970000000.0,CSCO
714,2017-01-28,11580000000.0,2893000000.0,2348000000.0,3734000000.0,CSCO
715,2016-10-29,12352000000.0,2877000000.0,2322000000.0,3750000000.0,CSCO
716,2016-07-30,12638000000.0,3303000000.0,2813000000.0,4178000000.0,CSCO
717,2016-04-30,12000000000.0,2984000000.0,2349000000.0,3799000000.0,CSCO
718,2016-01-23,11927000000.0,3294000000.0,3147000000.0,3966000000.0,CSCO
719,2015-10-24,12682000000.0,3079000000.0,2430000000.0,3803000000.0,CSCO
720,2015-07-25,12843000000.0,2881000000.0,2319000000.0,3733000000.0,CSCO
721,2015-04-25,12137000000.0,2925000000.0,2437000000.0,3741000000.0,CSCO
722,2015-01-24,11936000000.0,2622000000.0,2397000000.0,3640000000.0,CSCO
723,2014-10-25,12245000000.0,2342000000.0,1828000000.0,3095000000.0,CSCO
724,2014-07-26,12357000000.0,2681000000.0,2247000000.0,3541000000.0,CSCO
725,2014-04-26,11545000000.0,2542000000.0,2181000000.0,3396000000.0,CSCO
726,2014-01-25,11155000000.0,1667000000.0,1429000000.0,2503000000.0,CSCO
727,2013-10-26,12085000000.0,2455000000.0,1996000000.0,3271000000.0,CSCO
728,2013-07-27,12417000000.0,2814000000.0,2270000000.0,3605000000.0,CSCO
729,2013-04-27,12216000000.0,2942000000.0,2478000000.0,3627000000.0,CSCO
730,2013-01-26,12098000000.0,2789000000.0,3143000000.0,3538000000.0,CSCO
731,2012-10-27,11876000000.0,2651000000.0,2092000000.0,3391000000.0,CSCO
732,2012-07-28,11690000000.0,2371000000.0,1917000000.0,3319000000.0,CSCO
733,2012-04-28,11588000000.0,2750000000.0,2165000000.0,3561000000.0,CSCO
734,2012-01-28,11527000000.0,2734000000.0,2182000000.0,3463000000.0,CSCO
735,2011-10-29,11256000000.0,2210000000.0,1777000000.0,3014000000.0,CSCO
736,2011-07-30,11195000000.0,1456000000.0,1232000000.0,2288000000.0,CSCO
737,2011-04-30,10866000000.0,2183000000.0,1807000000.0,2929000000.0,CSCO
738,2011-01-29,10407000000.0,1684000000.0,1521000000.0,2578000000.0,CSCO
739,2010-10-30,10750000000.0,2351000000.0,1930000000.0,3144000000.0,CSCO
740,2010-07-31,10836000000.0,2325000000.0,1935000000.0,3202000000.0,CSCO
741,2010-05-01,10368000000.0,2345000000.0,2192000000.0,3330000000.0,CSCO
742,2010-01-23,9815000000.0,2370000000.0,1853000000.0,2906000000.0,CSCO
743,2009-10-24,9021000000.0,2124000000.0,1787000000.0,2782000000.0,CSCO
744,2009-07-25,8535000000.0,1460000000.0,1081000000.0,1558000000.0,CSCO
745,2009-04-25,8162000000.0,1607000000.0,1348000000.0,2212000000.0,CSCO
746,2009-01-24,9089000000.0,1773000000.0,1504000000.0,2399000000.0,CSCO
747,2008-10-25,10331000000.0,2482000000.0,2201000000.0,3123000000.0,CSCO
748,2008-07-26,10364000000.0,2529000000.0,2014000000.0,3298000000.0,CSCO
749,2008-04-26,9791000000.0,2141000000.0,1773000000.0,2951000000.0,CSCO
750,2008-01-26,9831000000.0,2404000000.0,2060000000.0,3357000000.0,CSCO
751,2007-10-27,9554000000.0,2368000000.0,2205000000.0,3320000000.0,CSCO
752,2007-07-28,9433000000.0,2303000000.0,1930000000.0,3158000000.0,CSCO
753,2007-04-28,8866000000.0,2197000000.0,1874000000.0,3012000000.0,CSCO
754,2007-01-27,8439000000.0,2130000000.0,1921000000.0,2900000000.0,CSCO
755,2006-10-28,8184000000.0,1991000000.0,1608000000.0,2729000000.0,CSCO
756,2006-07-29,7984000000.0,1990000000.0,1544000000.0,2776000000.0,CSCO
757,2006-04-29,7322000000.0,1653000000.0,1400000000.0,2351000000.0,CSCO
758,2006-01-28,6628000000.0,1731000000.0,1375000000.0,2370000000.0,CSCO
759,2005-10-29,6550000000.0,1622000000.0,1261000000.0,2160000000.0,CSCO
760,2005-07-30,6581000000.0,1997000000.0,1540000000.0,2576000000.0,CSCO
761,2005-04-30,6187000000.0,1818000000.0,1405000000.0,2132000000.0,CSCO
762,2005-01-29,6062000000.0,1813000000.0,1400000000.0,2410000000.0,CSCO
763,2004-10-30,5971000000.0,1788000000.0,1396000000.0,2423000000.0,CSCO
764,2004-07-31,5926000000.0,1801000000.0,1380000000.0,2246000000.0,CSCO
765,2004-05-01,5620000000.0,1554000000.0,1211000000.0,2223000000.0,CSCO
766,2004-01-24,5398000000.0,1547000000.0,724000000.0,1875000000.0,CSCO
767,2003-10-25,5101000000.0,1390000000.0,1086000000.0,2061000000.0,CSCO
768,2003-07-26,4702000000.0,1204000000.0,982000000.0,2356000000.0,CSCO
769,2003-04-26,4618000000.0,1246000000.0,987000000.0,1925000000.0,CSCO
770,2022-03-31,4826000000.0,724000000.0,563000000.0,878000000.0,CTSH
771,2021-12-31,4777000000.0,732000000.0,576000000.0,884000000.0,CTSH
772,2021-09-30,4744000000.0,729000000.0,544000000.0,878000000.0,CTSH
773,2021-06-30,4585000000.0,696000000.0,512000000.0,843000000.0,CTSH
774,2021-03-31,4401000000.0,669000000.0,505000000.0,808000000.0,CTSH
775,2020-12-31,4184000000.0,465000000.0,316000000.0,619000000.0,CTSH
776,2020-09-30,4243000000.0,603000000.0,348000000.0,768000000.0,CTSH
777,2020-06-30,4000000000.0,467000000.0,361000000.0,641000000.0,CTSH
778,2020-03-31,4225000000.0,579000000.0,367000000.0,651000000.0,CTSH
779,2019-12-31,4284000000.0,626000000.0,395000000.0,708000000.0,CTSH
780,2019-09-30,4248000000.0,669000000.0,497000000.0,791000000.0,CTSH
781,2019-06-30,4141000000.0,619000000.0,509000000.0,815000000.0,CTSH
782,2019-03-31,4110000000.0,539000000.0,441000000.0,723000000.0,CTSH
783,2018-12-31,4129000000.0,693000000.0,648000000.0,955000000.0,CTSH
784,2018-09-30,4078000000.0,745000000.0,477000000.0,795000000.0,CTSH
785,2018-06-30,4006000000.0,670000000.0,456000000.0,754000000.0,CTSH
786,2018-03-31,3912000000.0,693000000.0,520000000.0,820000000.0,CTSH
787,2017-12-31,3828000000.0,657000000.0,-18000000.0,841000000.0,CTSH
788,2017-09-30,3766000000.0,648000000.0,495000000.0,779000000.0,CTSH
789,2017-06-30,3670000000.0,606000000.0,470000000.0,744000000.0,CTSH
790,2017-03-31,3546000000.0,570000000.0,557000000.0,759000000.0,CTSH
791,2016-12-31,3461900000.0,560700000.0,415000000.0,665800000.0,CTSH
792,2016-09-30,3453200000.0,583400000.0,444400000.0,716000000.0,CTSH
793,2016-06-30,3369900000.0,590900000.0,252400000.0,692300000.0,CTSH
794,2016-03-31,3202000000.0,554000000.0,441200000.0,681900000.0,CTSH
795,2015-12-31,3232500000.0,553400000.0,423400000.0,653500000.0,CTSH
796,2015-09-30,3187000000.0,542800000.0,397200000.0,629700000.0,CTSH
797,2015-06-30,3085100000.0,545500000.0,420100000.0,636900000.0,CTSH
798,2015-03-31,2911400000.0,500300000.0,382900000.0,591200000.0,CTSH
799,2014-12-31,2742230000.0,479408000.0,362857000.0,550315000.0,CTSH
800,2014-09-30,2581009000.0,457513000.0,355624000.0,513456000.0,CTSH
801,2014-06-30,2517094000.0,487921000.0,371908000.0,550632000.0,CTSH
802,2014-03-31,2422348000.0,460036000.0,348878000.0,519868000.0,CTSH
803,2013-12-31,2355488000.0,447841000.0,324332000.0,499056000.0,CTSH
804,2013-09-30,2305723000.0,437359000.0,319627000.0,483776000.0,CTSH
805,2013-06-30,2161240000.0,426803000.0,300410000.0,464231000.0,CTSH
806,2013-03-31,2020738000.0,365907000.0,284209000.0,420784000.0,CTSH
807,2012-12-31,1948215000.0,356253000.0,278779000.0,407008000.0,CTSH
808,2012-09-30,1891688000.0,355386000.0,276901000.0,405749000.0,CTSH
809,2012-06-30,1795220000.0,331958000.0,251932000.0,372525000.0,CTSH
810,2012-03-31,1711349000.0,317899000.0,243651000.0,358902000.0,CTSH
811,2011-12-31,1663707000.0,308143000.0,240127000.0,357379000.0,CTSH
812,2011-09-30,1600954000.0,293002000.0,227119000.0,319603000.0,CTSH
813,2011-06-30,1485242000.0,269958000.0,208045000.0,306878000.0,CTSH
814,2011-03-31,1371253000.0,265365000.0,208327000.0,309464000.0,CTSH
815,2010-12-31,1310602000.0,244621000.0,206166000.0,278158000.0,CTSH
816,2010-09-30,1216913000.0,228299000.0,203699000.0,271205000.0,CTSH
817,2010-06-30,1105154000.0,205915000.0,172175000.0,233256000.0,CTSH
818,2010-03-31,959720000.0,183017000.0,151500000.0,206133000.0,CTSH
819,2009-12-31,902721000.0,166908000.0,144004000.0,192936000.0,CTSH
820,2009-09-30,853488000.0,161782000.0,136572000.0,186000000.0,CTSH
821,2009-06-30,776592000.0,151670000.0,141255000.0,190745000.0,CTSH
822,2009-03-31,745862000.0,138130000.0,113132000.0,156641000.0,CTSH
823,2008-12-31,753045000.0,142666000.0,112288000.0,157339000.0,CTSH
824,2008-09-30,734726000.0,142631000.0,112828000.0,152672000.0,CTSH
825,2008-06-30,685427000.0,119678000.0,103856000.0,141834000.0,CTSH
826,2008-03-31,643106000.0,111695000.0,101873000.0,138162000.0,CTSH
827,2007-12-31,599956000.0,106119000.0,96256000.0,129494000.0,CTSH
828,2007-09-30,558837000.0,101130000.0,96154000.0,125561000.0,CTSH
829,2007-06-30,516514000.0,90671000.0,82277000.0,110703000.0,CTSH
830,2007-03-31,460270000.0,83602000.0,75446000.0,102516000.0,CTSH
831,2006-12-31,424430000.0,76352000.0,69533000.0,92758000.0,CTSH
832,2006-09-30,377522000.0,68764000.0,61027000.0,81801000.0,CTSH
833,2006-06-30,336836000.0,60671000.0,55071000.0,73833000.0,CTSH
834,2006-03-31,285479000.0,53156000.0,47164000.0,63582000.0,CTSH
835,2005-12-31,256902000.0,51040000.0,57673000.0,58443000.0,CTSH
836,2005-09-30,235536000.0,47021000.0,40583000.0,54953000.0,CTSH
837,2005-06-30,211711000.0,42368000.0,36032000.0,49283000.0,CTSH
838,2005-03-31,181681000.0,37187000.0,31978000.0,43993000.0,CTSH
839,2004-12-31,172781000.0,35271000.0,30602000.0,41526000.0,CTSH
840,2004-09-30,155429000.0,30872000.0,26052000.0,35970000.0,CTSH
841,2004-06-30,138719000.0,27790000.0,23801000.0,32353000.0,CTSH
842,2004-03-31,119744000.0,23687000.0,19788000.0,28693000.0,CTSH
843,2003-12-31,108158000.0,21386000.0,17725000.0,25616000.0,CTSH
844,2003-09-30,98111000.0,19274000.0,15960000.0,22878000.0,CTSH
845,2003-06-30,87446000.0,17128000.0,13502000.0,20313000.0,CTSH
846,2003-03-31,74516000.0,14524000.0,10178000.0,15360000.0,CTSH
847,2022-04-02,18353000000.0,4341000000.0,8113000000.0,14006000000.0,INTC
848,2021-12-25,20528000000.0,4989000000.0,4623000000.0,8402000000.0,INTC
849,2021-09-25,19192000000.0,5227000000.0,6823000000.0,9961000000.0,INTC
850,2021-06-26,19631000000.0,5546000000.0,5061000000.0,8731000000.0,INTC
851,2021-03-31,19673000000.0,3694000000.0,3361000000.0,6998000000.0,INTC
852,2020-12-26,19978000000.0,5884000000.0,5857000000.0,10639000000.0,INTC
853,2020-09-26,18333000000.0,5059000000.0,4276000000.0,8324000000.0,INTC
854,2020-06-27,19728000000.0,5697000000.0,5105000000.0,9184000000.0,INTC
855,2020-03-28,19828000000.0,7038000000.0,5661000000.0,9799000000.0,INTC
856,2019-12-28,20209000000.0,6797000000.0,6905000000.0,11144000000.0,INTC
857,2019-09-28,19190000000.0,6447000000.0,5990000000.0,9505000000.0,INTC
858,2019-06-29,16505000000.0,4617000000.0,4179000000.0,7413000000.0,INTC
859,2019-03-30,16061000000.0,4174000000.0,3974000000.0,7310000000.0,INTC
860,2018-12-29,18657000000.0,6224000000.0,5195000000.0,8265000000.0,INTC
861,2018-09-29,19163000000.0,7349000000.0,6398000000.0,9638000000.0,INTC
862,2018-06-30,16962000000.0,5273000000.0,5006000000.0,7767000000.0,INTC
863,2018-03-31,16066000000.0,4470000000.0,4454000000.0,7319000000.0,INTC
864,2017-12-30,17053000000.0,5395000000.0,-687000000.0,2928000000.0,INTC
865,2017-09-30,16149000000.0,5115000000.0,4516000000.0,8176000000.0,INTC
866,2017-07-01,14763000000.0,3827000000.0,2808000000.0,6716000000.0,INTC
867,2017-04-01,14796000000.0,3599000000.0,2964000000.0,5907000000.0,INTC
868,2016-12-31,16374000000.0,4526000000.0,3562000000.0,6528000000.0,INTC
869,2016-10-01,15778000000.0,4462000000.0,3378000000.0,6426000000.0,INTC
870,2016-07-02,13533000000.0,1318000000.0,1330000000.0,3774000000.0,INTC
871,2016-04-02,13702000000.0,2568000000.0,2046000000.0,4731000000.0,INTC
872,2015-12-26,14914000000.0,4299000000.0,3613000000.0,6575000000.0,INTC
873,2015-09-26,14465000000.0,4192000000.0,3109000000.0,6644000000.0,INTC
874,2015-06-27,13195000000.0,2896000000.0,2706000000.0,5227000000.0,INTC
875,2015-03-28,12781000000.0,2615000000.0,1992000000.0,4814000000.0,INTC
876,2014-12-27,14721000000.0,4453000000.0,3661000000.0,6886000000.0,INTC
877,2014-09-27,14554000000.0,4540000000.0,3317000000.0,6801000000.0,INTC
878,2014-06-28,13831000000.0,3844000000.0,2796000000.0,6141000000.0,INTC
879,2014-03-29,12764000000.0,2510000000.0,1930000000.0,4714000000.0,INTC
880,2013-12-28,13834000000.0,3549000000.0,2625000000.0,5562000000.0,INTC
881,2013-09-28,13483000000.0,3504000000.0,2950000000.0,6001000000.0,INTC
882,2013-06-29,12811000000.0,2719000000.0,2000000000.0,4744000000.0,INTC
883,2013-03-30,12580000000.0,2519000000.0,2045000000.0,4580000000.0,INTC
884,2012-12-29,13477000000.0,3155000000.0,2468000000.0,5233000000.0,INTC
885,2012-09-29,13457000000.0,3841000000.0,2972000000.0,5828000000.0,INTC
886,2012-06-30,13501000000.0,3832000000.0,2827000000.0,5794000000.0,INTC
887,2012-03-31,12906000000.0,3810000000.0,2738000000.0,5630000000.0,INTC
888,2011-12-31,13887000000.0,4599000000.0,3360000000.0,6211000000.0,INTC
889,2011-10-01,14233000000.0,4785000000.0,3468000000.0,6421000000.0,INTC
890,2011-07-02,13032000000.0,3935000000.0,2954000000.0,5435000000.0,INTC
891,2011-04-02,12847000000.0,4158000000.0,3160000000.0,5819000000.0,INTC
892,2010-12-25,11457000000.0,4023000000.0,3180000000.0,5369000000.0,INTC
893,2010-09-25,11102000000.0,4136000000.0,2955000000.0,5393000000.0,INTC
894,2010-06-26,10765000000.0,3981000000.0,2887000000.0,5334000000.0,INTC
895,2010-03-27,10299000000.0,3448000000.0,2442000000.0,4587000000.0,INTC
896,2009-12-26,10569000000.0,2497000000.0,2282000000.0,3854000000.0,INTC
897,2009-09-26,9389000000.0,2579000000.0,1856000000.0,3767000000.0,INTC
898,2009-06-27,8024000000.0,-12000000.0,-398000000.0,1237000000.0,INTC
899,2009-03-28,7145000000.0,647000000.0,629000000.0,1899000000.0,INTC
900,2008-12-27,8226000000.0,1539000000.0,234000000.0,1588000000.0,INTC
901,2008-09-27,10217000000.0,3098000000.0,2013000000.0,3959000000.0,INTC
902,2008-06-28,9470000000.0,2255000000.0,1602000000.0,3419000000.0,INTC
903,2008-03-29,9673000000.0,2062000000.0,1443000000.0,3336000000.0,INTC
904,2007-12-29,10712000000.0,3047000000.0,2271000000.0,4432000000.0,INTC
905,2007-09-29,10090000000.0,2144000000.0,1791000000.0,3666000000.0,INTC
906,2007-06-30,8680000000.0,1350000000.0,1278000000.0,2742000000.0,INTC
907,2007-03-31,8852000000.0,1675000000.0,1636000000.0,3124000000.0,INTC
908,2006-12-30,9694000000.0,1488000000.0,1501000000.0,3354000000.0,INTC
909,2006-09-30,8739000000.0,1374000000.0,1301000000.0,3070000000.0,INTC
910,2006-07-01,8009000000.0,1072000000.0,885000000.0,2468000000.0,INTC
911,2006-04-01,8940000000.0,1718000000.0,1357000000.0,3088000000.0,INTC
912,2005-12-31,10201000000.0,3309000000.0,2453000000.0,4570000000.0,INTC
913,2005-10-01,9960000000.0,3100000000.0,1995000000.0,4357000000.0,INTC
914,2005-07-02,9231000000.0,2649000000.0,2038000000.0,3871000000.0,INTC
915,2005-04-02,9434000000.0,3032000000.0,2178000000.0,4407000000.0,INTC
916,2004-12-25,9598000000.0,2900000000.0,2123000000.0,4238000000.0,INTC
917,2004-09-25,8471000000.0,2373000000.0,1906000000.0,3646000000.0,INTC
918,2004-06-26,8049000000.0,2381000000.0,1757000000.0,3645000000.0,INTC
919,2004-03-27,8091000000.0,2476000000.0,1730000000.0,3777000000.0,INTC
920,2003-12-27,8741000000.0,2562000000.0,2173000000.0,3850000000.0,INTC
921,2003-09-27,7833000000.0,2304000000.0,1657000000.0,3536000000.0,INTC
922,2003-06-28,6816000000.0,1276000000.0,896000000.0,2546000000.0,INTC
923,2003-03-29,6751000000.0,1391000000.0,915000000.0,2580000000.0,INTC
924,2022-04-30,5632000000.0,2395000000.0,1794000000.0,2394000000.0,INTU
925,2022-01-31,2673000000.0,56000000.0,100000000.0,271000000.0,INTU
926,2021-10-31,2007000000.0,195000000.0,228000000.0,359000000.0,INTU
927,2021-07-31,2561000000.0,402000000.0,380000000.0,523000000.0,INTU
928,2021-04-30,4173000000.0,1914000000.0,1464000000.0,2041000000.0,INTU
929,2021-01-31,1576000000.0,-25000000.0,20000000.0,120000000.0,INTU
930,2020-10-31,1323000000.0,209000000.0,198000000.0,264000000.0,INTU
931,2020-07-31,1816000000.0,483000000.0,445000000.0,543000000.0,INTU
932,2020-04-30,3002000000.0,1413000000.0,1084000000.0,1464000000.0,INTU
933,2020-01-31,1696000000.0,270000000.0,240000000.0,342000000.0,INTU
934,2019-10-31,1165000000.0,10000000.0,57000000.0,81000000.0,INTU
935,2019-07-31,994000000.0,-153000000.0,-44000000.0,-75000000.0,INTU
936,2019-04-30,3272000000.0,1784000000.0,1378000000.0,1855000000.0,INTU
937,2019-01-31,1502000000.0,233000000.0,189000000.0,294000000.0,INTU
938,2018-10-31,1016000000.0,-10000000.0,34000000.0,47000000.0,INTU
939,2018-07-31,988000000.0,-81000000.0,49000000.0,-8000000.0,INTU
940,2018-04-30,2925000000.0,1615000000.0,1200000000.0,1686000000.0,INTU
941,2018-01-31,1165000000.0,20000000.0,-21000000.0,87000000.0,INTU
942,2017-10-31,886000000.0,-57000000.0,-17000000.0,11000000.0,INTU
943,2017-07-31,842000000.0,-10000000.0,24000000.0,55000000.0,INTU
944,2017-04-30,2541000000.0,1444000000.0,964000000.0,1509000000.0,INTU
945,2017-01-31,1016000000.0,22000000.0,13000000.0,78000000.0,INTU
946,2016-10-31,778000000.0,-61000000.0,-30000000.0,-8000000.0,INTU
947,2016-07-31,754000000.0,-56000000.0,-40000000.0,10000000.0,INTU
948,2016-04-30,2304000000.0,1285000000.0,1026000000.0,1527000000.0,INTU
949,2016-01-31,923000000.0,42000000.0,24000000.0,90000000.0,INTU
950,2015-10-31,713000000.0,-29000000.0,-31000000.0,22000000.0,INTU
951,2015-07-31,518000000.0,44000000.0,14000000.0,55000000.0,INTU
952,2015-04-30,2194000000.0,906000000.0,501000000.0,966000000.0,INTU
953,2015-01-31,808000000.0,-98000000.0,-66000000.0,-39000000.0,INTU
954,2014-10-31,672000000.0,-114000000.0,-84000000.0,-60000000.0,INTU
955,2014-07-31,714000000.0,-57000000.0,-29000000.0,16000000.0,INTU
956,2014-04-30,2388000000.0,1494000000.0,984000000.0,1544000000.0,INTU
957,2014-01-31,782000000.0,-46000000.0,-37000000.0,4000000.0,INTU
958,2013-10-31,622000000.0,-77000000.0,-11000000.0,24000000.0,INTU
959,2013-07-31,378000000.0,-38000000.0,-16000000.0,29000000.0,INTU
960,2013-04-30,2178000000.0,1247000000.0,822000000.0,1307000000.0,INTU
961,2013-01-31,968000000.0,93000000.0,71000000.0,152000000.0,INTU
962,2012-10-31,647000000.0,-69000000.0,-19000000.0,19000000.0,INTU
963,2012-07-31,593000000.0,-28000000.0,4000000.0,55000000.0,INTU
964,2012-04-30,1945000000.0,1107000000.0,734000000.0,1168000000.0,INTU
965,2012-01-31,1019000000.0,192000000.0,118000000.0,256000000.0,INTU
966,2011-10-31,594000000.0,-94000000.0,-64000000.0,-11000000.0,INTU
967,2011-07-31,593000000.0,-61000000.0,-57000000.0,1000000.0,INTU
968,2011-04-30,1848000000.0,1061000000.0,688000000.0,1128000000.0,INTU
969,2011-01-31,878000000.0,111000000.0,73000000.0,178000000.0,INTU
970,2010-10-31,532000000.0,-104000000.0,-70000000.0,-40000000.0,INTU
971,2010-07-31,537000000.0,-64000000.0,-48000000.0,-5000000.0,INTU
972,2010-04-30,1607000000.0,888000000.0,576000000.0,948000000.0,INTU
973,2010-01-31,837000000.0,139000000.0,114000000.0,243000000.0,INTU
974,2009-10-31,493000000.0,-99000000.0,-68000000.0,-19000000.0,INTU
975,2009-07-31,1748129000.0,-115529000.0,-37779000.0,121354000.0,INTU
976,2009-04-30,2706763000.0,764062000.0,517716000.0,973881000.0,INTU
977,2009-01-31,1272355000.0,109557000.0,32896000.0,152218000.0,INTU
978,2008-10-31,481379000.0,-73030000.0,-52144000.0,-28519000.0,INTU
979,2008-07-31,482154000.0,-94165000.0,-61860000.0,-10032000.0,INTU
980,2008-04-30,1313008000.0,674501000.0,444179000.0,842959000.0,INTU
981,2008-01-31,834874000.0,173630000.0,115247000.0,278032000.0,INTU
982,2007-10-31,444938000.0,-103199000.0,-20804000.0,-7417000.0,INTU
983,2007-07-31,393172000.0,-54025000.0,-13640000.0,22730000.0,INTU
984,2007-04-30,1154397000.0,578765000.0,367211000.0,617280000.0,INTU
985,2007-01-31,763307000.0,214983000.0,145362000.0,252484000.0,INTU
986,2006-10-31,362071000.0,-101494000.0,-58930000.0,-62154000.0,INTU
987,2006-07-31,342925000.0,-56914000.0,-18854000.0,-4101000.0,INTU
988,2006-04-30,952603000.0,480107000.0,298648000.0,546748000.0,INTU
989,2006-01-31,742704000.0,238972000.0,182973000.0,274438000.0,INTU
990,2005-10-31,304071000.0,-102621000.0,-45804000.0,-51024000.0,INTU
991,2005-07-31,259569000.0,-48925000.0,-19996000.0,10013000.0,INTU
992,2005-04-30,849505000.0,426066000.0,300507000.0,473854000.0,INTU
993,2005-01-31,662639000.0,224322000.0,147252000.0,258466000.0,INTU
994,2004-10-31,265990000.0,-77365000.0,-46136000.0,-45166000.0,INTU
995,2004-07-31,275893000.0,-55950000.0,-42104000.0,-3912000.0,INTU
996,2004-04-30,712953000.0,347131000.0,264033000.0,377202000.0,INTU
997,2004-01-31,636289000.0,218610000.0,149066000.0,251055000.0,INTU
998,2003-10-31,242528000.0,-89414000.0,-53965000.0,-55722000.0,INTU
999,2003-07-31,175845000.0,-40517000.0,-24688000.0,-1141000.0,INTU
1000,2003-04-30,634698000.0,308527000.0,293977000.0,419212000.0,INTU
1001,2022-03-31,2288676000.0,894907000.0,730572000.0,978302000.0,KLAC
1002,2021-12-31,2352630000.0,965958000.0,717444000.0,1050229000.0,KLAC
1003,2021-09-30,2083838000.0,818800000.0,1068417000.0,889416000.0,KLAC
1004,2021-06-30,1925471000.0,719780000.0,632978000.0,833380000.0,KLAC
1005,2021-03-31,1803773000.0,672147000.0,567496000.0,764186000.0,KLAC
1006,2020-12-31,1650870000.0,570164000.0,457251000.0,650807000.0,KLAC
1007,2020-09-30,1538620000.0,526389000.0,420567000.0,603683000.0,KLAC
1008,2020-06-30,1459593000.0,453158000.0,411253000.0,525165000.0,KLAC
1009,2020-03-31,1423964000.0,432613000.0,78452000.0,236863000.0,KLAC
1010,2019-12-31,1509453000.0,462831000.0,380555000.0,554183000.0,KLAC
1011,2019-09-30,1413414000.0,410248000.0,346525000.0,510583000.0,KLAC
1012,2019-06-30,1258435000.0,268900000.0,217845000.0,400230000.0,KLAC
1013,2019-03-31,1097311000.0,243295000.0,192728000.0,326105000.0,KLAC
1014,2018-12-31,1119898000.0,433273000.0,369100000.0,458307000.0,KLAC
1015,2018-09-30,1093260000.0,443905000.0,395944000.0,470017000.0,KLAC
1016,2018-06-30,1070004000.0,423506000.0,348767000.0,449787000.0,KLAC
1017,2018-03-31,1021294000.0,385804000.0,306881000.0,410385000.0,KLAC
1018,2017-12-31,975822000.0,366197000.0,-134319000.0,390809000.0,KLAC
1019,2017-09-30,969581000.0,361687000.0,280936000.0,382010000.0,KLAC
1020,2017-06-30,938647000.0,348998000.0,256162000.0,370004000.0,KLAC
1021,2017-03-31,913809000.0,344113000.0,253562000.0,363819000.0,KLAC
1022,2016-12-31,876885000.0,333934000.0,238251000.0,352361000.0,KLAC
1023,2016-09-30,750673000.0,249216000.0,178101000.0,267374000.0,KLAC
1024,2016-06-30,919171000.0,350352000.0,271541000.0,374264000.0,KLAC
1025,2016-03-31,712433000.0,234838000.0,175777000.0,256606000.0,KLAC
1026,2015-12-31,710245000.0,214461000.0,152207000.0,232543000.0,KLAC
1027,2015-09-30,642644000.0,160794000.0,104897000.0,184598000.0,KLAC
1028,2015-06-30,756332000.0,202487000.0,142019000.0,225583000.0,KLAC
1029,2015-03-31,738459000.0,194986000.0,131638000.0,217472000.0,KLAC
1030,2014-12-31,676357000.0,154714000.0,20268000.0,43934000.0,KLAC
1031,2014-09-30,642901000.0,109153000.0,72233000.0,133687000.0,KLAC
1032,2014-06-30,734343000.0,173014000.0,128731000.0,202059000.0,KLAC
1033,2014-03-31,831599000.0,261163000.0,203581000.0,285256000.0,KLAC
1034,2013-12-31,705129000.0,187982000.0,139246000.0,209867000.0,KLAC
1035,2013-09-30,658337000.0,149911000.0,111197000.0,174163000.0,KLAC
1036,2013-06-30,720032000.0,187635000.0,134770000.0,211288000.0,KLAC
1037,2013-03-31,729029000.0,202246000.0,166382000.0,226752000.0,KLAC
1038,2012-12-31,673011000.0,153247000.0,106630000.0,180230000.0,KLAC
1039,2012-09-30,720709000.0,186557000.0,135367000.0,214061000.0,KLAC
1040,2012-06-30,892465000.0,318299000.0,247877000.0,342677000.0,KLAC
1041,2012-03-31,840521000.0,284274000.0,205346000.0,287538000.0,KLAC
1042,2011-12-31,642482000.0,159463000.0,110797000.0,160203000.0,KLAC
1043,2011-09-30,796476000.0,254289000.0,191995000.0,261155000.0,KLAC
1044,2011-06-30,892439000.0,344069000.0,245017000.0,347940000.0,KLAC
1045,2011-03-31,834059000.0,311779000.0,209783000.0,314929000.0,KLAC
1046,2010-12-31,766327000.0,268866000.0,185492000.0,290519000.0,KLAC
1047,2010-09-30,682342000.0,235616000.0,154196000.0,257624000.0,KLAC
1048,2010-06-30,559419000.0,160842000.0,113085000.0,183082000.0,KLAC
1049,2010-03-31,478299000.0,91279000.0,57016000.0,115783000.0,KLAC
1050,2009-12-31,440355000.0,47095000.0,21794000.0,74798000.0,KLAC
1051,2009-09-30,342687000.0,14950000.0,20405000.0,59383000.0,KLAC
1052,2009-06-30,281502000.0,-34967000.0,-25576000.0,-6640000.0,KLAC
1053,2009-03-31,309612000.0,-72281000.0,-82827000.0,-31796000.0,KLAC
1054,2008-12-31,396589000.0,-505631000.0,-434254000.0,-482457000.0,KLAC
1055,2008-09-30,532513000.0,34938000.0,19289000.0,81823000.0,KLAC
1056,2008-06-30,590694000.0,103411000.0,76010000.0,143986000.0,KLAC
1057,2008-03-31,602219000.0,125200000.0,110980000.0,187819000.0,KLAC
1058,2007-12-31,635783000.0,93487000.0,83935000.0,135101000.0,KLAC
1059,2007-09-30,693020000.0,177278000.0,88158000.0,219704000.0,KLAC
1060,2007-06-30,736388000.0,174864000.0,147342000.0,232438000.0,KLAC
1061,2007-03-31,716208000.0,182655000.0,154785000.0,232636000.0,KLAC
1062,2006-12-31,649270000.0,78359000.0,90049000.0,130735000.0,KLAC
