date,Total assets,Total liabilities,Total debt,Receivables,Cash and cash equivalents,Ticker
2019-07-31,6283000000.0,2534000000.0,436000000.0,152000000.0,2116000000.0,INTU
2019-04-30,6917000000.0,2847000000.0,448000000.0,265000000.0,2946000000.0,INTU
2019-01-31,5335000000.0,2539000000.0,413000000.0,624000000.0,1075000000.0,INTU
2018-10-31,4928000000.0,2146000000.0,425000000.0,193000000.0,1084000000.0,INTU
2018-07-31,5178000000.0,2824000000.0,438000000.0,137000000.0,1464000000.0,INTU
2018-04-30,5787000000.0,3423000000.0,450000000.0,311000000.0,1614000000.0,INTU
2018-01-31,4898000000.0,3741000000.0,1103000000.0,565000000.0,478000000.0,INTU
2017-10-31,4064000000.0,2861000000.0,875000000.0,177000000.0,529000000.0,INTU
2017-07-31,4068000000.0,2714000000.0,488000000.0,166000000.0,529000000.0,INTU
2017-04-30,4969000000.0,3272000000.0,500000000.0,245000000.0,1350000000.0,INTU
2017-01-31,4373000000.0,3588000000.0,1150000000.0,562000000.0,392000000.0,INTU
2016-10-31,3933000000.0,2997000000.0,1100000000.0,178000000.0,360000000.0,INTU
2016-07-31,4250000000.0,3089000000.0,1000000000.0,128000000.0,638000000.0,INTU
2016-04-30,4940000000.0,3692000000.0,1000000000.0,218000000.0,1289000000.0,INTU
2016-01-31,4349000000.0,3708000000.0,1245000000.0,620000000.0,334000000.0,INTU
2015-10-31,3833000000.0,2782000000.0,850000000.0,224000000.0,474000000.0,INTU
2015-07-31,4968000000.0,2636000000.0,1389000000.0,175000000.0,808000000.0,INTU
2015-04-30,5295000000.0,2974000000.0,1390000000.0,218000000.0,1193000000.0,INTU
2015-01-31,5245000000.0,2891000000.0,1384000000.0,605000000.0,482000000.0,INTU
2014-10-31,5038000000.0,2111000000.0,1546000000.0,231000000.0,542000000.0,INTU
2014-07-31,5201000000.0,2123000000.0,1564000000.0,169000000.0,849000000.0,INTU
2014-04-30,5610000000.0,2372000000.0,1558000000.0,279000000.0,1574000000.0,INTU
2014-01-31,4718000000.0,2483000000.0,1205000000.0,658000000.0,625000000.0,INTU
2013-10-31,4068000000.0,1844000000.0,1198000000.0,342000000.0,417000000.0,INTU
2013-07-31,5486000000.0,1955000000.0,1151000000.0,192000000.0,1009000000.0,INTU
2013-04-30,5810000000.0,2240000000.0,1082000000.0,313000000.0,1412000000.0,INTU
2013-01-31,5089000000.0,2297000000.0,778000000.0,698000000.0,399000000.0,INTU
2012-10-31,4494000000.0,1749000000.0,841000000.0,349000000.0,216000000.0,INTU
2012-07-31,4684000000.0,1940000000.0,850000000.0,236000000.0,393000000.0,INTU
2012-04-30,5116000000.0,2281000000.0,1162000000.0,299000000.0,859000000.0,INTU
2012-01-31,4962000000.0,2739000000.0,999000000.0,673000000.0,277000000.0,INTU
2011-10-31,4683000000.0,2322000000.0,999000000.0,305000000.0,333000000.0,INTU
2011-07-31,5110000000.0,2494000000.0,999000000.0,243000000.0,722000000.0,INTU
2011-04-30,5567000000.0,2746000000.0,998000000.0,268000000.0,1369000000.0,INTU
2011-01-31,4979000000.0,2707000000.0,1457000000.0,604000000.0,433000000.0,INTU
2010-10-31,4943000000.0,2328000000.0,2060000000.0,288000000.0,112000000.0,INTU
2010-07-31,5198000000.0,2377000000.0,2406000000.0,162000000.0,214000000.0,INTU
2010-04-30,5427000000.0,2569000000.0,2497000000.0,205000000.0,430000000.0,INTU
2010-01-31,4778000000.0,2522000000.0,1607000000.0,491000000.0,337000000.0,INTU
2009-10-31,4454000000.0,2182000000.0,1612000000.0,258000000.0,313000000.0,INTU
2009-07-31,4826329000.0,2268979000.0,1666302000.0,213304000.0,678902000.0,INTU
2009-04-30,5032975000.0,2433088000.0,1248208000.0,274469000.0,1222028000.0,INTU
2009-01-31,4390008000.0,2354413000.0,1207232000.0,559276000.0,338708000.0,INTU
2008-10-31,4105750000.0,2151543000.0,1287073000.0,300946000.0,169557000.0,INTU
2008-07-31,4666584000.0,2586723000.0,1412489000.0,187794000.0,413340000.0,INTU
2008-04-30,4548433000.0,2491829000.0,1423347000.0,225504000.0,471504000.0,INTU
2008-01-31,4371856000.0,2525396000.0,1604935000.0,376563000.0,230148000.0,INTU
2007-10-31,3951697000.0,2090933000.0,1855246000.0,211694000.0,146068000.0,INTU
2007-07-31,4252026000.0,2215684000.0,2046289000.0,185869000.0,255201000.0,INTU
2007-04-30,4213356000.0,2269067000.0,2098306000.0,191247000.0,264573000.0,INTU
2007-01-31,3033999000.0,1209372000.0,867606000.0,319824000.0,286328000.0,INTU
2006-10-31,2835159000.0,1035921000.0,908035000.0,199379000.0,166074000.0,INTU
2006-07-31,2770027000.0,1031373000.0,1032998000.0,161975000.0,179601000.0,INTU
2006-04-30,2958786000.0,1285851000.0,1044917000.0,144940000.0,252969000.0,INTU
2006-01-31,2694275000.0,1140373000.0,727685000.0,319493000.0,122706000.0,INTU
2005-10-31,2442366000.0,941743000.0,639244000.0,144746000.0,74974000.0,INTU
2005-07-31,2716451000.0,1020952000.0,924246000.0,86125000.0,83842000.0,INTU
2005-04-30,3028784000.0,1187619000.0,1155748000.0,141728000.0,122353000.0,INTU
2005-01-31,2775819000.0,1061019000.0,864231000.0,307765000.0,36566000.0,INTU
2004-10-31,2455519000.0,809890000.0,724642000.0,86658000.0,52008000.0,INTU
2004-07-31,2696178000.0,873759000.0,1008365000.0,92265000.0,27249000.0,INTU
2004-04-30,2963868000.0,1018514000.0,1177743000.0,138446000.0,18520000.0,INTU
2004-01-31,2873138000.0,963023000.0,909945000.0,283959000.0,87831000.0,INTU
2003-10-31,2599683000.0,751342000.0,1085248000.0,76828000.0,147607000.0,INTU
2003-07-31,2790267000.0,825430000.0,1066888000.0,88156000.0,170043000.0,INTU
2003-04-30,3182249000.0,922742000.0,1083931000.0,119475000.0,450279000.0,INTU
2022-03-31,12017812000.0,7939188000.0,3699799000.0,1618867000.0,1415172000.0,KLAC
2021-12-31,11680237000.0,7633481000.0,3539126000.0,1825052000.0,1657057000.0,KLAC
2021-09-30,11146477000.0,7287391000.0,3542322000.0,1558851000.0,1509564000.0,KLAC
2021-06-30,10271124000.0,6895482000.0,3545828000.0,1396531000.0,1434610000.0,KLAC
2021-03-31,9939240000.0,6826376000.0,3544239000.0,1301698000.0,1452150000.0,KLAC
2020-12-31,9814644000.0,6864338000.0,3567128000.0,1313564000.0,1431466000.0,KLAC
2020-09-30,9320096000.0,6557751000.0,3519252000.0,1126634000.0,1215820000.0,KLAC
2020-06-30,9279960000.0,6598950000.0,3569549000.0,1207289000.0,1234409000.0,KLAC
2020-03-31,8845946000.0,6520750000.0,3472457000.0,1210645000.0,946175000.0,KLAC
2019-12-31,9250720000.0,6562750000.0,3429814000.0,1276872000.0,939864000.0,KLAC
2019-09-30,9229399000.0,6549780000.0,3452985000.0,1165256000.0,988348000.0,KLAC
2019-06-30,9008516000.0,6330823000.0,3423382000.0,1084128000.0,1015994000.0,KLAC
2019-03-31,9187605000.0,6302017000.0,3422646000.0,1049539000.0,1092163000.0,KLAC
2018-12-31,5605287000.0,4007665000.0,2238378000.0,681396000.0,1793982000.0,KLAC
2018-09-30,5645109000.0,4077740000.0,3368684000.0,617583000.0,1649514000.0,KLAC
2018-06-30,5619356000.0,3998845000.0,3713338000.0,651678000.0,1404382000.0,KLAC
2018-03-31,5598184000.0,4228041000.0,4096214000.0,660455000.0,1255682000.0,KLAC
2017-12-31,5407268000.0,4181643000.0,4171222000.0,749869000.0,1073394000.0,KLAC
2017-09-30,5690398000.0,4226442000.0,2774838000.0,687078000.0,1320697000.0,KLAC
2017-06-30,5532173000.0,4205756000.0,2930457000.0,593188000.0,1153051000.0,KLAC
2017-03-31,5324445000.0,4177133000.0,2954827000.0,805182000.0,955807000.0,KLAC
2016-12-31,5094456000.0,4129360000.0,2979197000.0,711510000.0,937033000.0,KLAC
2016-09-30,4996098000.0,4214589000.0,4546863000.0,684452000.0,966325000.0,KLAC
2016-06-30,4962432000.0,4273318000.0,4440742000.0,631423000.0,1108488000.0,KLAC
2016-03-31,4782102000.0,4305530000.0,4412642000.0,679293000.0,925974000.0,KLAC
2015-12-31,4572516000.0,4206891000.0,4486510000.0,488244000.0,886591000.0,KLAC
2015-09-30,4571323000.0,4276882000.0,4656796000.0,475691000.0,763697000.0,KLAC
2015-06-30,4826012000.0,4404573000.0,3190416000.0,618344000.0,838025000.0,KLAC
2015-03-31,4902220000.0,4408279000.0,3236799000.0,701482000.0,621892000.0,KLAC
2014-12-31,4987366000.0,4385227000.0,3246071000.0,698834000.0,584865000.0,KLAC
2014-09-30,5301572000.0,1771852000.0,3020863000.0,468896000.0,669683000.0,KLAC
2014-06-30,5538664000.0,1869318000.0,3269695000.0,520315000.0,630861000.0,KLAC
2014-03-31,5486851000.0,1846923000.0,2998384000.0,557661000.0,776223000.0,KLAC
2013-12-31,5440734000.0,1890527000.0,2904926000.0,573077000.0,793382000.0,KLAC
2013-09-30,5283552000.0,1792389000.0,2794437000.0,440674000.0,904949000.0,KLAC
2013-06-30,5287357000.0,1805205000.0,2680867000.0,550435000.0,985390000.0,KLAC
2013-03-31,5194473000.0,1748090000.0,2692542000.0,454224000.0,934201000.0,KLAC
2012-12-31,5068763000.0,1707627000.0,2558044000.0,665700000.0,767313000.0,KLAC
2012-09-30,5065476000.0,1713164000.0,2675103000.0,588882000.0,709942000.0,KLAC
2012-06-30,5100308000.0,1784713000.0,2529983000.0,724223000.0,751294000.0,KLAC
2012-03-31,4933204000.0,1774439000.0,2352522000.0,683491000.0,763913000.0,KLAC
2011-12-31,4700988000.0,1732516000.0,2098220000.0,544098000.0,824986000.0,KLAC
2011-09-30,4565317000.0,1630722000.0,2100629000.0,520506000.0,745947000.0,KLAC
2011-06-30,4675521000.0,1814628000.0,2073496000.0,643044000.0,711329000.0,KLAC
2011-03-31,4449343000.0,1776326000.0,1946970000.0,655928000.0,638758000.0,KLAC
2010-12-31,4168461000.0,1702227000.0,1786314000.0,531453000.0,596104000.0,KLAC
2010-09-30,4002865000.0,1661608000.0,1726490000.0,547956000.0,538384000.0,KLAC
2010-06-30,3907056000.0,1660445000.0,1803365000.0,440125000.0,529918000.0,KLAC
2010-03-31,3789845000.0,1570821000.0,1755630000.0,394661000.0,543505000.0,KLAC
2009-12-31,3725741000.0,1498807000.0,1736375000.0,298071000.0,531444000.0,KLAC
2009-09-30,3676270000.0,1469874000.0,1591732000.0,243924000.0,540839000.0,KLAC
2009-06-30,3609538000.0,1425146000.0,1550121000.0,210143000.0,524967000.0,KLAC
2009-03-31,3636366000.0,1466534000.0,1298782000.0,241425000.0,664929000.0,KLAC
2008-12-31,3856093000.0,1568962000.0,1276539000.0,332353000.0,656330000.0,KLAC
2008-09-30,4482247000.0,1721646000.0,1276429000.0,370343000.0,733459000.0,KLAC
2008-06-30,4848390000.0,1866660000.0,1153791000.0,492488000.0,1128106000.0,KLAC
2008-03-31,4111005000.0,1121915000.0,0.0,573284000.0,563482000.0,KLAC
2007-12-31,4153825000.0,1110046000.0,0.0,578595000.0,547643000.0,KLAC
2007-09-30,4192100000.0,1134592000.0,0.0,618959000.0,514051000.0,KLAC
2007-06-30,4623249000.0,1073207000.0,0.0,581500000.0,722511000.0,KLAC
2007-03-31,4340793000.0,1029536000.0,0.0,499298000.0,604416000.0,KLAC
2006-12-31,4842728000.0,1010169000.0,0.0,448520000.0,863384000.0,KLAC
2006-09-30,4691183000.0,941957000.0,0.0,415403000.0,1199969000.0,KLAC
2006-06-30,4575911000.0,1002481000.0,0.0,439899000.0,1129191000.0,KLAC
2006-03-31,4361318000.0,937102000.0,0.0,456288000.0,961995000.0,KLAC
2005-12-31,4164536000.0,859721000.0,0.0,371873000.0,964188000.0,KLAC
2005-09-30,4030598000.0,856390000.0,0.0,307194000.0,863782000.0,KLAC
2005-06-30,3986372000.0,931862000.0,0.0,333218000.0,874509000.0,KLAC
2005-03-31,3959637000.0,977083000.0,0.0,445227000.0,806161000.0,KLAC
2004-12-31,3765666000.0,918690000.0,0.0,446216000.0,992041000.0,KLAC
2004-09-30,3590007000.0,905129000.0,0.0,365529000.0,948766000.0,KLAC
2004-06-30,3539179000.0,911629000.0,0.0,372773000.0,802678000.0,KLAC
2004-03-31,3321306000.0,833173000.0,0.0,362295000.0,776248000.0,KLAC
2003-12-31,3072433000.0,673626000.0,0.0,245841000.0,660814000.0,KLAC
2003-09-30,2953742000.0,645184000.0,0.0,208607000.0,644189000.0,KLAC
2003-06-30,2866597000.0,651056000.0,0.0,223535000.0,606903000.0,KLAC
2003-03-31,2784920000.0,659864000.0,0.0,231809000.0,568016000.0,KLAC
2022-03-27,16589031000.0,10562541000.0,5008346000.0,3702320000.0,4194719000.0,LRCX
2021-12-26,16685428000.0,10209647000.0,4994322000.0,3402840000.0,5086544000.0,LRCX
2021-09-26,15565552000.0,9745509000.0,4995332000.0,3397180000.0,4042151000.0,LRCX
2021-06-30,15892152000.0,9864964000.0,5001682000.0,3026430000.0,4418263000.0,LRCX
2021-03-28,15284913000.0,9910080000.0,5817047000.0,2809068000.0,3673366000.0,LRCX
2020-12-27,15370374000.0,9861826000.0,5825343000.0,2900362000.0,3687165000.0,LRCX
2020-09-27,15057008000.0,9631516000.0,5827633000.0,2317922000.0,4129067000.0,LRCX
2020-06-28,14559047000.0,9375558000.0,5810725000.0,2097099000.0,4915172000.0,LRCX
2020-03-29,12938635000.0,8401028000.0,5097884000.0,2191070000.0,3961586000.0,LRCX
2019-12-29,11914122000.0,7534693000.0,4456663000.0,2030490000.0,3035887000.0,LRCX
2019-09-29,12343502000.0,7407109000.0,4475800000.0,1635643000.0,4607182000.0,LRCX
2019-06-30,12001333000.0,7278029000.0,4489899000.0,1455522000.0,3658219000.0,LRCX
2019-03-31,12895262000.0,7554283000.0,4765621000.0,1522273000.0,4931611000.0,LRCX
2018-12-23,10768458000.0,4984095000.0,2057301000.0,1868842000.0,3359793000.0,LRCX
2018-09-23,10958000000.0,5635000000.0,2414369000.0,1847000000.0,2568000000.0,LRCX
2018-06-24,12479000000.0,5978000000.0,2495030000.0,2177000000.0,4512000000.0,LRCX
2018-03-25,13663000000.0,6860000000.0,3286265000.0,2083000000.0,4699000000.0,LRCX
2017-12-24,12912000000.0,6769000000.0,3321660000.0,2279000000.0,1745000000.0,LRCX
2017-09-24,12399000000.0,5127000000.0,2569907000.0,1531000000.0,2406000000.0,LRCX
2017-06-25,12123000000.0,5305000000.0,2863439000.0,1673000000.0,2378000000.0,LRCX
2017-03-26,11875000000.0,5129000000.0,2857288000.0,1636000000.0,2129000000.0,LRCX
2016-12-25,11521000000.0,5125000000.0,2923895000.0,1426000000.0,2504000000.0,LRCX
2016-09-25,12636000000.0,6451000000.0,4533999000.0,1290000000.0,5862000000.0,LRCX
2016-06-26,12264000000.0,6370000000.0,4535494000.0,1262000000.0,5039000000.0,LRCX
2016-03-27,10024000000.0,4332000000.0,2564982000.0,1237000000.0,2232000000.0,LRCX
2015-12-27,9750000000.0,4198000000.0,2555697000.0,1090000000.0,1968000000.0,LRCX
2015-09-27,9594000000.0,4236000000.0,2548392000.0,1089000000.0,1744000000.0,LRCX
2015-06-28,9365000000.0,4262000000.0,2602650000.0,1094000000.0,1502000000.0,LRCX
2015-03-29,9239000000.0,4141000000.0,2532686000.0,1047000000.0,1636000000.0,LRCX
2014-12-28,8111000000.0,3110000000.0,1531963000.0,944000000.0,981000000.0,LRCX
2014-09-28,7894000000.0,3003000000.0,1526099000.0,864000000.0,1294000000.0,LRCX
2014-06-29,7993000000.0,2964000000.0,1519267000.0,801000000.0,1453000000.0,LRCX
2014-03-30,7707000000.0,2900000000.0,1512401000.0,818000000.0,1292000000.0,LRCX
2013-12-29,7556000000.0,2890000000.0,1504481000.0,910000000.0,1133000000.0,LRCX
2013-09-29,7290000000.0,2763000000.0,1497538000.0,714000000.0,1156000000.0,LRCX
2013-06-30,7250315000.0,2574523000.0,1303911000.0,602624000.0,1162473000.0,LRCX
2013-03-31,7146302000.0,2604102000.0,1296154000.0,544070000.0,1019109000.0,LRCX
2012-12-23,7363000000.0,2667000000.0,1288464000.0,591000000.0,1190000000.0,LRCX
2012-09-23,7724000000.0,2713000000.0,1280521000.0,640000000.0,1411000000.0,LRCX
2012-06-24,8005000000.0,2873000000.0,1463139000.0,766000000.0,1565000000.0,LRCX
2012-03-25,4193000000.0,1584000000.0,757500000.0,472000000.0,1410000000.0,LRCX
2011-12-25,3978000000.0,1515000000.0,751817000.0,462000000.0,1507000000.0,LRCX
2011-09-25,3898000000.0,1508000000.0,747446000.0,523000000.0,1339000000.0,LRCX
2011-06-26,4054000000.0,1584000000.0,742782000.0,591000000.0,1492000000.0,LRCX
2011-03-27,3148000000.0,825000000.0,20242000.0,638000000.0,943000000.0,LRCX
2010-12-26,2933000000.0,848000000.0,21113000.0,689000000.0,729000000.0,LRCX
2010-09-26,2652000000.0,766000000.0,20226000.0,527000000.0,628000000.0,LRCX
2010-06-27,2487000000.0,719000000.0,22967000.0,500000000.0,546000000.0,LRCX
2010-03-28,2324000000.0,680000000.0,25512000.0,522000000.0,461000000.0,LRCX
2009-12-27,2185000000.0,600000000.0,46374000.0,420000000.0,430000000.0,LRCX
2009-09-27,1995000000.0,491000000.0,47369000.0,326000000.0,361000000.0,LRCX
2009-06-28,1993000000.0,540000000.0,46348000.0,254000000.0,374000000.0,LRCX
2009-03-29,2033000000.0,530000000.0,45274000.0,197000000.0,375000000.0,LRCX
2008-12-28,2538000000.0,817000000.0,286899000.0,291000000.0,653000000.0,LRCX
2008-09-28,2685000000.0,924000000.0,299119000.0,312000000.0,745000000.0,LRCX
2008-06-29,2807000000.0,1028000000.0,307209000.0,412000000.0,733000000.0,LRCX
2008-03-30,2794000000.0,1130000000.0,305530000.0,600000000.0,552000000.0,LRCX
2007-12-23,2448000000.0,899000000.0,250000000.0,442000000.0,776000000.0,LRCX
2007-09-23,2289000000.0,898000000.0,250000000.0,339000000.0,793000000.0,LRCX
2007-06-24,2102000000.0,925000000.0,250000000.0,410000000.0,574000000.0,LRCX
2007-03-25,2610000000.0,894000000.0,250000000.0,461000000.0,495000000.0,LRCX
2006-12-24,2680000000.0,939000000.0,300000000.0,456000000.0,629000000.0,LRCX
2006-09-24,2534000000.0,935000000.0,350000000.0,380000000.0,1031000000.0,LRCX
2006-06-25,2327000000.0,919000000.0,350000000.0,407000000.0,911000000.0,LRCX
2006-03-26,1739000000.0,509000000.0,2000000.0,319000000.0,758000000.0,LRCX
2005-12-25,1582000000.0,440000000.0,1000000.0,279000000.0,634000000.0,LRCX
2005-09-25,1425000000.0,366000000.0,1000000.0,221000000.0,515000000.0,LRCX
2005-06-26,1449000000.0,382000000.0,0.0,232000000.0,482000000.0,LRCX
2005-03-27,1483000000.0,379000000.0,3000000.0,257000000.0,436000000.0,LRCX
2004-12-26,1394000000.0,364000000.0,7000000.0,248000000.0,326000000.0,LRCX
2004-09-26,1311000000.0,396000000.0,9250000.0,333000000.0,193000000.0,LRCX
2004-06-27,1199000000.0,386000000.0,12500000.0,246000000.0,163000000.0,LRCX
2004-03-28,1371000000.0,623000000.0,326750000.0,180000000.0,309000000.0,LRCX
2003-12-28,1248000000.0,532000000.0,328000000.0,115000000.0,129000000.0,LRCX
2003-09-28,1206000000.0,529000000.0,330000000.0,114000000.0,87000000.0,LRCX
2003-06-29,1198000000.0,549000000.0,337011000.0,108000000.0,167000000.0,LRCX
2003-03-30,1196000000.0,566000000.0,327160000.0,133000000.0,96000000.0,LRCX
2022-04-30,22038700000.0,6573700000.0,4539400000.0,1191100000.0,465000000.0,MRVL
2022-01-29,22108597000.0,6406500000.0,4726477000.0,1048583000.0,613533000.0,MRVL
2021-10-30,22018842000.0,6332498000.0,4749241000.0,978261000.0,523502000.0,MRVL
2021-07-31,20838632000.0,6097435000.0,4889708000.0,785611000.0,559617000.0,MRVL
2021-05-01,21229937000.0,6374567000.0,5088609000.0,694395000.0,522512000.0,MRVL
2021-01-30,10764924000.0,2329120000.0,1329689000.0,536668000.0,748467000.0,MRVL
2020-10-31,10824772000.0,2435155000.0,1485699000.0,490271000.0,832041000.0,MRVL
2020-08-01,10926482000.0,2508945000.0,1440684000.0,483542000.0,831534000.0,MRVL
2020-05-02,10981529000.0,2445907000.0,1439852000.0,468760000.0,667548000.0,MRVL
2020-02-01,11133235000.0,2454655000.0,1439024000.0,492346000.0,647604000.0,MRVL
2019-11-02,10303262000.0,3137444000.0,2036441000.0,495216000.0,438369000.0,MRVL
2019-08-03,9981140000.0,2777328000.0,1685359000.0,452746000.0,573496000.0,MRVL
2019-05-04,10048218000.0,2818086000.0,1684281000.0,470347000.0,571893000.0,MRVL
2019-02-02,10016752000.0,2710342000.0,1732699000.0,493122000.0,582410000.0,MRVL
2018-11-03,10232025000.0,2656746000.0,1805734000.0,453775000.0,610261000.0,MRVL
2018-08-04,10363000000.0,2698000000.0,1879000000.0,443000000.0,499000000.0,MRVL
2018-05-05,4864000000.0,579000000.0,0.0,330000000.0,1167000000.0,MRVL
2018-02-03,4708000000.0,567000000.0,0.0,280000000.0,888000000.0,MRVL
2017-10-28,4682000000.0,621000000.0,0.0,366000000.0,800000000.0,MRVL
2017-07-29,4587000000.0,613000000.0,0.0,372000000.0,631000000.0,MRVL
2017-04-29,4636000000.0,674000000.0,0.0,357000000.0,726000000.0,MRVL
2017-01-28,4649000000.0,621000000.0,0.0,335000000.0,814000000.0,MRVL
2016-10-29,4754000000.0,574000000.0,0.0,362000000.0,752000000.0,MRVL
2016-07-30,4717000000.0,558000000.0,0.0,349000000.0,719000000.0,MRVL
2016-04-30,4657121000.0,557303000.0,0.0,280658000.0,780222000.0,MRVL
2016-01-30,5442000000.0,1302000000.0,0.0,323000000.0,1039000000.0,MRVL
2015-10-31,5506524000.0,1395041000.0,0.0,380928000.0,897053000.0,MRVL
2015-08-01,5666000000.0,1452000000.0,0.0,418000000.0,928000000.0,MRVL
2015-05-02,5842000000.0,711000000.0,0.0,394000000.0,1039000000.0,MRVL
2015-01-31,5884387000.0,738298000.0,0.0,420955000.0,1210977000.0,MRVL
2014-11-01,5849000000.0,815000000.0,0.0,445000000.0,1184000000.0,MRVL
2014-08-02,5866000000.0,904000000.0,0.0,498000000.0,1333000000.0,MRVL
2014-05-03,5683000000.0,913000000.0,0.0,517000000.0,1141000000.0,MRVL
2014-02-01,5451000000.0,775000000.0,0.0,453000000.0,946000000.0,MRVL
2013-11-02,5348000000.0,885000000.0,0.0,467000000.0,796000000.0,MRVL
2013-08-03,5204000000.0,812000000.0,0.0,431000000.0,592000000.0,MRVL
2013-05-04,5121000000.0,769000000.0,0.0,370000000.0,594000000.0,MRVL
2013-02-02,5262000000.0,777000000.0,0.0,330000000.0,752000000.0,MRVL
2012-10-27,5426000000.0,750000000.0,0.0,375000000.0,668000000.0,MRVL
2012-07-28,5585000000.0,781000000.0,0.0,391000000.0,906000000.0,MRVL
2012-04-28,5719000000.0,796000000.0,0.0,417000000.0,881000000.0,MRVL
2012-01-28,5768000000.0,754000000.0,0.0,407000000.0,785000000.0,MRVL
2011-10-29,5867000000.0,828000000.0,0.0,451000000.0,851000000.0,MRVL
2011-07-30,5829000000.0,802000000.0,0.0,406000000.0,863000000.0,MRVL
2011-04-30,5692607000.0,789203000.0,0.0,425468000.0,782401000.0,MRVL
2011-01-29,6338000000.0,816000000.0,0.0,459000000.0,1847000000.0,MRVL
2010-10-30,6122000000.0,894000000.0,1000000.0,468000000.0,1643000000.0,MRVL
2010-07-31,5867277000.0,884372000.0,1501000.0,490755000.0,1330152000.0,MRVL
2010-05-01,5481000000.0,781000000.0,2000000.0,449000000.0,1352000000.0,MRVL
2010-01-30,5171000000.0,753000000.0,2000000.0,357000000.0,1105000000.0,MRVL
2009-10-31,4887720000.0,781420000.0,2912000.0,394319000.0,1047395000.0,MRVL
2009-08-01,4642000000.0,784000000.0,3000000.0,328000000.0,1255000000.0,MRVL
2009-04-30,4441211000.0,695656000.0,3805000.0,285367000.0,1059205000.0,MRVL
2009-01-31,4414200000.0,585133000.0,127617000.0,222101000.0,927409000.0,MRVL
2008-10-31,4750505000.0,919418000.0,192412000.0,397836000.0,1020007000.0,MRVL
2008-07-31,4724085000.0,1017393000.0,294046000.0,483990000.0,859309000.0,MRVL
2008-04-30,4609606000.0,1071873000.0,395326000.0,370172000.0,744084000.0,MRVL
2008-01-31,4550594000.0,1139075000.0,397451000.0,342260000.0,615648000.0,MRVL
2007-10-31,4469144000.0,1162675000.0,404547000.0,386542000.0,455301000.0,MRVL
2007-07-31,4380502000.0,1153004000.0,410325000.0,376319000.0,404179000.0,MRVL
2007-04-30,4456173000.0,1234854000.0,412343000.0,302199000.0,464498000.0,MRVL
2007-01-31,4527700000.0,1300516000.0,429254000.0,328283000.0,568008000.0,MRVL
2006-10-31,3902442000.0,589686000.0,43191000.0,294216000.0,839441000.0,MRVL
2006-07-31,3825912000.0,565552000.0,42164000.0,342780000.0,348315000.0,MRVL
2006-04-30,3612176000.0,434839000.0,39593000.0,293536000.0,529389000.0,MRVL
2006-01-31,3513289000.0,467192000.0,41010000.0,245164000.0,348431000.0,MRVL
2005-10-31,3217821000.0,419326000.0,32260000.0,253337000.0,464859000.0,MRVL
2005-07-31,3040961000.0,350578000.0,37518000.0,210209000.0,251987000.0,MRVL
2005-04-30,2892742000.0,311519000.0,41145000.0,205143000.0,182976000.0,MRVL
2005-01-31,2788962000.0,291532000.0,24794000.0,200954000.0,166471000.0,MRVL
2004-10-31,2673556000.0,281638000.0,26533000.0,190894000.0,391830000.0,MRVL
2004-07-31,2545447000.0,245696000.0,57232000.0,161107000.0,298141000.0,MRVL
2004-04-30,2485642000.0,255562000.0,28152000.0,151453000.0,245875000.0,MRVL
2004-01-31,2435465000.0,244624000.0,30691000.0,136513000.0,224399000.0,MRVL
2003-10-31,2351181000.0,219942000.0,23699000.0,119855000.0,245063000.0,MRVL
2003-07-31,2254524000.0,224969000.0,19341000.0,102925000.0,208733000.0,MRVL
2003-04-30,2129396000.0,171298000.0,20702000.0,90068000.0,159287000.0,MRVL
2022-03-31,16199500000.0,10304700000.0,7687400000.0,1072600000.0,319400000.0,MCHP
2021-12-31,16047200000.0,10243900000.0,7903500000.0,930100000.0,313500000.0,MCHP
2021-09-30,16215000000.0,10512100000.0,8235400000.0,985600000.0,253300000.0,MCHP
2021-06-30,16277800000.0,10757900000.0,8565400000.0,1000700000.0,277700000.0,MCHP
2021-03-31,16478800000.0,11141700000.0,9069300000.0,997700000.0,280000000.0,MCHP
2020-12-31,16576100000.0,11279100000.0,9141000000.0,893800000.0,370700000.0,MCHP
2020-09-30,16770900000.0,11327200000.0,9177500000.0,903700000.0,368300000.0,MCHP
2020-06-30,17028100000.0,11526800000.0,9326300000.0,894300000.0,378200000.0,MCHP
2020-03-31,17426100000.0,11840600000.0,9482200000.0,934000000.0,401000000.0,MCHP
2019-12-31,17588600000.0,11972000000.0,9580500000.0,807500000.0,397100000.0,MCHP
2019-09-30,17858500000.0,12497200000.0,9802600000.0,848600000.0,401800000.0,MCHP
2019-06-30,18246400000.0,12958100000.0,10085300000.0,936800000.0,434000000.0,MCHP
2019-03-31,18350000000.0,13062500000.0,10307000000.0,880600000.0,428600000.0,MCHP
2018-12-31,18155700000.0,12994600000.0,10546300000.0,544800000.0,432200000.0,MCHP
2018-09-30,18667100000.0,13496900000.0,10886100000.0,668800000.0,459700000.0,MCHP
2018-06-30,19248800000.0,14125000000.0,11349600000.0,789400000.0,635200000.0,MCHP
2018-03-31,8257200000.0,4977400000.0,3068300000.0,563700000.0,901300000.0,MCHP
2017-12-31,8123793000.0,4938718000.0,3467114000.0,553135000.0,672079000.0,MCHP
2017-09-30,8055198000.0,4509074000.0,3017832000.0,545416000.0,826407000.0,MCHP
