Ticker,Date,Revenue,Operating Income,Net Income,EBITDA,Total assets,Total liabilities,Total debt,Receivables,Cash and cash equivalents,Operating Cash Flow,Free Cash Flow,Investing Cash flow,Financing Cash Flow,Adj Close
KLAC,2022-03-31,2288676000.0,894907000.0,730572000.0,978302000.0,12017812000.0,7939188000.0,3699799000.0,1618867000.0,1415172000.0,818878000.0,718574000.0,-569494000.0,-486403000.0,364.4678192138672
LRCX,2003-03-31,187100000.0,-1048000.0,800000.0,14485000.0,1196000000.0,566000000.0,327160000.0,133000000.0,96000000.0,23970000.0,20206000.0,-41260000.0,-45823000.0,10.918512406896372
LRCX,2003-06-30,186100000.0,-7573000.0,3700000.0,3539000.0,1198000000.0,549000000.0,337011000.0,108000000.0,167000000.0,31698000.0,28962000.0,25335000.0,12426000.0,13.554142179943266
LRCX,2003-09-30,183700000.0,4937000.0,4800000.0,17631000.0,1206000000.0,529000000.0,330000000.0,114000000.0,87000000.0,-1189000.0,-2978000.0,-101033000.0,21551000.0,19.650178492069244
LRCX,2003-12-31,191500000.0,8048000.0,6400000.0,15182000.0,1248000000.0,532000000.0,328000000.0,115000000.0,129000000.0,35355000.0,30932000.0,-24879000.0,31067000.0,25.385431468486782
LRCX,2004-03-31,231100000.0,24664000.0,19200000.0,35667000.0,1371000000.0,623000000.0,326750000.0,180000000.0,309000000.0,40579000.0,35780000.0,127682000.0,11289000.0,23.815069475481582
LRCX,2004-06-30,329600000.0,68531000.0,52700000.0,77693000.0,1199000000.0,386000000.0,12500000.0,246000000.0,163000000.0,82404000.0,69389000.0,46736000.0,-275655000.0,20.936872113135557
LRCX,2004-09-30,419500000.0,121276000.0,89800000.0,128448000.0,1311000000.0,396000000.0,9250000.0,333000000.0,193000000.0,40382000.0,35244000.0,-22446000.0,10939000.0,19.16542848944664
LRCX,2004-12-31,379800000.0,108570000.0,83600000.0,117493000.0,1394000000.0,364000000.0,7000000.0,248000000.0,326000000.0,150365000.0,141520000.0,-50257000.0,30986000.0,22.559483975172043
LRCX,2005-03-31,349300000.0,78625000.0,59500000.0,86752000.0,1483000000.0,379000000.0,3000000.0,257000000.0,436000000.0,101299000.0,96659000.0,26336000.0,-18870000.0,24.443190996764137
LRCX,2005-06-30,353800000.0,82531000.0,66500000.0,96173000.0,1449000000.0,382000000.0,0.0,232000000.0,482000000.0,133884000.0,129658000.0,-12361000.0,-75374000.0,24.569814532995224
LRCX,2005-09-30,320900000.0,59682000.0,49500000.0,75028000.0,1425000000.0,366000000.0,1000000.0,221000000.0,515000000.0,47381000.0,42723000.0,46940000.0,-61379000.0,25.75723397731781
LRCX,2005-12-31,358200000.0,76909000.0,77800000.0,91998000.0,1582000000.0,440000000.0,1000000.0,279000000.0,634000000.0,111405000.0,106369000.0,9155000.0,9000.0,30.49692166040814
LRCX,2006-03-31,437400000.0,110268000.0,86300000.0,123961000.0,1739000000.0,509000000.0,2000000.0,319000000.0,758000000.0,109635000.0,103188000.0,20256000.0,-7552000.0,37.36454834476594
LRCX,2006-06-30,525600000.0,159406000.0,122100000.0,174996000.0,2327000000.0,919000000.0,350000000.0,407000000.0,911000000.0,92266000.0,66327000.0,-320643000.0,379607000.0,40.06265361725338
LRCX,2006-09-30,604400000.0,194833000.0,183500000.0,231610000.0,2534000000.0,935000000.0,350000000.0,380000000.0,1031000000.0,216627000.0,203707000.0,-103843000.0,7901000.0,35.996560656835165
LRCX,2006-12-31,633400000.0,194505000.0,167300000.0,215423000.0,2680000000.0,939000000.0,300000000.0,456000000.0,629000000.0,162038000.0,148072000.0,-476848000.0,-88565000.0,44.15248889014835
LRCX,2007-03-31,650300000.0,188973000.0,164700000.0,215152000.0,2610000000.0,894000000.0,250000000.0,461000000.0,495000000.0,151401000.0,132624000.0,-26926000.0,-258679000.0,40.512232420874426
LRCX,2007-06-30,678500000.0,200349000.0,170200000.0,222954000.0,2102000000.0,925000000.0,250000000.0,410000000.0,574000000.0,293493000.0,279188000.0,524771000.0,-738992000.0,45.44700707329644
LRCX,2007-09-30,684600000.0,197886000.0,148600000.0,217655000.0,2289000000.0,898000000.0,250000000.0,339000000.0,793000000.0,222447000.0,208303000.0,-30129000.0,25648000.0,46.96015857514881
LRCX,2007-12-31,610300000.0,161334000.0,115100000.0,173260000.0,2448000000.0,899000000.0,250000000.0,442000000.0,776000000.0,21440000.0,-2977000.0,-58478000.0,19073000.0,41.979716181755066
LRCX,2008-03-31,613800000.0,86283000.0,103500000.0,149788000.0,2794000000.0,1130000000.0,305530000.0,600000000.0,552000000.0,145985000.0,126694000.0,-366451000.0,-1252000.0,34.00702282639801
LRCX,2008-06-30,566200000.0,63928000.0,72200000.0,91001000.0,2807000000.0,1028000000.0,307209000.0,412000000.0,733000000.0,200447000.0,181496000.0,-40747000.0,22341000.0,34.77130016684532
LRCX,2008-09-30,440400000.0,16519000.0,8900000.0,43496000.0,2685000000.0,924000000.0,299119000.0,312000000.0,745000000.0,43132000.0,27981000.0,-26726000.0,9985000.0,29.55132940411568
LRCX,2008-12-31,283400000.0,-37392000.0,-24200000.0,-27523000.0,2538000000.0,817000000.0,286899000.0,291000000.0,653000000.0,-38989000.0,-51406000.0,-15591000.0,-39451000.0,18.25172807276249
LRCX,2009-03-31,174400000.0,-195184000.0,-198400000.0,-160904000.0,2033000000.0,530000000.0,45274000.0,197000000.0,375000000.0,-24152000.0,-35018000.0,3572000.0,-240051000.0,18.573717789571795
LRCX,2009-06-30,217800000.0,-65186000.0,-88500000.0,-44291000.0,1993000000.0,540000000.0,46348000.0,254000000.0,374000000.0,-58120000.0,-63968000.0,44750000.0,8687000.0,22.212393442789715
LRCX,2009-09-30,318500000.0,29252000.0,16800000.0,46770000.0,1995000000.0,491000000.0,47369000.0,326000000.0,361000000.0,2704000.0,-3128000.0,-23139000.0,4398000.0,26.654183357954025
LRCX,2009-12-31,487200000.0,91348000.0,69600000.0,109729000.0,2185000000.0,600000000.0,46374000.0,420000000.0,430000000.0,73310000.0,66417000.0,-7812000.0,3148000.0,31.34846818447113
LRCX,2010-03-31,632800000.0,149093000.0,120300000.0,169006000.0,2324000000.0,680000000.0,25512000.0,522000000.0,461000000.0,109266000.0,98443000.0,5568000.0,-82731000.0,30.756757673670037
LRCX,2010-06-30,695300000.0,155717000.0,140000000.0,177090000.0,2487000000.0,719000000.0,22967000.0,500000000.0,546000000.0,165433000.0,153391000.0,-77973000.0,2521000.0,34.116547327193004
LRCX,2010-09-30,805900000.0,223994000.0,193700000.0,241049000.0,2652000000.0,766000000.0,20226000.0,527000000.0,628000000.0,255744000.0,236614000.0,-43646000.0,-136199000.0,34.20522141456604
LRCX,2010-12-31,870700000.0,241104000.0,221900000.0,260973000.0,2933000000.0,848000000.0,21113000.0,689000000.0,729000000.0,185583000.0,147558000.0,-37641000.0,-51533000.0,40.38577300310135
LRCX,2011-03-31,809100000.0,196996000.0,182200000.0,216883000.0,3148000000.0,825000000.0,20242000.0,638000000.0,943000000.0,241593000.0,205824000.0,-47258000.0,14724000.0,45.64477200661936
LRCX,2011-06-30,752000000.0,142191000.0,125900000.0,162034000.0,4054000000.0,1584000000.0,742782000.0,591000000.0,1492000000.0,198108000.0,163537000.0,-351368000.0,699994000.0,41.09145972842262
LRCX,2011-09-30,680400000.0,99399000.0,71800000.0,117920000.0,3898000000.0,1508000000.0,747446000.0,523000000.0,1339000000.0,86900000.0,71168000.0,-100974000.0,-137644000.0,34.13199493288994
LRCX,2011-12-31,584000000.0,47546000.0,33200000.0,71418000.0,3978000000.0,1515000000.0,751817000.0,462000000.0,1507000000.0,169016000.0,142334000.0,-30561000.0,30302000.0,35.2846609145876
LRCX,2012-03-31,659000000.0,58118000.0,45600000.0,86439000.0,4193000000.0,1584000000.0,757500000.0,472000000.0,1410000000.0,146397000.0,118419000.0,-310200000.0,67596000.0,36.20367582382694
LRCX,2012-06-30,741800000.0,32670000.0,18100000.0,68310000.0,8005000000.0,2873000000.0,1463139000.0,766000000.0,1565000000.0,96715000.0,59835000.0,711461000.0,-653001000.0,34.17199519323924
LRCX,2012-09-30,906900000.0,16712000.0,2800000.0,96760000.0,7724000000.0,2713000000.0,1280521000.0,640000000.0,1411000000.0,249262000.0,205297000.0,-60457000.0,-344868000.0,29.705827168055944
LRCX,2012-12-31,860900000.0,4042000.0,6400000.0,68988000.0,7363000000.0,2667000000.0,1288464000.0,591000000.0,1190000000.0,193226000.0,154302000.0,-70197000.0,-348542000.0,30.326226788182414
LRCX,2013-03-31,844928000.0,10819000.0,18996000.0,85021000.0,7146302000.0,2604102000.0,1296154000.0,544070000.0,1019109000.0,102457000.0,67691000.0,-47273000.0,-221330000.0,35.525219758351646
LRCX,2013-06-30,986214000.0,86498000.0,85707000.0,165412000.0,7250315000.0,2574523000.0,1303911000.0,602624000.0,1162473000.0,174988000.0,131848000.0,-60710000.0,26950000.0,39.092701971530914
LRCX,2013-09-30,1015100000.0,105408000.0,85500000.0,180733000.0,7290000000.0,2763000000.0,1497538000.0,714000000.0,1156000000.0,51925000.0,28147000.0,18939000.0,-76645000.0,42.25478732585907
LRCX,2013-12-31,1116100000.0,164474000.0,149000000.0,249449000.0,7556000000.0,2890000000.0,1504481000.0,910000000.0,1133000000.0,129023000.0,90700000.0,-113830000.0,-40215000.0,45.4791516661644
LRCX,2014-03-31,1227400000.0,191937000.0,164400000.0,270977000.0,7707000000.0,2900000000.0,1512401000.0,818000000.0,1292000000.0,290210000.0,248572000.0,-95810000.0,-34502000.0,45.92215997664655
LRCX,2014-06-30,1248800000.0,215850000.0,233400000.0,376087000.0,7993000000.0,2964000000.0,1519267000.0,801000000.0,1453000000.0,245891000.0,204127000.0,-74513000.0,-11373000.0,51.681815919421965
LRCX,2014-09-30,1152400000.0,168298000.0,141100000.0,246289000.0,7894000000.0,3003000000.0,1526099000.0,864000000.0,1294000000.0,141161000.0,99290000.0,7871000.0,-305837000.0,61.88715845346451
LRCX,2014-12-31,1232200000.0,188741000.0,176900000.0,264233000.0,8111000000.0,3110000000.0,1531963000.0,944000000.0,981000000.0,161239000.0,99876000.0,-378875000.0,-90769000.0,67.42436051368713
LRCX,2015-03-31,1393300000.0,239965000.0,206300000.0,316550000.0,9239000000.0,4141000000.0,2532686000.0,1047000000.0,1636000000.0,191037000.0,159139000.0,-394636000.0,862635000.0,68.9091293460033
LRCX,2015-06-30,1481400000.0,191035000.0,131300000.0,265430000.0,9365000000.0,4262000000.0,2602650000.0,1094000000.0,1502000000.0,292066000.0,228933000.0,-340456000.0,-87557000.0,68.61735286409893
LRCX,2015-09-30,1600000000.0,335428000.0,288700000.0,403551000.0,9594000000.0,4236000000.0,2548392000.0,1089000000.0,1744000000.0,448997000.0,399543000.0,-79157000.0,-123246000.0,64.26736658811569
LRCX,2015-12-31,1425500000.0,238834000.0,223000000.0,319275000.0,9750000000.0,4198000000.0,2555697000.0,1090000000.0,1968000000.0,294545000.0,266402000.0,14395000.0,-85736000.0,66.24889194965363
LRCX,2016-03-31,1314100000.0,190753000.0,143500000.0,272720000.0,10024000000.0,4332000000.0,2564982000.0,1237000000.0,2232000000.0,182911000.0,136904000.0,135731000.0,-57160000.0,64.32073474321209
LRCX,2016-06-30,1546300000.0,309241000.0,258900000.0,390455000.0,12264000000.0,6370000000.0,4535494000.0,1262000000.0,5039000000.0,423824000.0,372098000.0,521514000.0,1861887000.0,71.325035572052
LRCX,2016-09-30,1632400000.0,315947000.0,263800000.0,408791000.0,12636000000.0,6451000000.0,4533999000.0,1290000000.0,5862000000.0,473224000.0,431245000.0,376752000.0,-29508000.0,81.04740726947784
LRCX,2016-12-31,1882300000.0,439828000.0,332800000.0,488506000.0,11521000000.0,5125000000.0,2923895000.0,1426000000.0,2504000000.0,404098000.0,367585000.0,-2027217000.0,-1729258000.0,90.78302219935826
LRCX,2017-03-31,2154000000.0,538418000.0,574700000.0,631594000.0,11875000000.0,5129000000.0,2857288000.0,1636000000.0,2129000000.0,422688000.0,378572000.0,-467250000.0,-333819000.0,105.56931870983492
LRCX,2017-06-30,2344900000.0,607939000.0,526400000.0,707448000.0,12123000000.0,5305000000.0,2863439000.0,1673000000.0,2378000000.0,729272000.0,694461000.0,59102000.0,-539809000.0,132.13623943026104
LRCX,2017-09-30,2478100000.0,693222000.0,590700000.0,790747000.0,12399000000.0,5127000000.0,2569907000.0,1531000000.0,2406000000.0,858306000.0,798242000.0,-303891000.0,-528804000.0,146.59064253549727
LRCX,2017-12-31,2580800000.0,737371000.0,-10000000.0,133915000.0,12912000000.0,6769000000.0,3321660000.0,2279000000.0,1745000000.0,28704000.0,-55989000.0,-294813000.0,-396022000.0,178.0218026297433
LRCX,2018-03-31,2892100000.0,827511000.0,778800000.0,879670000.0,13663000000.0,6860000000.0,3286265000.0,2083000000.0,4699000000.0,1050379000.0,1001322000.0,2085864000.0,-186462000.0,179.94763108550526
LRCX,2018-06-30,3125900000.0,955195000.0,1021100000.0,1175950000.0,12479000000.0,5978000000.0,2495030000.0,2177000000.0,4512000000.0,718358000.0,638703000.0,1261280000.0,-2160769000.0,175.5528645515442
LRCX,2018-09-30,2330700000.0,591751000.0,533400000.0,692993000.0,10958000000.0,5635000000.0,2414369000.0,1847000000.0,2568000000.0,720286000.0,664188000.0,-672331000.0,-1990193000.0,156.4809824625651
LRCX,2018-12-31,2522673000.0,690379000.0,568855000.0,761308000.0,10768458000.0,4984095000.0,2057301000.0,1868842000.0,3359793000.0,642419000.0,536496000.0,666931000.0,-515553000.0,132.29236675444105
LRCX,2019-03-31,2439048000.0,565517000.0,547390000.0,698586000.0,12895262000.0,7554283000.0,4765621000.0,1522273000.0,4931611000.0,932821000.0,857299000.0,-1008171000.0,1643522000.0,154.9352717165087
LRCX,2019-06-30,2361147000.0,617085000.0,541825000.0,720254000.0,12001333000.0,7278029000.0,4489899000.0,1455522000.0,3658219000.0,880487000.0,814539000.0,-623483000.0,-1527856000.0,177.3101792108445
LRCX,2019-09-30,2165746000.0,537455000.0,465789000.0,633386000.0,12343502000.0,7407109000.0,4475800000.0,1635643000.0,4607182000.0,464047000.0,424791000.0,750682000.0,-262096000.0,197.1346070766449
LRCX,2019-12-31,2583501000.0,686511000.0,514510000.0,780732000.0,11914122000.0,7534693000.0,4456663000.0,2030490000.0,3035887000.0,307928000.0,245874000.0,-734329000.0,-1150696000.0,250.82189965248108
LRCX,2020-03-31,2503625000.0,694114000.0,574781000.0,738323000.0,12938635000.0,8401028000.0,5097884000.0,2191070000.0,3961586000.0,541428000.0,490053000.0,169772000.0,225462000.0,272.96507903068294
LRCX,2020-06-30,2791864000.0,755722000.0,696673000.0,868502000.0,14559047000.0,9375558000.0,5810725000.0,2097099000.0,4915172000.0,813048000.0,762494000.0,-430209000.0,563400000.0,260.16079881456164
LRCX,2020-09-30,3177080000.0,961064000.0,823451000.0,1047299000.0,15057008000.0,9631516000.0,5827633000.0,2317922000.0,4129067000.0,642511000.0,579705000.0,-801666000.0,-631485000.0,329.736291885376
LRCX,2020-12-31,3456237000.0,1009724000.0,869229000.0,1108723000.0,15370374000.0,9861826000.0,5825343000.0,2900362000.0,3687165000.0,344637000.0,252565000.0,69940000.0,-865317000.0,404.5148410797119
LRCX,2021-03-31,3847654000.0,1195308000.0,1071121000.0,1291677000.0,15284913000.0,9910080000.0,5817047000.0,2809068000.0,3673366000.0,1165080000.0,1075484000.0,115936000.0,-1288406000.0,525.0825925733222
LRCX,2021-06-30,4145179000.0,1315927000.0,1144657000.0,1394324000.0,15892152000.0,9864964000.0,5001682000.0,3026430000.0,4418263000.0,1435935000.0,1331313000.0,689061000.0,-1381774000.0,609.7347944955977
LRCX,2021-09-30,4304465000.0,1372233000.0,1179744000.0,1468306000.0,15565552000.0,9745509000.0,4995332000.0,3397180000.0,4042151000.0,457524000.0,321097000.0,596693000.0,-1427592000.0,588.6178646087646
LRCX,2021-12-31,4226604000.0,1338139000.0,1194830000.0,1484608000.0,16685428000.0,10209647000.0,4994322000.0,3402840000.0,5086544000.0,1440506000.0,1302013000.0,186083000.0,-578103000.0,608.271806716919
LRCX,2022-03-31,4060416000.0,1192097000.0,1021778000.0,1265633000.0,16589031000.0,10562541000.0,5008346000.0,3702320000.0,4194719000.0,757710000.0,612342000.0,-94564000.0,-1549708000.0,566.176514656313
MRVL,2003-03-31,168283000.0,6382000.0,4357000.0,35636000.0,2129396000.0,171298000.0,20702000.0,90068000.0,159287000.0,16963000.0,11126000.0,-17856000.0,6607000.0,4.209478819956545
MRVL,2003-06-30,192854000.0,11944000.0,9422000.0,44559000.0,2254524000.0,224969000.0,19341000.0,102925000.0,208733000.0,39244000.0,32261000.0,-7248000.0,1975000.0,5.852123328617641
MRVL,2003-09-30,215331000.0,15020000.0,11956000.0,46762000.0,2351181000.0,219942000.0,23699000.0,119855000.0,245063000.0,38023000.0,31086000.0,-14782000.0,26205000.0,8.12105917930603
MRVL,2003-12-31,243294000.0,23783000.0,19775000.0,55410000.0,2435465000.0,244624000.0,30691000.0,136513000.0,224399000.0,32166000.0,17544000.0,-35060000.0,39224000.0,8.703711226582527
MRVL,2004-03-31,269577000.0,18285000.0,14497000.0,50476000.0,2485642000.0,255562000.0,28152000.0,151453000.0,245875000.0,40380000.0,-26319000.0,-73616000.0,12572000.0,9.067883460752425
MRVL,2004-06-30,297154000.0,33636000.0,28624000.0,66299000.0,2545447000.0,245696000.0,57232000.0,161107000.0,298141000.0,28004000.0,20887000.0,-23338000.0,16810000.0,9.68008098294658
MRVL,2004-09-30,317583000.0,49225000.0,43595000.0,82904000.0,2673556000.0,281638000.0,26533000.0,190894000.0,391830000.0,53149000.0,46527000.0,-30957000.0,30074000.0,10.177049681544304
MRVL,2004-12-31,340266000.0,60701000.0,54945000.0,97159000.0,2788962000.0,291532000.0,24794000.0,200954000.0,166471000.0,72545000.0,62531000.0,-12795000.0,33939000.0,13.295843809843063
MRVL,2005-03-31,364770000.0,69271000.0,63532000.0,106944000.0,2892742000.0,311519000.0,41145000.0,205143000.0,182976000.0,67832000.0,45823000.0,-281040000.0,38279000.0,15.192377215526143
MRVL,2005-06-30,390454000.0,83759000.0,77302000.0,122571000.0,3040961000.0,350578000.0,37518000.0,210209000.0,251987000.0,68904000.0,50509000.0,-69362000.0,16963000.0,15.975437998771667
MRVL,2005-09-30,426026000.0,100386000.0,93046000.0,140092000.0,3217821000.0,419326000.0,32260000.0,253337000.0,464859000.0,112130000.0,92684000.0,-70978000.0,27859000.0,18.922584623098373
MRVL,2005-12-31,489016000.0,110606000.0,97483000.0,160138000.0,3513289000.0,467192000.0,41010000.0,245164000.0,348431000.0,82908000.0,58440000.0,121096000.0,8868000.0,22.053722684345548
MRVL,2006-03-31,521196000.0,83359000.0,75297000.0,123941000.0,3612176000.0,434839000.0,39593000.0,293536000.0,529389000.0,138355000.0,101164000.0,-348301000.0,93518000.0,26.596397246083907
MRVL,2006-06-30,573985000.0,55904000.0,44881000.0,101343000.0,3825912000.0,565552000.0,42164000.0,342780000.0,348315000.0,46683000.0,17735000.0,127302000.0,6973000.0,22.689097419617667
MRVL,2006-09-30,520398000.0,5662000.0,6046000.0,59873000.0,3902442000.0,589686000.0,43191000.0,294216000.0,839441000.0,168326000.0,119202000.0,-368090000.0,18690000.0,16.070497558230446
MRVL,2006-12-31,621974000.0,-137473000.0,-140585000.0,-77009000.0,4527700000.0,1300516000.0,429254000.0,328283000.0,568008000.0,131452000.0,80083000.0,362100000.0,-2426000.0,16.171799629453627
MRVL,2007-03-31,635050000.0,-38200000.0,-52828000.0,16994000.0,4456173000.0,1234854000.0,412343000.0,302199000.0,464498000.0,-9150000.0,-68434000.0,-666043000.0,403760000.0,16.192038973823923
MRVL,2007-06-30,656711000.0,-40023000.0,-56456000.0,16346000.0,4380502000.0,1153004000.0,410325000.0,376319000.0,404179000.0,54174000.0,3192000.0,-151891000.0,-5793000.0,14.429573271009655
MRVL,2007-09-30,758246000.0,-6439000.0,-6436000.0,51208000.0,4469144000.0,1162675000.0,404547000.0,386542000.0,455301000.0,-64958000.0,-95339000.0,3741000.0,898000.0,14.839684592352974
MRVL,2007-12-31,844686000.0,-20928000.0,1293000.0,68754000.0,4550594000.0,1139075000.0,397451000.0,342260000.0,615648000.0,24678000.0,5381000.0,-1451000.0,27895000.0,13.972790881991386
MRVL,2008-03-31,804075000.0,82472000.0,69939000.0,149529000.0,4609606000.0,1071873000.0,395326000.0,370172000.0,744084000.0,163458000.0,127481000.0,-35544000.0,32433000.0,9.741137223165545
MRVL,2008-06-30,842575000.0,79137000.0,71367000.0,139467000.0,4724085000.0,1017393000.0,294046000.0,483990000.0,859309000.0,130193000.0,99671000.0,-16855000.0,15098000.0,12.204209119081495
MRVL,2008-09-30,791046000.0,72846000.0,70946000.0,148339000.0,4750505000.0,919418000.0,192412000.0,397836000.0,1020007000.0,182884000.0,165624000.0,-17306000.0,-50353000.0,12.02057334035635
MRVL,2008-12-31,512867000.0,-69279000.0,-65010000.0,5593000.0,4414200000.0,585133000.0,127617000.0,222101000.0,927409000.0,258465000.0,244285000.0,-8792000.0,-88975000.0,5.63926474750042
MRVL,2009-03-31,521434000.0,-109279000.0,-111457000.0,-53620000.0,4441211000.0,695656000.0,3805000.0,285367000.0,1059205000.0,109143000.0,92662000.0,-21768000.0,-179973000.0,6.601690722293541
MRVL,2009-06-30,640600000.0,67549000.0,58500000.0,120714000.0,4642000000.0,784000000.0,3000000.0,328000000.0,1255000000.0,144529000.0,131815000.0,-12714000.0,-19000.0,9.45992498549204
MRVL,2009-09-30,803098000.0,170056000.0,201599000.0,219774000.0,4887720000.0,781420000.0,2912000.0,394319000.0,1047395000.0,182400000.0,175400000.0,-7000000.0,20200000.0,12.185456946492195
MRVL,2009-12-31,842500000.0,205789000.0,204800000.0,264580000.0,5171000000.0,753000000.0,2000000.0,357000000.0,1105000000.0,203534000.0,195905000.0,-424359000.0,13413000.0,14.154552087187769
MRVL,2010-03-31,855600000.0,208403000.0,205800000.0,250378000.0,5481000000.0,781000000.0,2000000.0,449000000.0,1352000000.0,281117000.0,253063000.0,-299991000.0,76907000.0,17.03142641411453
MRVL,2010-06-30,896474000.0,218064000.0,219777000.0,266304000.0,5867277000.0,884372000.0,1501000.0,490755000.0,1330152000.0,255591000.0,236946000.0,-57083000.0,48403000.0,16.71525970337883
MRVL,2010-09-30,959300000.0,259002000.0,255700000.0,302241000.0,6122000000.0,894000000.0,1000000.0,468000000.0,1643000000.0,319238000.0,291766000.0,-372778000.0,31353000.0,14.02824380993843
MRVL,2010-12-31,900500000.0,215723000.0,222900000.0,264425000.0,6338000000.0,816000000.0,0.0,459000000.0,1847000000.0,367886000.0,338087000.0,-11696000.0,-43448000.0,16.124584272503853
MRVL,2011-03-31,802402000.0,148113000.0,146861000.0,186464000.0,5692607000.0,789203000.0,0.0,425468000.0,782401000.0,250833000.0,213432000.0,-87772000.0,41119000.0,15.724726246249292
MRVL,2011-06-30,897500000.0,194640000.0,192400000.0,230275000.0,5829000000.0,802000000.0,0.0,406000000.0,863000000.0,177149000.0,156841000.0,-443020000.0,-798802000.0,12.83334739624508
MRVL,2011-09-30,950400000.0,191386000.0,195100000.0,230434000.0,5867000000.0,828000000.0,0.0,451000000.0,851000000.0,263413000.0,234861000.0,-83668000.0,-99181000.0,12.091027066111565
MRVL,2011-12-31,742700000.0,70007000.0,80700000.0,109824000.0,5768000000.0,754000000.0,0.0,407000000.0,785000000.0,261587000.0,238524000.0,-67176000.0,-206432000.0,12.116671637883265
MRVL,2012-03-31,796400000.0,93933000.0,94500000.0,130454000.0,5719000000.0,796000000.0,0.0,417000000.0,881000000.0,69098000.0,38419000.0,3811000.0,-138951000.0,13.360693977725122
MRVL,2012-06-30,816100000.0,90315000.0,93100000.0,130508000.0,5585000000.0,781000000.0,0.0,391000000.0,906000000.0,198673000.0,177724000.0,111176000.0,-214192000.0,11.548935965886193
MRVL,2012-09-30,780900000.0,66797000.0,68800000.0,104571000.0,5426000000.0,750000000.0,0.0,375000000.0,668000000.0,189192000.0,173955000.0,81290000.0,-244933000.0,9.211321671803791
MRVL,2012-12-31,775300000.0,43612000.0,50200000.0,88395000.0,5262000000.0,777000000.0,0.0,330000000.0,752000000.0,136577000.0,112986000.0,-146613000.0,-227888000.0,7.17522866495194
MRVL,2013-03-31,734400000.0,42881000.0,53200000.0,81652000.0,5121000000.0,769000000.0,0.0,370000000.0,594000000.0,204595000.0,161184000.0,132962000.0,-253788000.0,8.337503361701966
MRVL,2013-06-30,807100000.0,51977000.0,61800000.0,96535000.0,5204000000.0,812000000.0,0.0,431000000.0,592000000.0,83855000.0,57915000.0,442000.0,-241830000.0,9.52879023551941
MRVL,2013-09-30,931200000.0,95224000.0,103200000.0,133358000.0,5348000000.0,885000000.0,0.0,467000000.0,796000000.0,86496000.0,65765000.0,-23203000.0,-66058000.0,10.900355204939842
MRVL,2013-12-31,931700000.0,90609000.0,97100000.0,141413000.0,5451000000.0,775000000.0,0.0,453000000.0,946000000.0,177199000.0,156594000.0,104822000.0,-77346000.0,11.432434231042862
MRVL,2014-03-31,957800000.0,92987000.0,99500000.0,129080000.0,5683000000.0,913000000.0,0.0,517000000.0,1141000000.0,100489000.0,83525000.0,-7268000.0,76199000.0,13.627698069713157
MRVL,2014-06-30,961500000.0,120454000.0,138900000.0,162752000.0,5866000000.0,904000000.0,0.0,498000000.0,1333000000.0,235137000.0,210895000.0,-24261000.0,-35322000.0,13.77522074987018
MRVL,2014-09-30,930100000.0,115540000.0,115300000.0,150604000.0,5849000000.0,815000000.0,0.0,445000000.0,1184000000.0,156954000.0,139833000.0,19097000.0,15180000.0,12.373071253299711
MRVL,2014-12-31,857452000.0,79838000.0,81693000.0,118651000.0,5884387000.0,738298000.0,0.0,420955000.0,1210977000.0,194644000.0,172878000.0,-264867000.0,-78319000.0,12.253401920199394
MRVL,2015-03-31,724300000.0,13252000.0,14100000.0,48073000.0,5842000000.0,711000000.0,0.0,394000000.0,1039000000.0,142201000.0,125876000.0,-98913000.0,-16304000.0,14.321720779919234
MRVL,2015-06-30,710500000.0,-773187000.0,-771900000.0,-738156000.0,5666000000.0,1452000000.0,0.0,418000000.0,928000000.0,58868000.0,37688000.0,-166585000.0,-64529000.0,13.04261725289481
MRVL,2015-09-30,674890000.0,-59074000.0,-57750000.0,-20586000.0,5506524000.0,1395041000.0,0.0,380928000.0,897053000.0,26584000.0,7527000.0,29981000.0,-167766000.0,10.395842730998991
MRVL,2015-12-31,492800000.0,2270000.0,4200000.0,27447000.0,5442000000.0,1302000000.0,0.0,323000000.0,1039000000.0,66594000.0,56573000.0,-200000.0,-96871000.0,8.12663758546114
MRVL,2016-03-31,540822000.0,-29122000.0,-22679000.0,-1412000.0,4657121000.0,557303000.0,0.0,280658000.0,780222000.0,53306000.0,47833000.0,338494000.0,-10673000.0,8.532551984317967
MRVL,2016-06-30,597300000.0,39506000.0,51300000.0,80735000.0,4717000000.0,558000000.0,0.0,349000000.0,719000000.0,-609601000.0,-620193000.0,162353000.0,-50710000.0,9.319870561361313
MRVL,2016-09-30,623700000.0,82953000.0,72600000.0,118072000.0,4754000000.0,574000000.0,0.0,362000000.0,752000000.0,10859000.0,-10971000.0,-36933000.0,-35396000.0,10.994936093688011
MRVL,2016-12-31,566400000.0,6657000.0,-80100000.0,16848000.0,4649000000.0,621000000.0,0.0,335000000.0,814000000.0,121461000.0,107720000.0,-8082000.0,-80543000.0,12.821029466295998
MRVL,2017-03-31,572700000.0,98888000.0,106600000.0,133664000.0,4636000000.0,674000000.0,0.0,357000000.0,726000000.0,118846000.0,110190000.0,44257000.0,-100599000.0,14.544472002214
MRVL,2017-06-30,604800000.0,124363000.0,165300000.0,182909000.0,4587000000.0,613000000.0,0.0,372000000.0,631000000.0,135146000.0,124027000.0,-18307000.0,-204969000.0,15.32846879202222
