Date,Open,High,Low,Close
1/16/08,559.5,562.35,545.75,553.23
1/15/08,573.89,573.89,544.77,559.5
1/14/08,559.36,574.53,552.4,573.89
1/11/08,574.28,574.28,550.65,559.36
1/10/08,570.82,577.99,563.32,574.28
1/9/08,564.33,571.1,553.95,570.82
1/8/08,575.98,584.86,564.11,564.33
1/7/08,583.5,583.58,569.25,575.98
1/4/08,583.5,610.66,582.71,583.5
1/3/08,610.66,615.04,608.05,610.66
1/2/08,611.85,625.87,608.96,611.85
12/31/07,622.5,629.3,621.54,622.5
12/28/07,629.3,633.18,625.05,629.3
12/27/07,628.77,638.92,628.32,628.77
12/26/07,638.92,639.34,632.97,638.92
12/24/07,636.86,637.81,632.37,636.86
12/21/07,632.37,633.09,626.03,632.37
12/20/07,626.03,626.42,615.58,626.03
12/19/07,615.58,619.12,611.51,615.58
12/18/07,612.33,615.96,604.56,612.33
12/17/07,608.12,623.14,607.85,608.12
12/14/07,623.14,631.76,622.74,623.14
12/13/07,631.76,635.47,626.1,631.76
12/12/07,633.65,642.44,625.03,633.65
12/11/07,627.35,646.45,626.56,627.35
12/10/07,638.05,639.5,632.69,638.05
12/7/07,632.85,634.22,629.8,632.85
12/6/07,632.52,632.86,625.07,632.52
12/5/07,626.04,627.87,612.16,626.04
12/4/07,612.16,614.84,607.32,612.16
12/3/07,612.12,618.8,611.44,612.12
11/30/07,616.45,627.84,611.28,616.45
11/29/07,623.07,626.34,618.9,623.07
11/28/07,622.85,625.1,602.08,622.85
11/27/07,602.08,602.99,590.43,602.08
11/26/07,590.43,608.37,590.14,590.43
11/23/07,604.74,604.74,596.92,604.74
11/21/07,596.92,606.96,592.15,596.92
11/20/07,605.35,618.5,594.58,605.35
11/19/07,609.08,619.65,606.52,609.08
11/16/07,619.47,620.24,609.6,619.47
11/15/07,612.26,619.51,607.96,612.26
11/14/07,616.91,632.85,614.95,616.91
11/13/07,625.89,625.89,603.69,625.89
11/12/07,603.7,619.76,603.28,603.7
11/9/07,616.67,634.48,616.5,616.67
11/8/07,634.48,657.99,622.81,634.48
11/7/07,657.99,675.98,657.78,657.99
11/6/07,675.98,676.15,667.18,675.98
11/5/07,669.2,673.41,662.44,669.2
11/2/07,673.41,673.95,664.4,673.41
11/1/07,668.04,682.89,667.72,668.04
10/31/07,682.89,683.11,671.32,682.89
10/30/07,673.32,676.58,670.48,673.32
10/29/07,673.23,675.41,667.79,673.23
10/26/07,669.44,671.27,660.05,669.44
10/25/07,660.05,667.72,655.5,660.05
10/24/07,666.94,684.35,652.67,666.94
10/23/07,684.35,684.49,671.92,684.35
10/22/07,671.92,672.14,659.52,671.92
10/19/07,665.26,682.58,665.21,665.26
10/18/07,682.27,683.63,676.42,682.27
10/17/07,683.53,684.77,672.36,683.53
10/16/07,672.36,682.04,671.26,672.36
10/15/07,682.04,689.28,662.53,682.04
10/12/07,688.88,689.21,677.68,688.88
10/11/07,677.68,694.66,673.92,677.68
10/10/07,689.4,690,684.75,689.4
10/9/07,687.08,687.71,681.47,687.08
10/8/07,682.94,683.07,676.73,682.94
10/5/07,679.13,681.3,670.66,679.13
10/4/07,670.66,671.98,665.9,670.66
10/3/07,671.54,676.42,668.85,671.54
10/2/07,676.42,677.08,673.55,676.42
10/1/07,677.06,678.36,667.98,677.06
9/28/07,667.98,670.57,664.99,667.98
9/27/07,667.13,668.92,664.29,667.13
9/26/07,664.29,667.59,662.44,664.29
9/25/07,663.48,663.62,655.1,663.48
9/24/07,658.39,664.86,656.36,658.39
9/21/07,657.28,660.17,652.95,657.28
9/20/07,652.95,656.08,650.95,652.95
9/19/07,653.29,657.45,650.13,653.29
9/18/07,651.96,651.96,635.96,651.96
9/17/07,635.96,640.63,633.97,635.96
9/14/07,640.63,642.1,636.18,640.63
9/13/07,642.1,646.05,639.85,642.1
9/12/07,642.46,648.02,641.15,642.46
9/11/07,643.38,645.06,632.8,643.38
9/10/07,632.8,639.21,626.92,632.8
9/7/07,632.84,645.56,629.57,632.84
9/6/07,645.56,646.94,638.68,645.56
9/5/07,642.45,647.32,639.31,642.45
9/4/07,647.32,651.5,636.04,647.32
8/31/07,636.04,637.75,628.48,636.04
8/30/07,628.48,634.88,623.11,628.48
8/29/07,626.77,626.79,610.63,626.77
8/28/07,610.63,625.69,610.41,610.63
8/27/07,625.69,629.74,624.33,625.69
8/24/07,629.74,629.74,620.47,629.74
8/23/07,622.27,625.21,618.19,622.27
8/22/07,622.76,623.62,615.29,622.76
8/21/07,615.29,617.5,609,615.29
8/20/07,610.84,613.29,606.42,610.84
8/17/07,611.01,612.57,598.93,611.01
8/16/07,598.93,602.15,584.48,598.93
8/15/07,602.15,616.46,601.87,602.15
8/14/07,613.49,626.94,613.45,613.49
8/13/07,623.73,628.03,621.14,623.73
8/10/07,621.14,626.64,610.99,621.14
8/9/07,622.88,638.87,622.88,622.88
8/8/07,638.38,642.43,628.44,638.38
8/7/07,628.44,633.51,618.91,628.44
8/6/07,628.98,628.99,616.86,628.98
8/3/07,617.82,636.52,617.79,617.82
8/2/07,636.52,637.9,629.42,636.52
8/1/07,630.27,630.92,619.14,630.27
7/31/07,625.42,643.38,625.19,625.42
7/30/07,639.23,641.3,632.79,639.23
7/27/07,633.58,646.43,633.58,633.58
7/26/07,641.96,652.61,633.69,641.96
7/25/07,652.17,655.31,642.41,652.17
7/24/07,642.41,654.5,641.09,642.41
7/23/07,654.5,657.87,653.23,654.5
7/20/07,653.23,659.95,650.18,653.23
7/19/07,659.95,661.51,649.08,659.95
7/18/07,649.08,653.41,631.44,649.08
7/17/07,653.41,655.53,649.24,653.41
7/16/07,649.24,651.76,647.8,649.24
7/13/07,649.46,649.8,646.71,649.46
7/12/07,649.42,649.5,636.88,649.42
7/11/07,636.88,636.93,631.48,636.88
7/10/07,633.45,638.98,632.85,633.45
7/9/07,638.97,639.82,636,638.97
7/6/07,637.22,638.13,632.76,637.22
7/5/07,553.22,635.19,629.82,553.22
7/3/07,631.51,631.51,628.06,631.51
7/2/07,628.06,628.23,622.63,628.06
6/29/07,622.63,628.19,619.11,622.63
6/28/07,625.53,630.22,625.34,625.53
6/27/07,625.94,626.18,615.76,625.94
6/26/07,617.92,622.49,615.9,617.92
6/25/07,619.42,625.98,617.24,619.42
6/22/07,623.49,629.17,621.55,623.49
6/21/07,627.49,627.92,618.69,627.49
6/20/07,618.88,626.96,618.8,618.88
6/19/07,624.58,626.6,622.63,624.58
6/18/07,625.83,626.64,623.06,625.83
6/15/07,623.21,623.38,616.74,623.21
6/14/07,616.74,618.26,612.06,616.74
6/13/07,612.06,612.06,603.83,612.06
6/12/07,603.83,610.99,603.66,603.83
6/11/07,610.88,614.6,610.7,610.88
6/8/07,612.07,612.08,602.22,612.07
6/7/07,602.38,614.61,602.3,602.38
6/6/07,614.06,619.87,612.39,614.06
6/5/07,619.87,620.4,615.46,619.87
6/4/07,618.96,619.83,614.69,618.96
6/1/07,617.2,621.21,615.89,617.2
5/31/07,615.94,617.32,613.45,615.94
5/30/07,613.61,613.65,604.89,613.61
5/29/07,610.87,612.95,607.54,610.87
5/25/07,608.42,609.36,603.22,608.42
5/24/07,603.22,615.1,601.58,603.22
5/23/07,613.81,620.51,613.5,613.81
5/22/07,616.32,617.93,612.61,616.32
5/21/07,613.74,616.56,609.3,613.74
5/18/07,609.86,609.89,604.22,609.86
5/17/07,604.22,607.93,602.73,604.22
5/16/07,607.93,607.93,598.88,607.93
5/15/07,601.13,609.53,600.9,601.13
5/14/07,607.09,612.13,603.61,607.09
5/11/07,609.7,609.93,600.75,609.7
5/10/07,600.75,610.69,600.39,600.75
5/9/07,610.69,611.52,603.34,610.69
5/8/07,608.45,608.45,602.14,608.45
5/7/07,605.91,609.21,605.4,605.91
5/4/07,608.18,611.11,604.81,608.18
5/3/07,604.81,606.72,601,604.81
5/2/07,601.17,602.71,595.99,601.17
5/1/07,596.17,596.44,590.88,596.17
4/30/07,593.42,601.26,593.42,593.42
4/27/07,600.54,601.75,597.47,600.54
4/26/07,601.75,602.77,596.44,601.75
4/25/07,598.6,598.79,587.29,598.6
4/24/07,587.29,589.37,582.1,587.29
4/23/07,582.1,584.52,581.35,582.1
4/20/07,583,586.27,580.66,583
4/19/07,580.91,584.11,578.42,580.91
4/18/07,582.88,584.9,578.76,582.88
4/17/07,583.73,584.46,581.21,583.73
4/16/07,582.59,583,576.45,582.59
4/13/07,576.45,577.16,570.61,576.45
4/12/07,573.84,574.07,566.47,573.84
4/11/07,568.99,574.53,567.7,568.99
4/10/07,573.92,573.95,570.7,573.92
4/9/07,571.05,573.98,570.47,571.05
4/5/07,572.79,572.8,569.12,572.79
4/4/07,570.16,570.56,566.96,570.16
4/3/07,567.54,569.61,561.64,567.54
4/2/07,561.64,561.67,556.3,561.64
3/30/07,556.42,559.15,551.6,556.42
3/29/07,556.37,560.84,551.24,556.37
3/28/07,556.88,562.65,556.72,556.88
3/27/07,562.65,564.77,561.12,562.65
3/26/07,564.77,564.8,556.42,564.77
3/23/07,560.75,564.65,560.27,560.75
3/22/07,563.86,569.71,562.48,563.86
3/21/07,569.71,570.31,557.66,569.71
3/20/07,557.66,559.41,553.88,557.66
3/19/07,554.7,557.85,552.78,554.7
3/16/07,552.78,556.58,551.14,552.78
3/15/07,554.36,555.63,551.75,554.36
3/14/07,553.44,553.73,543.55,553.44
3/13/07,547.46,559.79,547.43,547.46
3/12/07,559.79,561.27,556.11,559.79
3/9/07,556.86,561.71,553.69,556.86
3/8/07,557.26,560.7,552.54,557.26
3/7/07,552.54,558.1,552.05,552.54
3/6/07,557.87,559.17,547.27,557.87
3/5/07,547.27,556.62,547.13,547.27
3/2/07,552.62,562.1,552.55,552.62
3/1/07,562.1,566.35,550.95,562.1
2/28/07,564.47,568.95,558.14,564.47
2/27/07,562.03,585.07,559.84,562.03
2/26/07,585.07,591.13,582.61,585.07
2/23/07,588.78,590.02,585.99,588.78
2/22/07,589.36,592.1,586.45,589.36
2/21/07,586.79,588.16,583.4,586.79
2/20/07,588.16,588.63,581.35,588.16
2/16/07,585.91,586.86,583.07,585.91
2/15/07,586.86,587.82,583.59,586.86
2/14/07,583.59,584.95,573.45,583.59
2/13/07,573.45,574.6,570.57,573.45
2/12/07,570.57,573.19,569.6,570.57
2/9/07,572.86,582.27,571.07,572.86
2/8/07,579.57,580.3,574.89,579.57
2/7/07,576.8,577.6,568.28,576.8
2/6/07,568.28,570.3,563.43,568.28
2/5/07,568.78,571.54,567.06,568.78
2/2/07,569.47,571.27,567.56,569.47
2/1/07,567.64,571.32,565.15,567.64
1/31/07,565.92,567.8,558.41,565.92
1/30/07,564.61,565.31,560.97,564.61
1/29/07,560.97,564.78,558.28,560.97
1/26/07,560.22,563.02,556.52,560.22
1/25/07,559.54,570.94,558.95,559.54
1/24/07,564.02,564.99,556.86,564.02
1/23/07,556.86,561.5,556.64,556.86
1/22/07,558.09,564.56,555.88,558.09
1/19/07,563.29,566.07,560.36,563.29
1/18/07,563.16,575.62,562.06,563.16
1/17/07,575.62,581.17,574.58,575.62
1/16/07,581.17,583.22,579.68,581.17
1/12/07,583.22,583.31,578.35,583.22
1/11/07,581.12,586.11,580.09,581.12
1/10/07,580.09,581.07,571.09,580.09
1/9/07,576.51,578.47,571.24,576.51
1/8/07,574.72,577.35,570.97,574.72
1/5/07,573.59,579.06,569.07,573.59
1/4/07,579.06,581.01,567.19,579.06
1/3/07,568.79,578.78,562.54,568.79
12/29/06,568.2,574,567.95,568.2
12/28/06,569.98,571.14,568.19,569.98
12/27/06,570.14,571.19,566.09,570.14
12/26/06,566.09,566.84,563.32,566.09
12/22/06,563.73,568.74,563.68,563.73
12/21/06,568.18,572.37,565.53,568.18
12/20/06,571.88,576.02,570.65,571.88
12/19/06,571.64,573.82,565.07,571.64
12/18/06,573.23,581.5,571.02,573.23
12/15/06,576.45,579.89,575.66,576.45
12/14/06,575.75,578.25,569.89,575.75
12/13/06,569.89,572.89,567.6,569.89
12/12/06,568.76,572.43,565.37,568.76
12/11/06,571.62,575.54,569.23,571.62
12/8/06,570.63,574.32,566,570.63
12/7/06,569.26,575.88,568.77,569.26
12/6/06,573.72,577.43,571.71,573.72
12/5/06,577.43,578.91,575.23,577.43
12/4/06,576.03,578.33,567.48,576.03
12/1/06,567.48,575.47,562.9,567.48
11/30/06,575.47,578.61,571.19,575.47
11/29/06,574.11,575.29,570.46,574.11
11/28/06,570.62,571.26,563.17,570.62
11/27/06,567.5,583.5,566.69,567.5
11/24/06,583.5,586,580.48,583.5
11/22/06,585,585.4,578.98,585
11/21/06,578.98,579.47,576.11,578.98
11/20/06,577.65,578.98,573.57,577.65
11/17/06,577.77,579.63,574.16,577.77
11/16/06,579.63,580.87,574.5,579.63
11/15/06,576.5,579.73,575.14,576.5
11/14/06,576.03,576.52,565.17,576.03
11/13/06,568.3,569.38,562.08,568.3
11/10/06,562.16,562.16,557.17,562.16
11/9/06,559.42,564.85,557.35,559.42
11/8/06,557.35,559.9,553.18,557.35
11/7/06,556.69,560.91,554.77,556.69
11/6/06,554.91,556.17,546.1,554.91
11/3/06,546.1,549.98,542.67,546.1
11/2/06,545.63,547.11,543.63,545.63
11/1/06,546.02,554.79,544.48,546.02
10/31/06,553,554.18,550.01,553
10/30/06,550.01,552.08,543.27,550.01
10/27/06,544.87,554.82,543.05,544.87
10/26/06,554.82,555.23,547.91,554.82
10/25/06,551.19,551.66,544.26,551.19
10/24/06,544.3,548.44,541.57,544.3
10/23/06,546.73,549.33,541.52,546.73
10/20/06,544.74,546.44,542.6,544.74
10/19/06,544.75,546.01,540.15,544.75
10/18/06,544.35,551.9,542.51,544.35
10/17/06,548.38,555.53,544.11,548.38
10/16/06,555.53,558.07,554.34,555.53
10/13/06,554.83,555.27,548.83,554.83
10/12/06,549.63,549.94,542.14,549.63
10/11/06,542.14,546.01,538.72,542.14
10/10/06,541.87,543.87,539.01,541.87
10/9/06,542.38,543.83,537.25,542.38
10/6/06,537.67,539.14,535.15,537.67
10/5/06,539.14,540.55,536.34,539.14
10/4/06,539.67,539.67,527.02,539.67
10/3/06,528.53,530.22,521.84,528.53
10/2/06,527.03,533.75,526.88,527.03
9/29/06,531.22,535.08,531.15,531.22
9/28/06,534.84,534.87,528.87,534.84
9/27/06,530.8,535.44,529.37,530.8
9/26/06,531.74,532.05,525.77,531.74
9/25/06,529.21,530.48,518.94,529.21
9/22/06,519.31,522.64,516.83,519.31
9/21/06,522.64,529.35,521.51,522.64
9/20/06,527.68,528.49,517.64,527.68
9/19/06,517.64,523.15,513.4,517.64
9/18/06,522.25,525.8,520.71,522.25
9/15/06,521.98,526.77,520.49,521.98
9/14/06,520.49,521.72,517.17,520.49
9/13/06,519.98,521.35,516.57,519.98
9/12/06,519.32,519.83,507.1,519.32
9/11/06,507.1,509.21,498.09,507.1
9/8/06,502.69,503.25,497.99,502.69
9/7/06,498.29,503.76,496.03,498.29
9/6/06,501.75,513.12,501.73,501.75
9/5/06,513.12,513.43,506.54,513.12
9/1/06,509.52,511.87,507.32,509.52
8/31/06,508.74,511.05,506.97,508.74
8/30/06,510.51,511.53,504.47,510.51
8/29/06,505.4,505.8,497.26,505.4
8/28/06,500.27,501.28,495.07,500.27
8/25/06,495.07,498.01,491.73,495.07
8/24/06,494.22,495.61,490.45,494.22
8/23/06,493.45,500.41,491.15,493.45
8/22/06,497.79,502.32,495.53,497.79
8/21/06,496.25,502.69,495.17,496.25
8/18/06,502.69,503.28,494.08,502.69
8/17/06,499.65,503.39,496.02,499.65
8/16/06,498.13,498.45,485.58,498.13
8/15/06,485.58,485.59,469.17,485.58
8/14/06,469.17,474.36,464.55,469.17
8/11/06,464.55,468.24,462.92,464.55
8/10/06,468.24,468.82,462.66,468.24
8/9/06,466.18,474.73,462.83,466.18
8/8/06,462.83,466.96,460.57,462.83
8/7/06,464.29,467.62,462.5,464.29
8/4/06,467.62,475.81,463.7,467.62
8/3/06,469.61,471.36,462,469.61
8/2/06,465.17,467.72,459.1,465.17
8/1/06,459.1,467.23,456.22,459.1
7/31/06,467.23,469.96,465.91,467.23
7/28/06,468.53,468.91,459.02,468.53
7/27/06,459.05,466.61,458.4,459.05
7/26/06,460,463.28,456.29,460
7/25/06,461.69,463.34,457.82,461.69
7/24/06,461.01,461.6,451.17,461.01
7/21/06,451.17,462.23,450.02,451.17
7/20/06,462.23,472.52,462.19,462.23
7/19/06,467.81,469.51,458.92,467.81
7/18/06,461.27,463.49,453.56,461.27
7/17/06,459.13,461.8,457.77,459.13
7/14/06,458.96,462.18,455.87,458.96
7/13/06,461.37,470.29,461.02,461.37
7/12/06,469.28,478.9,468.38,469.28
7/11/06,478.9,479.33,470.72,478.9
7/10/06,475.65,485.04,473.57,475.65
7/7/06,481.95,489.08,480.18,481.95
7/6/06,489.08,493.18,487.46,489.08
7/5/06,489.23,498.47,488.9,489.23
7/3/06,498.47,498.55,493.8,498.47
6/30/06,493.8,498.86,492.55,493.8
6/29/06,496.3,496.3,481.19,496.3
6/28/06,481.19,481.3,475.15,481.19
6/27/06,478.4,487.85,477.98,478.4
6/26/06,487.04,488.97,485.63,487.04
6/23/06,486.38,490.68,484.58,486.38
6/22/06,486.51,493.13,484.74,486.51
6/21/06,493.13,496.62,485.33,493.13
6/20/06,485.33,489.96,483.16,485.33
6/19/06,485.33,491.48,484.05,485.33
6/16/06,489.35,493.18,486.63,489.35
6/15/06,491.22,492.28,475.94,491.22
6/14/06,475.94,477.47,471.16,475.94
6/13/06,472.6,478.24,471.34,472.6
6/12/06,476.74,487.4,476.63,476.74
6/9/06,485.55,493.04,484.65,485.55
6/8/06,488.32,491.8,477.24,488.32
6/7/06,491.8,500.12,491.61,491.8
6/6/06,496.31,500.39,492.91,496.31
6/5/06,498.93,510.12,498.93,498.93
6/2/06,510.12,515.38,507.15,510.12
6/1/06,512,512.03,501.63,512
5/31/06,501.91,504.28,498.71,501.91
5/30/06,499.49,510.49,499.47,499.49
5/26/06,510.49,510.49,506.93,510.49
5/25/06,507.2,507.48,501.45,507.2
5/24/06,501.78,503.08,493.87,501.78
5/23/06,497.76,509.17,497.71,497.76
5/22/06,501.44,505.33,497.1,501.44
5/19/06,505.33,506.86,497.86,505.33
5/18/06,501.08,509.83,501.08,501.08
5/17/06,505.77,512.19,503.79,505.77
5/16/06,512.19,518.63,511.24,512.19
5/15/06,517.31,520.29,512.19,517.31
5/12/06,518.77,525.16,518.49,518.77
5/11/06,525.16,538.35,523.45,525.16
5/10/06,538.35,545.02,537.11,538.35
5/9/06,545.02,549.3,544.29,545.02
5/8/06,549.3,552.28,548.99,549.3
5/5/06,551.02,551.74,547.98,551.02
5/4/06,548.09,549.29,544.11,548.09
5/3/06,545.51,546.07,542.37,545.51
5/2/06,543.31,545.59,541.85,543.31
5/1/06,541.85,547.59,541.15,541.85
4/28/06,544.16,550.12,543.32,544.16
4/27/06,550.12,552.82,540.63,550.12
4/26/06,545.26,547.74,543.63,545.26
4/25/06,544.26,546.67,541.2,544.26
4/24/06,546.23,548.54,543.71,546.23
4/21/06,548.54,558.8,546.2,548.54
4/20/06,557.59,561.99,555.3,557.59
4/19/06,557.26,557.76,552.81,557.26
4/18/06,555.24,555.91,545.8,555.24
4/17/06,546.49,554.14,544.39,546.49
4/13/06,550.23,553.16,546.59,550.23
4/12/06,548.01,549.17,546.8,548.01
4/11/06,547.74,554.36,545.81,547.74
4/10/06,551.36,555.17,549.82,551.36
4/7/06,554.69,562.57,553.78,554.69
4/6/06,560.72,562.89,556.73,560.72
4/5/06,557.64,558.67,552.57,557.64
4/4/06,553.47,554.73,549.88,553.47
4/3/06,550.25,555.9,548.1,550.25
3/31/06,548.1,551.91,547.75,548.1
3/30/06,550.06,552.55,545.2,550.06
3/29/06,545.2,546.98,535.45,545.2
3/28/06,536.6,543.25,535.48,536.6
3/27/06,540.06,542.49,539.39,540.06
3/24/06,539.64,542.74,536.85,539.64
3/23/06,537.88,539.25,535.4,537.88
3/22/06,537.21,537.88,533.39,537.21
3/21/06,536.83,546.33,536.26,536.83
3/20/06,538.11,540.37,537.48,538.11
3/17/06,537.48,539.36,533.86,537.48
3/16/06,535.7,544.19,535.7,535.7
3/15/06,541.91,542.42,537.65,541.91
3/14/06,538.22,538.58,529.48,538.22
3/13/06,529.87,532.35,528.27,529.87
3/10/06,528.45,531.96,524.95,528.45
3/9/06,527.95,536.27,527.95,527.95
3/8/06,530.74,532.92,526.29,530.74
3/7/06,531.83,535.86,528.91,531.83
3/6/06,535.86,544.48,535.06,535.86
3/3/06,541.32,547.65,539.19,541.32
3/2/06,542.88,543.78,538.76,542.88
3/1/06,541.27,542.17,530.29,541.27
2/28/06,530.29,536.81,528.61,530.29
2/27/06,536.81,538.59,532.03,536.81
2/24/06,532.03,533.3,529.18,532.03
2/23/06,530.58,535.18,530.41,530.58
2/22/06,533.85,535.76,527.23,533.85
2/21/06,528.31,535.82,527.13,528.31
2/17/06,535.82,541.44,535.56,535.82
2/16/06,541.44,541.44,534.27,541.44
2/15/06,534.27,536.64,530.62,534.27
2/14/06,532.37,533.34,527.08,532.37
2/13/06,528.16,531.8,525.7,528.16
2/10/06,531.8,532.82,524.49,531.8
2/9/06,530.34,537.81,529.74,530.34
2/8/06,533.67,534.09,525.89,533.67
2/7/06,525.89,528.7,524.21,525.89
2/6/06,526.77,527.73,524.37,526.77
2/3/06,526.48,532.56,524.73,526.48
2/2/06,532.56,541.96,532.53,532.56
2/1/06,541.96,542.4,534.5,541.96
1/31/06,541.11,544.65,539.47,541.11
1/30/06,544.38,545.65,542.14,544.38
1/27/06,542.84,546.38,536.7,542.84
1/26/06,536.7,538.45,533.19,536.7
1/25/06,533.41,536.81,530.26,533.41
1/24/06,532.59,537.65,531.37,532.59
1/23/06,532.77,536.29,531.4,532.77
1/20/06,532.52,549.79,531.97,532.52
1/19/06,549.79,552.86,543.62,549.79
1/18/06,543.62,548.18,538.55,543.62
1/17/06,548.18,552.73,546.07,548.18
1/13/06,552.73,553.63,549.3,552.73
1/12/06,553.57,558.42,552.6,553.57
1/11/06,556.36,556.57,550.77,556.36
1/10/06,552.62,553.11,548.17,552.62
1/9/06,553.11,554.91,550.07,553.11
1/6/06,553.27,553.49,541.88,553.27
1/5/06,541.88,542.57,536.7,541.88
1/4/06,536.7,537.62,531.3,536.7
1/3/06,531.3,533.26,519.11,531.3
12/30/05,522.21,525.39,520.65,522.21
12/29/05,525.39,530.25,525.02,525.39
12/28/05,529.18,531.07,527.49,529.18
12/27/05,528.46,535.58,527.85,528.46
12/23/05,532.92,534.5,531.67,532.92
12/22/05,532.34,532.96,527.7,532.34
12/21/05,527.7,529.41,524.81,527.7
12/20/05,524.81,527.19,523.52,524.81
12/19/05,525.84,535.33,525.72,525.84
12/16/05,534.61,536.74,534.18,534.61
12/15/05,535.64,537.97,533.07,535.64
12/14/05,536.16,538.27,534.1,536.16
12/13/05,536.34,538.22,533.49,536.34
12/12/05,535.68,536.22,532.54,535.68
12/9/05,532.54,533.55,528.08,532.54
12/8/05,528.86,534.53,525.47,528.86
12/7/05,532,535.5,530.36,532
12/6/05,533.89,538.83,531.3,533.89
12/5/05,531.3,537.07,530.73,531.3
12/2/05,537.07,539.56,535.33,537.07
12/1/05,538,538.79,528.95,538
11/30/05,528.95,531.73,527.9,528.95
11/29/05,528.57,535.83,528.52,528.57
11/28/05,531.88,536.43,531.8,531.88
11/25/05,536.06,536.35,533.86,536.06
11/23/05,534.19,536.99,531.3,534.19
11/22/05,531.58,533.16,525.34,531.58
11/21/05,527.92,528.08,523.73,527.92
11/18/05,526.33,530.01,524.06,526.33
11/17/05,525.3,525.3,514.76,525.3
11/16/05,514.76,515.38,512.55,514.76
11/15/05,513.21,517.61,512.26,513.21
11/14/05,515.66,517.27,514.04,515.66
11/11/05,515.65,517.77,514.8,515.65
11/10/05,514.8,515.09,507.52,514.8
11/9/05,511.88,513.09,508.39,511.88
11/8/05,511.17,513.46,509.22,511.17
11/7/05,511.83,513.12,508.61,511.83
11/4/05,510.26,512.08,506.92,510.26
11/3/05,509.01,511.24,504.96,509.01
11/2/05,504.96,505.82,496.28,504.96
11/1/05,498.92,500.6,497.2,498.92
10/31/05,499.38,501.2,491.91,499.38
10/28/05,491.91,491.91,485.62,491.91
10/27/05,488.1,494.77,487.97,488.1
10/26/05,494.77,501.28,494.75,494.77
10/25/05,500.92,505.41,498,500.92
10/24/05,505.41,505.58,497.65,505.41
10/21/05,497.65,500.58,493.51,497.65
10/20/05,493.51,501.28,492,493.51
10/19/05,498.08,498.09,487.82,498.08
10/18/05,491.35,494.14,491.35,491.35
10/17/05,493.37,493.53,489.63,493.37
10/14/05,489.63,490.23,485.78,489.63
10/13/05,486.8,488.1,480.85,486.8
10/12/05,484.56,489.7,483.73,484.56
10/11/05,487.61,493.36,486.07,487.61
10/10/05,490.9,496.39,490.89,490.9
10/7/05,495.1,497.27,492.44,495.1
10/6/05,492.44,498.75,489.14,492.44
10/5/05,497.23,504.08,497.07,497.23
10/4/05,503.53,511.74,503.31,503.53
10/3/05,508.39,510.25,506.56,508.39
9/30/05,506.56,507.27,502.04,506.56
9/29/05,502.04,502.73,493.91,502.04
9/28/05,496.78,499.02,494.12,496.78
9/27/05,494.84,498.14,493.14,494.84
9/26/05,497.16,500.18,494.57,497.16
9/23/05,496.26,497.29,491.24,496.26
9/22/05,494.31,495.75,489.25,494.31
9/21/05,493.7,499.33,493.14,493.7
9/20/05,499.22,506.21,498.67,499.22
9/19/05,501.85,504.43,499.5,501.85
9/16/05,504.43,504.83,501.73,504.43
9/15/05,501.74,506.33,500.93,501.74
9/14/05,504.32,510.97,503.5,504.32
9/13/05,510.16,513.14,507.03,510.16
9/12/05,507.95,509.96,506.12,507.95
9/9/05,506.2,506.89,503,506.2
9/8/05,503.37,506.26,502.3,503.37
9/7/05,503.79,504.67,499.47,503.79
9/6/05,500.52,500.79,494.46,500.52
9/2/05,494.46,497.3,494.03,494.46
9/1/05,495.38,498.67,494.59,495.38
8/31/05,496.38,496.56,491.08,496.38
8/30/05,492.32,493.98,488.97,492.32
8/29/05,493.66,494.7,488.68,493.66
8/26/05,491.06,492.95,489.22,491.06
8/25/05,492.95,494.55,492.28,492.95
8/24/05,492.96,500.49,492.83,492.96
8/23/05,496.71,498.46,494.47,496.71
8/22/05,496.8,501.32,494.57,496.8
8/19/05,497.18,499.26,496.57,497.18
8/18/05,496.57,500.63,496.18,496.57
8/17/05,500.63,502.27,495.93,500.63
8/16/05,495.93,502.49,495.39,495.93
8/15/05,502.49,504.46,498.23,502.49
8/12/05,500.1,503.75,497.65,500.1
8/11/05,503.75,503.76,499.1,503.75
8/10/05,499.22,507.73,498.43,499.22
8/9/05,505.13,507.24,501.55,505.13
8/8/05,501.55,505.43,501.13,501.55
8/5/05,502.18,506.41,501.58,502.18
8/4/05,505.06,509.5,504.68,505.06
8/3/05,509.08,509.14,504.98,509.08
8/2/05,507.36,507.85,501.76,507.36
8/1/05,501.76,503.33,500.21,501.76
7/29/05,500.54,504.8,500.37,500.54
7/28/05,504.61,505.11,501.21,504.61
7/27/05,503.84,504.45,497.6,503.84
7/26/05,499,500.13,496.22,499
7/25/05,496.22,501.97,496.1,496.22
7/22/05,498.75,501.52,495.98,498.75
7/21/05,498.53,505.93,497.39,498.53
7/20/05,504.4,505.48,496.01,504.4
7/19/05,505.48,506,497.27,505.48
7/18/05,497.27,500.3,496.8,497.27
7/15/05,500.3,500.95,497.55,500.3
7/14/05,500.52,504.62,498.46,500.52
7/13/05,498.46,498.88,494.27,498.46
7/12/05,494.93,496.47,490.09,494.93
7/11/05,491.34,491.57,484.63,491.34
7/8/05,484.63,485,476.24,484.63
7/7/05,476.24,477.08,471.23,476.24
7/6/05,475.76,479.92,475.72,475.76
